"ID","TOKEN","UPOS"
"1","äü","CCONJ"
"2","Καὶ","CCONJ"
"3","τὰ","DET"
"4","μὲν","ADV"
"5","περὶ","ADP"
"6","τῶν","DET"
"7","χρόνων","NOUN"
"8","διαφόρως","ADV"
"9","πολλοῖς","ADJ"
"10","ἱστορηθέντα","VERB"
"11","καὶ","CCONJ"
"12","πρὸς","ADP"
"13","ἡμῶν","PRON"
"14","ἐκτεθέντα","VERB"
"15","ὧδε","ADV"
"16","ἐχέτω","VERB"
"17",",","PUNCT"
"18","ἑρμηνευθῆναι","VERB"
"19","δὲ","ADV"
"20","τὰς","DET"
"21","γραφὰς","NOUN"
"22","τάς","DET"
"23","τε","CCONJ"
"24","τοῦ","DET"
"25","νόμου","NOUN"
"26","καὶ","CCONJ"
"27","τὰς","DET"
"28","προφητικὰς","ADJ"
"29","ἐκ","ADP"
"30","τῆς","DET"
"31","τῶν","DET"
"32","Ἑβραίων","ADJ"
"33","διαλέκτου","NOUN"
"34","εἰς","ADP"
"35","τὴν","DET"
"36","Ἑλλάδα","ADJ"
"37","γλῶττάν","NOUN"
"38","φασιν","VERB"
"39","ἐπὶ","ADP"
"40","βασιλέως","NOUN"
"41","Πτολεμαίου","PROPN"
"42","τοῦ","DET"
"43","Λάγου","PROPN"
"44","ἢ","CCONJ"
"45","ὥς","ADV"
"46","τινες","ADJ"
"47","ἐπὶ","ADP"
"48","τοῦ","DET"
"49","Φιλαδέλφου","PROPN"
"50","ἐπικληθέντος","VERB"
"51",",","PUNCT"
"52","τὴν","DET"
"53","μεγίστην","ADJ"
"54","φιλοτιμίαν","NOUN"
"55","εἰς","ADP"
"56","τοῦτο","ADJ"
"57","προσενεγκαμένου","VERB"
"58",",","PUNCT"
"59","Δημητρίου","PROPN"
"60","τοῦ","DET"
"61","Φαληρέως","PROPN"
"62","καὶ","CCONJ"
"63","τὰ","DET"
"64","περὶ","ADP"
"65","τὴν","DET"
"66","ἑρμηνείαν","NOUN"
"67","ἀκριβῶς","ADV"
"68","πραγματευσαμένου","VERB"
"69",".","PUNCT"
