"ID","TOKEN","UPOS"
"1","ἥκομεν","VERB"
"2","τῇ","DET"
"3","προτεραίᾳ","NOUN"
"4","ἑσπέρας","NOUN"
"5","ἐκ","ADP"
"6","Ποτειδαίας","PROPN"
"7","ἀπὸ","ADP"
"8","τοῦ","DET"
"9","στρατοπέδου","NOUN"
"10",",","PUNCT"
"11","οἷον","PRON"
"12","δὲ","ADV"
"13","διὰ","ADP"
"14","χρόνου","NOUN"
"15","ἀφιγμένος","VERB"
"16","ἁσμένως","ADV"
"17","ᾖα","VERB"
"18","ἐπὶ","ADP"
"19","τὰς","DET"
"20","συνήθεις","ADJ"
"21","διατριβάς","NOUN"
"22",".","PUNCT"
"23","καὶ","CCONJ"
"24","δὴ","ADV"
"25","καὶ","ADV"
"26","εἰς","ADP"
"27","τὴν","DET"
"28","Ταυρέου","PROPN"
"29","παλαίστραν","NOUN"
"30","τὴν","DET"
"31","καταντικρὺ","ADP"
"32","τοῦ","DET"
"33","τῆς","DET"
"34","Βασίλης","NOUN"
"35","ἱεροῦ","NOUN"
"36","εἰσῆλθον","VERB"
"37",",","PUNCT"
"38","καὶ","CCONJ"
"39","αὐτόθι","ADV"
"40","κατέλαβον","VERB"
"41","πάνυ","ADV"
"42","πολλούς","ADJ"
"43",",","PUNCT"
"44","τοὺς","PRON"
"45","μὲν","ADV"
"46","καὶ","ADV"
"47","ἀγνῶτας","ADJ"
"48","ἐμοί","PRON"
"49",",","PUNCT"
"50","τοὺς","PRON"
"51","δὲ","ADV"
"52","πλείστους","ADJ"
"53","γνωρίμους","ADJ"
"54",".","PUNCT"
"55","καί","CCONJ"
"56","με","PRON"
"57","ὡς","SCONJ"
"58","εἶδον","VERB"
"59","εἰσιόντα","VERB"
"60","ἐξ","ADP"
"61","ἀπροσδοκήτου","ADJ"
"62",",","PUNCT"
"63","εὐθὺς","ADV"
"64","πόρρωθεν","ADV"
"65","ἠσπάζοντο","VERB"
"66","ἄλλος","ADJ"
"67","ἄλλοθεν","ADV"
"68","·","PUNCT"
"69","Χαιρεφῶν","PROPN"
"70","δέ","ADV"
"71",",","PUNCT"
"72","ἅτε","ADV"
"73","καὶ","CCONJ"
"74","μανικὸς","ADJ"
"75","ὤν","AUX"
"76",",","PUNCT"
"77","ἀναπηδήσας","VERB"
"78","ἐκ","ADP"
"79","μέσων","ADJ"
"80","ἔθει","VERB"
"81","πρός","ADP"
"82","με","PRON"
"83",",","PUNCT"
"84","καί","CCONJ"
"85","μου","PRON"
"86","λαβόμενος","VERB"
"87","τῆς","DET"
"88","χειρός","NOUN"
"89",",","PUNCT"
"90","ὦ","INTJ"
"91","Σώκρατες","PROPN"
"92",",","PUNCT"
"93","ἦ","ADV"
"94","δʼ","ADV"
"95","ὅς","PRON"
"96",",","PUNCT"
"97","πῶς","ADV"
"98","ἐσώθης","VERB"
"99","ἐκ","ADP"
