"ID","TOKEN","NER"
"1","ΓΑΛΗΝΟΥ","O"
"2","ΠΕΡΙ","O"
"3","ΜΥΩΝ","O"
"4","ΑΝΑΤΟΜΗΣ","O"
"5",".","O"
"6","Μυῶν","O"
"7","ἀνατομὴν","O"
"8","ἀμέμπτως","O"
"9","μὲν","O"
"10","οὐδεὶς","O"
"11","ἔγραψεν","O"
"12",",","O"
"13","ἀκριβέστερον","O"
"14","δὲ","O"
"15","μᾶλλον","O"
"16","μὲν","O"
"17","Μαρῖνος","PERSON"
"18","τῶν","O"
"19","ἄλλων","O"
"20",".","O"
"21","ἀλλ","O"
"22","ἐπειδὴ","O"
"23","μήτε","O"
"24","δι","O"
"25","ἑνὸς","O"
"26","βιβλίον","O"
"27","μήθ","O"
"28","ἑξῆς","O"
"29","ὑπὲρ","O"
"30","ἁπάντων","O"
"31","διῆλθεν","O"
"32",",","O"
"33","εὐδοκίμησεν","O"
"34","εἰκότως","O"
"35","ἡ","O"
"36","τοῦ","O"
"37","Πέλοπος","PERSON"
"38","καὶ","O"
"39","τοῦ","O"
"40","Λύκου","PERSON"
"41","καὶ","O"
"42","Αἰλιανοῦ","NORP"
"43","τῶν","O"
"44","μυῶν","O"
"45","ἀνατομή","O"
"46",".","O"
"47","ὁ","O"
"48","μὲν","O"
"49","οὖν","O"
"50","Πέλοψ","PERSON"
"51","ἐν","O"
"52","τῇ","O"
"53","τρίτῃ","O"
"54","τῶν","O"
"55","Ἱπποκρατείων","NORP"
"56","εἰσαγωγικῶν","O"
"57","ἅμα","O"
"58","τοῖς","O"
"59","ἄλλοις","O"
"60","ἅπασι","O"
"61","μέρεσι","O"
"62","καὶ","O"
"63","τοὺς","O"
"64","μῦς","O"
"65","ἀνέτεμεν","O"
"66",",","O"
"67","ὁ","O"
"68","δὲ","O"
"69","Λύκος","PERSON"
"70","ἓν","O"
"71","μέγιστον","O"
"72","βιβλίον","O"
"73","ἔγραψε","O"
"74","περὶ","O"
"75","αὐτῶν","O"
"76",",","O"
"77","ὁ","O"
"78","δὲ","O"
"79","Αἰλιανὸς","PERSON"
"80","κατὰ","O"
"81","τὴν","O"
"82","βίβλον","O"
"83","ἣν","O"
"84","ὥσπερ","O"
"85","ἐπιτομὴν","O"
"86","ἐποιήσατο","O"
"87","τῶν","O"
"88","τοῦ","O"
"89","πατρὸς","O"
"90","ἀνατομικῶν","O"
"91","συγγραμμάτων","O"
"92",",","O"
"93","ἅμα","O"
"94","τοῖς","O"
"95","ἄλλοις","O"
"96","ἅπασι","O"
"97","μορίοις","O"
"98","καὶ","O"
"99","αὐτὸς","O"
"100","ἔγραψε","O"
"101","τὴν","O"
"102","τῶν","O"
"103","μυῶν","O"
"104","ἀνατομήν","O"
"105",".","O"
"106","ἐμηκύνθη","O"
"107","δὲ","O"
"108","τὸ","O"
"109","τοῦ","O"
