"ID","TOKEN","LEMMA"
"1","πορευθέντος","πορευθέντος"
"2","οὖν","οὖν"
"3","εἰς","εἰς"
"4","τὴν","ὁ"
"5","πόλιν","πόλις"
"6","τοῦ","ὁ"
"7","Ἐμμὼρ","Ἐμμὼρς"
"8","καὶ","καί"
"9","τοὺς","ὁ"
"10","ὑποτασσομένους","ὑποτασσομένος"
"11","παρακαλοῦντος","παρακαλέω"
"12","περιτέμνεσθαι","περιτέμνομαι"
"13",",",","
"14","ἕνα","εἷς"
"15","τῶν","ὁ"
"16","Ἰακὼβ","Ἰακώβ"
"17","υἱῶν","υἱός"
"18","τὸ","ὁ"
"19","ὄνομα","ὄνομα"
"20","Συμεῶνα","Συμεών"
"21","διαγνῶναι","διαγιγνώσκω"
"22","τόν","ὁ"
"23","τε","τε"
"24","Ἐμμὼρ","Ἐμμὼρ"
"25","καὶ","καί"
"26","τὸν","ὁ"
"27","Συχὲμ","Συχὲμ"
"28","ἀνελεῖν","ἀναιρέω"
"29",",",","
"30","τὴν","ὁ"
"31","ὕβριν","ὕβρις"
"32","τῆς","ὁ"
"33","ἀδελφῆς","ἀδελφή"
"34","μὴ","μή"
"35","βουληθέντα","βούλομαι"
"36","πολιτικῶς","πολιτικός"
"37","ἐνεγκεῖν","φέρω"
"38","·","·"
"39","ταῦτα","οὗτος"
"40","δὲ","δέ"
"41","διαγνόντα","διαγνόντα"
"42","Λευὶν","Λευὶν"
"43","τῷ","ὁ"
"44","ἀδελφῷ","ἀδελφός"
"45","κοινώσασθαι","κοινώζομαι"
"46","·","·"
"47","λαβόντα","λαμβάνω"
"48","δ᾽","δ᾽"
"49","αὐτὸν","αὐτός"
"50","συγκάταινον","συγκάταινον"
"51","ἐπὶ","ἐπί"
"52","τὴν","ὁ"
"53","πρᾶξιν","πρᾶξις"
"54","παρορμῆσαι","παρορμέω"
"55",",",","
"56","λόγιον","λόγιον"
"57","προφερόμενον","προφέρομαι"
"58","τὸν","ὁ"
"59","θεὸν","θεός"
"60","ἀνελεῖν","ἀναιρέω"
"61","φάμενον","φημί"
"62","τοῖς","ὁ"
"63","Ἁβραὰμ","Ἁβραάμ"
"64","ἀπογόνοις","ἀπόγονος"
"65","δέκα","δέκα"
"66","ἔθνη","ἔθνος"
"67","δώσειν","δίδωμι"
"68",".","."
"69","φησὶ","φημί"
"70","δὲ","δέ"
"71","οὕτως","οὕτως"
"72","ὁ","ὁ"
"73","Συμεὼν","Συμεών"
"74","πρὸς","πρός"
"75","τὸν","ὁ"
"76","Λευίν","Λευίς"
"77","·","·"
"78","Εὖ","εὖ"
"79","γὰρ","γάρ"
"80","ἐγὼ","ἐγώ"
"81","μῦθόν","μῦθος"
"82","γε","γε"
"83","πεπυσμένος","πυνθάνομαι"
"84","εἰμὶ","εἰμί"
"85","θεοῖο","θεός"
"86","·","·"
"87","δώσειν","δίδωμι"
"88","γάρ","γάρ"
"89","ποτ᾽","ποτ᾽"
"90","ἔφησε","φημί"
"91","δέκ᾽","δέκ᾽"
"92","ἔθνεα","ἔθνος"
"93","παισὶν","παῖς"
"94","Ἁβραάμ","Ἁβραάμ"
"95",".","."
