"ID","TOKEN","IS_STOP"
"1","πορευθέντος","FALSE"
"2","οὖν","TRUE"
"3","εἰς","TRUE"
"4","τὴν","TRUE"
"5","πόλιν","FALSE"
"6","τοῦ","TRUE"
"7","Ἐμμὼρ","FALSE"
"8","καὶ","TRUE"
"9","τοὺς","TRUE"
"10","ὑποτασσομένους","FALSE"
"11","παρακαλοῦντος","FALSE"
"12","περιτέμνεσθαι","FALSE"
"13",",","FALSE"
"14","ἕνα","FALSE"
"15","τῶν","TRUE"
"16","Ἰακὼβ","FALSE"
"17","υἱῶν","FALSE"
"18","τὸ","TRUE"
"19","ὄνομα","FALSE"
"20","Συμεῶνα","FALSE"
"21","διαγνῶναι","FALSE"
"22","τόν","TRUE"
"23","τε","TRUE"
"24","Ἐμμὼρ","FALSE"
"25","καὶ","TRUE"
"26","τὸν","TRUE"
"27","Συχὲμ","FALSE"
"28","ἀνελεῖν","FALSE"
"29",",","FALSE"
"30","τὴν","TRUE"
"31","ὕβριν","FALSE"
"32","τῆς","TRUE"
"33","ἀδελφῆς","FALSE"
"34","μὴ","TRUE"
"35","βουληθέντα","FALSE"
"36","πολιτικῶς","FALSE"
"37","ἐνεγκεῖν","FALSE"
"38","·","FALSE"
"39","ταῦτα","TRUE"
"40","δὲ","TRUE"
"41","διαγνόντα","FALSE"
"42","Λευὶν","FALSE"
"43","τῷ","TRUE"
"44","ἀδελφῷ","FALSE"
"45","κοινώσασθαι","FALSE"
"46","·","FALSE"
"47","λαβόντα","FALSE"
"48","δ᾽","FALSE"
"49","αὐτὸν","TRUE"
"50","συγκάταινον","FALSE"
"51","ἐπὶ","TRUE"
"52","τὴν","TRUE"
"53","πρᾶξιν","FALSE"
"54","παρορμῆσαι","FALSE"
"55",",","FALSE"
"56","λόγιον","FALSE"
"57","προφερόμενον","FALSE"
"58","τὸν","TRUE"
"59","θεὸν","FALSE"
"60","ἀνελεῖν","FALSE"
"61","φάμενον","FALSE"
"62","τοῖς","TRUE"
"63","Ἁβραὰμ","FALSE"
"64","ἀπογόνοις","FALSE"
"65","δέκα","FALSE"
"66","ἔθνη","FALSE"
"67","δώσειν","FALSE"
"68",".","FALSE"
"69","φησὶ","FALSE"
"70","δὲ","TRUE"
"71","οὕτως","TRUE"
"72","ὁ","TRUE"
"73","Συμεὼν","FALSE"
"74","πρὸς","TRUE"
"75","τὸν","TRUE"
"76","Λευίν","FALSE"
"77","·","FALSE"
"78","Εὖ","FALSE"
"79","γὰρ","TRUE"
"80","ἐγὼ","TRUE"
"81","μῦθόν","FALSE"
"82","γε","TRUE"
"83","πεπυσμένος","FALSE"
"84","εἰμὶ","TRUE"
"85","θεοῖο","FALSE"
"86","·","FALSE"
"87","δώσειν","FALSE"
"88","γάρ","TRUE"
"89","ποτ᾽","FALSE"
"90","ἔφησε","FALSE"
"91","δέκ᾽","FALSE"
"92","ἔθνεα","FALSE"
"93","παισὶν","FALSE"
"94","Ἁβραάμ","FALSE"
"95",".","FALSE"
