"ID","TOKEN","NER"
"1","Ι","O"
"2",".","O"
"3","ΕΙΣΑΓΩΓΑΙ","O"
"4","ΤΩΝ","O"
"5","ΣΤΕΡΕΟΜΕΤΡΟΥΜΕΝΩΝ","O"
"6","ΗΡΩΟΣ","O"
"7",".","O"
"8","Σφαίρας","O"
"9","δοθείσης","O"
"10","τῆς","O"
"11","διαμέτρου","O"
"12","ποδῶν","O"
"13","ῑ","O"
"14","εὑρεῖν","O"
"15","τὸ","O"
"16","στερεόν","O"
"17",".","O"
"18","Ἀρχιμήδης","PERSON"
"19","ἐν","O"
"20","τοῖς","O"
"21","Περὶ","O"
"22","σφαίρας","O"
"23","καὶ","O"
"24","κυλίνδρου","O"
"25","δείκνυσιν","O"
"26",",","O"
"27","ὅτι","O"
"28","ὁ","O"
"29","κύλινδρος","O"
"30","ὁ","O"
"31","βάσιν","O"
"32","μὲν","O"
"33","ἔχων","O"
"34","ἴσην","O"
"35","τῷ","O"
"36","μεγίστῳ","O"
"37","τῶν","O"
"38","ἐν","O"
"39","τῇ","O"
"40","σφαίρᾳ","O"
"41","κύκλων","O"
"42",",","O"
"43","ὕψος","O"
"44","δὲ","O"
"45","ἴσον","O"
"46","τῇ","O"
"47","διαμέτρῳ","O"
"48","τῆς","O"
"49","σφαίρας","O"
"50",",","O"
"51","ἡμιόλιός","O"
"52","ἐστι","O"
"53","τῆς","O"
"54","σφαίρας","O"
"55","·","O"
"56","ὥστε","O"
"57","κατὰ","O"
"58","τοῦτον","O"
"59","τὸν","O"
"60","λόγον","O"
"61","δεῖ","O"
"62","τὰ","O"
"63","ῑ","O"
"64","ἐφ᾿","O"
"65","ἑαυτὰ","O"
"66","λαβεῖν","O"
"67",",","O"
"68","καὶ","O"
"69","τῶν","O"
"70","γινομένων","O"
"71","ἐπὶ","O"
"72","τὰ","O"
"73","ια","NORP"
"74","ὧν","O"
"75","τὸ","O"
"76","ιδ","NORP"
"77","´","O"
"78",",","O"
"79","καὶ","O"
"80","ταῦτα","O"
"81","ἐπὶ","O"
"82","τὸ","O"
"83","ὕψος","O"
"84","τοῦ","O"
"85","κυλίνδρου","O"
"86","πολυπλασιασθέντα","O"
"87",",","O"
"88","τουτέστιν","O"
"89","ἐπὶ","O"
"90","τὰ","O"
"91","ῑ","O"
"92",",","O"
"93","καὶ","O"
"94","τῶν","O"
"95","γινομένων","O"
"96","λαβεῖν","O"
"97","τὸ","O"
"98","+","O"
"99","ʹ","O"
"100","ϛʹ","O"
"101","καὶ","O"
"102","ἀποφέρεσθαι","O"
"103","ἐπὶ","O"
"104","τὸ","O"
"105","τῆς","O"
"106","σφαίρας","O"
"107","στερεόν","O"
"108","·","O"
"109","εἰσὶ","O"
