"ID","TOKEN","NER"
"1","τὸν","O"
"2","δὲ","O"
"3","θεὸν","O"
"4","αὐτοῖς","O"
"5","τοῦτον","O"
"6","τὸν","O"
"7","νοῦν","O"
"8","ἐμβαλεῖν","O"
"9","διὰ","O"
"10","τὸ","O"
"11","τοὺς","O"
"12","ἐν","O"
"13","Σικίμοις","LOC"
"14","ἀσεβεῖς","O"
"15","εἶναι","O"
"16",".","O"
"17","φησὶ","O"
"18","δέ","O"
"19","·","O"
"20","Βλάπτε","O"
"21","θεὸς","O"
"22","Σικίμων","NORP"
"23","οἰκήτορας","O"
"24",",","O"
"25","οὐ","O"
"26","γὰρ","O"
"27","ἔτιον","O"
"28","εἰς","O"
"29","αὐτοὺς","O"
"30","ὅστις","O"
"31","κε","O"
"32","μόλῃ","O"
"33","κακὸς","O"
"34","οὐδὲ","O"
"35","μὲν","O"
"36","ἐσθλός","O"
"37","·","O"
"38","οὐδὲ","O"
"39","δίκας","O"
"40","ἐδίκαζον","O"
"41","ἀνὰ","O"
"42","πτόλιν","O"
"43","οὐδὲ","O"
"44","θέμιστας","O"
"45","·","O"
"46","λοίγια","O"
"47","δ᾽","O"
"48","ὠρώρει","O"
"49","τοῖσιν","O"
"50","μεμελημένα","O"
"51","ἔργα","O"
"52",".","O"
