"ID","TOKEN","UPOS"
"1","εἰ","SCONJ"
"2","μὲν","ADV"
"3","ὅτῳ","PRON"
"4","πλεῖστοι","ADJ"
"5","συνείποιεν","VERB"
"6",",","PUNCT"
"7","ὦ","INTJ"
"8","βουλή","PROPN"
"9",",","PUNCT"
"10","τὸ","DET"
"11","ψήφισμʼ","NOUN"
"12","ἐκέλευε","VERB"
"13","δοῦναι","VERB"
"14","τὸν","DET"
"15","στέφανον","NOUN"
"16",",","PUNCT"
"17","κἂν","ADV"
"18","ἀνόητος","ADJ"
"19","ἦν","AUX"
"20","εἰ","SCONJ"
"21","λαβεῖν","VERB"
"22","αὐτὸν","PRON"
"23","ἠξίουν","VERB"
"24",",","PUNCT"
"25","Κηφισοδότου","PROPN"
"26","μόνου","ADJ"
"27","μοι","PRON"
"28","συνειρηκότος","VERB"
"29",",","PUNCT"
"30","τούτοις","ADJ"
"31","δὲ","ADV"
"32","παμπόλλων","ADJ"
"33",".","PUNCT"
"34","νῦν","ADV"
"35","δὲ","ADV"
"36","τῷ","DET"
"37","πρώτῳ","ADJ"
"38","παρασκευάσαντι","VERB"
"39","τὴν","DET"
"40","τριήρη","NOUN"
"41","τὸν","DET"
"42","ταμίαν","NOUN"
"43","προσέταξεν","VERB"
"44","ὁ","DET"
"45","δῆμος","NOUN"
"46","δοῦναι","VERB"
"47",",","PUNCT"
"48","πεποίηκα","VERB"
"49","δὲ","ADV"
"50","τοῦτʼ","ADJ"
"51","ἐγώ","PRON"
"52","·","PUNCT"
"53","διό","ADV"
"54","φημι","VERB"
"55","δεῖν","VERB"
"56","αὐτὸς","ADJ"
"57","στεφανοῦσθαι","VERB"
"58",".","PUNCT"
"59","θαυμάζω","VERB"
"60","δὲ","ADV"
"61","καὶ","ADV"
"62","τούτων","ADJ"
"63",",","PUNCT"
"64","ὅτι","SCONJ"
"65","τῆς","DET"
"66","τριήρους","NOUN"
"67","ἀμελήσαντες","VERB"
"68","τοὺς","DET"
"69","ῥήτορας","NOUN"
"70","παρεσκεύασαν","VERB"
"71",",","PUNCT"
"72","καὶ","CCONJ"
"73","δοκοῦσί","VERB"
"74","μοι","PRON"
"75","παντὸς","DET"
"76","διημαρτηκέναι","VERB"
"77","τοῦ","DET"
"78","πράγματος","NOUN"
"79",",","PUNCT"
"80","καὶ","CCONJ"
"81","νομίζειν","VERB"
"82","οὐχὶ","ADV"
"83","τοῖς","DET"
"84","ποιοῦσιν","VERB"
"85","ἃ","PRON"
"86","δεῖ","VERB"
"87","χάριν","NOUN"
"88","ὑμᾶς","PRON"
"89","ἔχειν","VERB"
"90",",","PUNCT"
"91","ἀλλὰ","CCONJ"
