"ID","TOKEN","UPOS"
"1","Οἱ","DET"
"2","Ποτιδαιᾶται","NOUN"
"3","ἀλλήλων","PRON"
"4","ἐγεύσαντο","VERB"
"5","πολιορκού","VERB"
"6","μενοι","VERB"
"7","ὑπὸ","ADP"
"8","τῶν","DET"
"9","Ἀθηναίων","ADJ"
"10",".","PUNCT"
"11","καὶ","CCONJ"
"12","κρίνονται","VERB"
"13","Ἀθη","ADJ"
"14","ναῖοι","ADJ"
"15","ὑπὸ","ADP"
"16","τῶν","DET"
"17","Κορινθίων","ADJ"
"18","ἀσεβείας","NOUN"
"19",".","PUNCT"
"20","Κορινθίων","ADJ"
"21","λόγος","NOUN"
"22",".","PUNCT"
"23","Πόλλα","ADJ"
"24","ἐβουλευσάμεθα","VERB"
"25",",","PUNCT"
"26","ὦ","INTJ"
"27","ἄνδρες","NOUN"
"28","Ἕλληνες","NOUN"
"29",",","PUNCT"
"30","περὶ","ADP"
"31","τῶν","DET"
"32","ἐν","ADP"
"33","Ποτιδαία","PROPN"
"34","κακῶν","ADJ"
"35","εἴτ","CCONJ"
"36","ἐπεξελθεῖν","VERB"
"37","δεῖ","VERB"
"38","τοῖς","DET"
"39","αἰτίοις","ADJ"
"40","αὐτῶν","PRON"
"41","εἴτε","CCONJ"
"42","καὶ","ADV"
"43","καρτερήσαντας","VERB"
"44","τὴν","DET"
"45","ἡσυχίαν","NOUN"
"46",".","PUNCT"
"47","Μ","PRON"
"48",".","PUNCT"
"49","Β.,.","PUNCT"
"50",",","PUNCT"
"51","ἄγειν","VERB"
"52",".","PUNCT"
"53","τοῦτο","ADJ"
"54","δ","ADV"
"55","ἀπορεῖν","VERB"
"56","ἡμῖν","PRON"
"57","ἐπῆλθεν","VERB"
"58","οὐχ","ADV"
"59","ὡς","ADV"
"60","ἐπὶ","ADP"
"61","μικροῖς","ADJ"
"62","καὶ","CCONJ"
"63","φαύλοις","ADJ"
"64","τοῖς","DET"
"65","πεπραγμένοις","VERB"
"66",",","PUNCT"
"67","οὐδὲ","CCONJ"
"68","γὰρ","ADV"
"69","ἐφι","VERB"
"70","κέσθαι","VERB"
"71","τῷ","DET"
"72","λόγῳ","NOUN"
"73","δυνατὸν","ADJ"
"74","ὧν","PRON"
"75","οἱ","DET"
"76","ταλαίπωροι","ADJ"
"77","Ποτιδαι","NOUN"
"78","ᾶται","NOUN"
"79","πεπόνθασι","VERB"
"80",",","PUNCT"
"81","τηλικαῦτά","ADJ"
"82","ἐστι","AUX"
"83","τὸ","DET"
"84","μέγεθος","NOUN"
"85",",","PUNCT"
"86","ἀλλ","CCONJ"
"87","ὅτι","SCONJ"
"88","πρῶτον","ADJ"
"89","μὲν","ADV"
"90","ἑωρῶμεν","VERB"
"91","Ι","INTJ"
"92","οὐδὲν","ADJ"
"93","φροντίζοντας","VERB"
"94","τοὺς","DET"
"95","Ἀθηναίους","ADJ"
"96","οὔτε","CCONJ"
"97","ἡμῶν","PRON"
"98","οὔτε","CCONJ"
"99","τῶν","DET"
"100","ἄλλων","ADJ"
"101","Ἑλλήνων","NOUN"
"102","πε","VERB"
"103","πεικότας","VERB"
"104","ἑαυτοὺς","PRON"
"105","ὡς","SCONJ"
"106","οὐδὲν","ADJ"
"107","δεῖ","VERB"
"108","τῶν","DET"
"109","δικαίων","ADJ"
"110","οἷς","PRON"
"111","ἂν","ADV"
"112","ἐξῇ","VERB"
"113","βιάζεσθαι","VERB"
"114",".","PUNCT"
"115","ἔπειτα","ADV"
"116","δ","ADV"
"117","οὐδ","ADV"
"118","ὅσιον","ADJ"
"119","ἡμῖν","PRON"
"120","ἐφαίνετο","VERB"
"121","οὕτως","ADV"
"122","ἀπίστου","ADJ"
"123","καὶ","CCONJ"
"124","ἀθέσμου","ADJ"
"125","πολιορκίας","NOUN"
"126","μνημονεύειν","VERB"
"127",".","PUNCT"
"128","ὧν","PRON"
"129","γὰρ","ADV"
"130","οὗτοι","ADJ"
"131","τὰ","DET"
"132","ἔργα","NOUN"
"133","ὑπέστησαν","VERB"
"134",",","PUNCT"
"135","τούτων","ADJ"
"136","οὐδὲ","ADV"
"137","τοὺς","DET"
"138","λόγους","NOUN"
"139","ἡμεῖς","PRON"
"140","ἐφέρομεν","VERB"
"141",".","PUNCT"
"142","ταῦτα","ADJ"
"143","μέν","ADV"
"144","ἐστι","AUX"
"145","δι","ADP"
"146","ἅπερ","PRON"
"147","ὠκνοῦμεν","VERB"
"148",",","PUNCT"
"149","ἐτολμήσαμεν","VERB"
"150","δ","ADV"
"151","ἐπεξελθεῖν","VERB"
"152","μάλιστα","ADV"
"153","μὲν","ADV"
"154","δὴ","ADV"
"155","διὰ","ADP"
"156","τοὺς","DET"
"157","θεούς","NOUN"
"158",",","PUNCT"
"159","ὧν","PRON"
"160","οὗτοι","ADJ"
"161","τὰς","DET"
"162","χάριτας","NOUN"
"163","συνέχεαν","VERB"
"164",",","PUNCT"
"165","ἔπειτα","ADV"
"166","δὲ","ADV"
"167","καὶ","ADV"
"168","δι","ADP"
"169","αὐτὴν","DET"
"170","τὴν","DET"
"171","ὑποψίαν","NOUN"
"172","αὐτῶν","PRON"
"173",",","PUNCT"
"174","μὴ","SCONJ"
"175","τῆς","DET"
"176","εἰς","ADP"
"177","Ποτίδαιαν","PROPN"
"178","ἀσεβείας","NOUN"
"179","παροφθείσης","VERB"
"180","τὴν","DET"
"181","βίαν","NOUN"
"182","ἐπὶ","ADP"
"183","πᾶσαν","DET"
"184","ἀγάγωσι","VERB"
"185","τὴν","DET"
"186","Ἑλλάδα","PROPN"
"187",".","PUNCT"
"188","Τὰ","DET"
"189","μὲν","ADV"
"190","οὖν","ADV"
"191","πεπραγμένα","VERB"
"192","τοῖς","DET"
"193","Ἀθηναίοις","ADJ"
"194",",","PUNCT"
"195","ὦ","INTJ"
"196","ἄνδρες","NOUN"
"197","Ἕλληνες","NOUN"
"198",",","PUNCT"
"199","τοιαῦτά","ADJ"
"200","ἐστιν","AUX"
"201","ὡς","ADV"
"202","καἰ","ADV"
"203","πάντας","DET"
"204","ἀνθρώ","NOUN"
"205","ποὺς","NOUN"
"206","ἐπὶ","ADP"
"207","τὴν","DET"
"208","κατηγορίαν","NOUN"
"209","καλεῖν","VERB"
"210","καὶ","CCONJ"
"211","μηδένα","ADJ"
"212","ἀπολεί","VERB"
"213","πεσθαι","VERB"
"214","δεῖν","VERB"
"215","τοῦ","DET"
"216","παρόντος","VERB"
"217","ἀγῶνος","NOUN"
"218","μήτε","CCONJ"
"219","τῶν","DET"
"220","Ἑλλήνων","NOUN"
"221","μήτε","CCONJ"
"222","τῶν","DET"
"223","βαρβάρων","NOUN"
"224",",","PUNCT"
"225","τὰ","DET"
"226","γὰρ","ADV"
"227","εἰς","ADP"
"228","τὴν","DET"
"229","κοινὴν","ADJ"
"230","φύσιν","NOUN"
"231","παρανομηθέντα","VERB"
"232","κοινῆς","ADJ"
"233",",","PUNCT"
"234","οἶμαι","VERB"
"235",",","PUNCT"
"236","δεῖται","VERB"
"237","καὶ","CCONJ"
"238","τῆς","DET"
"239","βοηθείας","NOUN"
"240","καὶ","CCONJ"
"241","τῆς","DET"
"242","κατηγορίας","NOUN"
"243",",","PUNCT"
"244","ἡμεῖς","PRON"
"245","δὲ","ADV"
"246","οὐχ","ADV"
"247","ὧς","ADV"
"248","ἀναδεξάμενοι","VERB"
"249","τὸν","DET"
"250","ὑπὲρ","ADP"
"251","πάντων","DET"
"252","λόγον","NOUN"
"253","οὐδ","CCONJ"
"254","ὧς","ADV"
"255","δεινοὶ","ADJ"
"256","λέγειν","VERB"
"257","ὄντες","AUX"
"258","ἐπέ","VERB"
"259","στημεν","VERB"
"260","τῇ","DET"
"261","συγγραφῇ","NOUN"
"262",",","PUNCT"
"263","συγγενεῖς","ADJ"
"264","δ","ADV"
"265","ὄντες","AUX"
"266","καὶ","CCONJ"
"267","πατέρες","NOUN"
"268","τῶν","DET"
"269","ἐν","ADP"
"270","ἀλλήλοις","PRON"
"271","ἀπολωλότων","VERB"
"272","ἀλγοῦντές","VERB"
"273","τε","CCONJ"
"274",",","PUNCT"
"275","ὧς","ADV"
"276","εἰκός","ADJ"
"277",",","PUNCT"
"278","μᾶλλον","ADV"
"279","ἑτέρων","ADJ"
"280","ἐφ","ADP"
"281","οὕτως","ADV"
"282","ἀσεβεῖ","ADJ"
"283","καὶ","CCONJ"
"284","ἀπίστῳ","ADJ"
"285","πάθει","NOUN"
"286",".","PUNCT"
"287","ὅθεν","ADV"
"288","ἡμῶν","PRON"
"289","μὲν","ADV"
"290","τὴν","DET"
"291","προθυμίαν","NOUN"
"292","ἀποδέχεσθε","VERB"
"293",",","PUNCT"
"294","αὐτοὶ","ADJ"
"295","δὲ","ADV"
"296","ὡς","ADV"
"297","πᾶσιν","DET"
"298","ἀνθρώποις","NOUN"
"299","δείξοντες","VERB"
"300","οὕτω","ADV"
"301","διανοεῖσθε","VERB"
"302",".","PUNCT"
"303","καὶ","CCONJ"
"304","γάρ","ADV"
"305",",","PUNCT"
"306","εἰ","SCONJ"
"307","μία","NUM"
"308","πόλις","NOUN"
"309","ἡ","DET"
"310","πεπονθυῖα","VERB"
"311","ταῦτα","ADJ"
"312",",","PUNCT"
"313","κοινὸν","ADJ"
"314","γοῦν","ADV"
"315","πάντων","DET"
"316","τὸ","DET"
"317","ἀτύχημα","NOUN"
"318","ἀνθρώπους","NOUN"
"319","τινὰς","DET"
"320","ὄντας","AUX"
"321","οὕτω","ADV"
"322","τρα","ADV"
"323","φῆναι","VERB"
"324",".","PUNCT"
"325","Ι","INTJ"
"326","Ποτιδαιάταις","NOUN"
"327","μὲν","ADV"
"328","οὖν","ADV"
"329","ὅσοι","PRON"
"330","γε","ADV"
"331","ὑπολείπου","VERB"
"332","τᾶι","VERB"
"333",",","PUNCT"
"334","τὸ","DET"
"335","γὰρ","ADV"
"336","πλεῖον","ADJ"
"337","αὐτῶν","PRON"
"338","ἐξανάλωται","VERB"
"339",",","PUNCT"
"340","οὔθ","CCONJ"
"341","ὅσιον","ADJ"
"342","εἰς","ADP"
"343","ὑμᾶς","PRON"
"344","παρελθεῖν","VERB"
"345","οὔτε","CCONJ"
"346","κατηγορῆσαι","VERB"
"347",",","PUNCT"
"348","ἀλλὰ","CCONJ"
"349","πρὸς","ADP"
"350","τοῖς","DET"
"351","ἄλλοις","ADJ"
"352","κακοῖς","ADJ"
"353","καὶ","ADV"
"354","τοῦτο","ADJ"
"355","ἐκεῖνοι","ADJ"
"356","δυστυχοῦσι","VERB"
"357","τὸ","DET"
"358","μηδ","ADV"
"359","ὑπὲρ","ADP"
"360","ὧν","PRON"
"361","πεπόνθασι","VERB"
"362","φωνὴν","NOUN"
"363","ἀφιέναι","VERB"
"364","δύνασθαι","VERB"
"365",",","PUNCT"
"366","τίς","PRON"
"367","γὰρ","ADV"
"368","ἀνθρώπων","NOUN"
"369","μεμιασμένων","VERB"
"370","ἤ","CCONJ"
"371","ὁρωμένων","VERB"
"372","ἢ","CCONJ"
"373","λεγόντων","VERB"
"374","ἀνάσχοιτο","VERB"
"375",";","PUNCT"
"376","Ἀθηναίων","ADJ"
"377","δ","ADV"
"378","ἄξιον","ADJ"
"379","θαυμάσαι","VERB"
"380","πῶς","ADV"
"381","μὲν","ADV"
"382","εἰς","ADP"
"383","τὴν","DET"
"384","ἀμφικτυονίαν","NOUN"
"385","παρεληλύθασι","VERB"
"386",",","PUNCT"
"387","πῶς","ADV"
"388","δὲ","ADV"
"389","καθαρεύειν","VERB"
"390","αὑτοὺς","PRON"
"391","νομίζουσι","VERB"
"392","μετὰ","ADP"
"393","τοιαύτην","DET"
"394","πολιορκίαν","NOUN"
"395",".","PUNCT"
"396","εἰ","SCONJ"
"397","γὰρ","ADV"
"398","τοῖς","DET"
"399","παθοῦσιν","VERB"
"400","οὐδ","ADV"
"401","εἰπεῖν","VERB"
"402","θέμις","NOUN"
"403","ὑπὲρ","ADP"
"404","ὧν","PRON"
"405","ἔπαθον","VERB"
"406",",","PUNCT"
"407","πῶς","ADV"
"408","εὐσεβοῦσιν","VERB"
"409","οἱ","DET"
"410","τούτων","ADJ"
"411","αἴτιοι","ADJ"
"412","παριόντες","VERB"
"413",";","PUNCT"
"414","τὸ","DET"
"415","μὲν","ADV"
"416","οὖν","ADV"
"417","ἐφ","ADP"
"418","ἡμῖν","PRON"
"419","τοῖς","DET"
"420","Κορινθίοις","ADJ"
"421",",","PUNCT"
"422","οὔτε","CCONJ"
"423","Ποτίδαια","PROPN"
"424","ἀπόλωλεν","VERB"
"425","οὔτε","CCONJ"
"426","ἡ","DET"
"427","τῶν","DET"
"428","Ἀθηναίων","ADJ"
"429","πόλις","NOUN"
"430","ἠσέβηκεν","VERB"
"431",",","PUNCT"
"432","ἡ","DET"
"433","γὰρ","ADV"
"434","ἐκπεμ","ADV"
"435","φθεῖσα","VERB"
"436","δύναμις","NOUN"
"437","ἐκ","ADP"
"438","Κορίνθου","PROPN"
"439","μετὰ","ADP"
"440","Ἀριστέως","ADV"
"441","τοῖς","PRON"
"442","μὲν","ADV"
"443","εἰς","ADP"
"444","τὴν","DET"
"445","σωτηρίαν","NOUN"
"446",",","PUNCT"
"447","τούτοις","ADJ"
"448","δὲ","ADV"
"449","εἰς","ADP"
"450","τὸ","DET"
"451","μὴ","ADV"
"452","παρανομῆσαι","VERB"
"453","συνεμάχει","VERB"
"454","·","PUNCT"
"455","ἐπεὶ","SCONJ"
"456","δὲ","ADV"
"457","ἀσθενέστεροι","ADJ"
"458","κωλύσαι","VERB"
"459","τὰ","DET"
"460","δεινὰ","ADJ"
"461","ἐφάνημεν","VERB"
"462",",","PUNCT"
"463","τὸ","DET"
"464","τιμωρήσασθαι","VERB"
"465","τῶν","DET"
"466","πεπραγμένων","VERB"
"467","τοὺς","DET"
"468","αἰτίους","ADJ"
"469","ὑπολείπεται","VERB"
"470",".","PUNCT"
"471","Ἐπιτρέψατε","VERB"
"472","δ","ADV"
"473","ἡμῖν","PRON"
"474","πρὸ","ADP"
"475","τῆς","DET"
"476","Ἀθηναίων","ADJ"
"477","κατη","VERB"
"478","γορίας","PROPN"
"479","ὀλίγα","ADJ"
"480","πρὸς","ADP"
"481","ὑμᾶς","PRON"
"482","αὐτοὺς","DET"
"483","παρρησιάσασθαι","VERB"
"484",".","PUNCT"
