"ID","TOKEN","UPOS"
"1",".","PUNCT"
"2","Ἁλίως","ADV"
"3","τὸ","DET"
"4","αὐτό","PRON"
"5",".","PUNCT"
"6","Ἔστω","AUX"
"7","ὁ","DET"
"8","ὁρίζων","NOUN"
"9","κύκλος","NOUN"
"10","ὁ","DET"
"11","ΑΒΓ∠","CCONJ"
"12","καὶ","CCONJ"
"13","θερινὸς","ADJ"
"14","μὲν","ADV"
"15","τροπικὸς","ADJ"
"16","ἔστω","AUX"
"17","ὁ","DET"
"18","Α∠","CCONJ"
"19",",","PUNCT"
"20","χειμερινὸς","ADJ"
"21","δὲ","ADV"
"22","ὁ","DET"
"23","ΒΓ","PROPN"
"24",",","PUNCT"
"25","ὁ","DET"
"26","δὲ","ADV"
"27","τῶν","DET"
"28","ζῳδίων","NOUN"
"29","κύκλος","NOUN"
"30","θέσιν","NOUN"
"31","ἐχέτω","VERB"
"32","ὡς","ADV"
"33","τὴν","DET"
"34","∠ΗΒΖ","CCONJ"
"35",",","PUNCT"
"36","καὶ","CCONJ"
"37","ἔστω","AUX"
"38","ἐπὶ","ADP"
"39","τοῦ","DET"
"40","∠ΗΒΖ","CCONJ"
"41","κατὰ","ADP"
"42","διάμετρον","NOUN"
"43","τὰ","DET"
"44","Ζ","NUM"
"45",",","PUNCT"
"46","Η","NOUN"
"47","σημεῖα","NOUN"
"48","·","PUNCT"
"49","λέγω","VERB"
"50",",","PUNCT"
"51","ὅτι","SCONJ"
"52","τοῦ","DET"
"53","Ζ","PROPN"
"54","ἀνατέλλοντος","VERB"
"55","τὸ","DET"
"56","Η","NOUN"
"57","δύνει","VERB"
"58",".","PUNCT"
"59","εἰ","SCONJ"
"60","γὰρ","ADV"
"61","δυνατόν","ADJ"
"62",",","PUNCT"
"63","μὴ","ADV"
"64","δυνέτω","VERB"
"65",",","PUNCT"
"66","ἀλλʼ","CCONJ"
"67","ἔστω","AUX"
"68","τὸ","DET"
"69","Θ","PROPN"
"70","δῦνον","VERB"
"71",",","PUNCT"
"72","καὶ","CCONJ"
"73","διὰ","ADP"
"74","τῶν","DET"
"75","Ζ","PROPN"
"76",",","PUNCT"
"77","Θ","PROPN"
"78","παράλληλοι","ADJ"
"79","κύκλοι","NOUN"
"80","γεγράφθωσαν","VERB"
"81","οἱ","DET"
"82","ΝΘ","X"
"83",",","PUNCT"
"84","ΖΚ","PROPN"
"85",".","PUNCT"
"86","ὥστε","ADV"
"87","τοῦ","DET"
"88","Ζ","NOUN"
"89","ἀνατέλλοντος","VERB"
"90","κατὰ","ADP"
"91","τὸ","DET"
"92","Κ","PROPN"
"93","σημεῖον","NOUN"
"94","τὸ","DET"
"95","Θ","PROPN"
"96","δύσεται","VERB"
"97","κατὰ","ADP"
"98","τὸ","DET"
"99","Ν","NOUN"
"100","καὶ","CCONJ"
"101","ὁ","DET"
"102","τῶν","DET"
"103","ζῳδίων","NOUN"
"104","κύκλος","NOUN"
"105","θέσιν","NOUN"
"106","ἔξει","VERB"
"107","τὴν","DET"
"108","ΜΝΛΚ","PROPN"
"109",".","PUNCT"
"110","καὶ","CCONJ"
"111","ἐπεὶ","SCONJ"
"112","ἑκάτερος","ADJ"
"113","τῶν","DET"
"114","ΑΒΓ∠","CCONJ"
"115",",","PUNCT"
"116","ΜΝΛΚ","PROPN"
"117",".","PUNCT"
"118","κύκλων","NOUN"
"119","μέγιστός","ADJ"
"120","ἐστιν","AUX"
"121",",","PUNCT"
"122","κατὰ","ADP"
"123","διάμετρόν","NOUN"
"124","ἐστι","AUX"
"125","τὸ","DET"
"126","Κ","PROPN"
"127","τῷ","DET"
"128","Ν","ADJ"
"129","ἀλλὰ","CCONJ"
"130","τὸ","DET"
"131","μὲν","ADV"
"132","Κ","PROPN"
"133","τῷ","DET"
"134","Ζ","PROPN"
"135","ἔστι","AUX"
"136","τὸ","DET"
"137","αὐτό","ADJ"
"138",",","PUNCT"
"139","τὸ","DET"
"140","δὲ","ADV"
"141","Ν","NOUN"
"142","τῷ","DET"
"143","Θ","PROPN"
"144","·","PUNCT"
"145","καὶ","ADV"
"146","τὸ","DET"
"147","Ζ","NOUN"
"148","ἄρα","ADV"
"149","τῷ","DET"
"150","Θ","PROPN"
"151","ἔστι","AUX"
"152","κατὰ","ADP"
"153","διάμετρον","NOUN"
"154","·","PUNCT"
"155","ἀλλὰ","CCONJ"
"156","καὶ","ADV"
"157","τῷ","DET"
"158","ὅπερ","INTJ"
"159","ἀδύνατον","ADJ"
"160",".","PUNCT"
"161","οὐκ","ADV"
"162","ἄρα","ADV"
"163","τοῦ","DET"
"164","Ζ","NOUN"
"165","ἀνατέλλοντος","VERB"
"166","τὸ","DET"
"167","Η","ADV"
"168","οὐ","ADV"
"169","δύνει","VERB"
"170","·","PUNCT"
"171","δύνει","VERB"
"172","ἄρα","ADV"
"173",".","PUNCT"
"174","Ἄλλως","ADV"
"175","τὸ","DET"
"176","ιβ΄","CCONJ"
"177",".","PUNCT"
"178","Αὕτη","ADJ"
"179","δέ","ADV"
"180","ἐστιν","AUX"
"181","ἡ","DET"
"182","σαφεστέρα","ADJ"
"183","ἔκθεσις","NOUN"
"184",".","PUNCT"
"185","ἔστω","AUX"
"186","ἐν","ADP"
"187","κόσμῳ","NOUN"
"188","ὁρίζων","NOUN"
"189","ὁ","DET"
