"ID","TOKEN","NER"
"1",".","O"
"2","ΠΕΡΙ","O"
"3","ΛΙΘΩΝ","O"
"4",".","O"
"5","Τῶν","O"
"6","ἐν","O"
"7","τῇ","O"
"8","γῇ","O"
"9","συνισταμένων","O"
"10","τά","O"
"11","μεν","O"
"12","ἐστιν","O"
"13","ὕδατος","O"
"14","τὰ","O"
"15","δὲ","O"
"16","γῆς","O"
"17",".","O"
"18","ὕδατος","O"
"19","μὲν","O"
"20","τὰ","O"
"21","μεταλλευόμενα","O"
"22","καθάπερ","O"
"23","ἄργυρος","O"
"24","καὶ","O"
"25","χρυσὸς","O"
"26","καὶ","O"
"27","τἆ","O"
"28","λλα","O"
"29",",","O"
"30","γῆς","O"
"31","δὲ","O"
"32","λίθος","O"
"33","τε","O"
"34","καὶ","O"
"35","ὅσα","O"
"36","λίθων","O"
"37","εἴδη","O"
"38","περιττότερα","O"
"39","καὶ","O"
"40","εἴ","O"
"41","τινες","O"
"42","δὴ","O"
"43","τῆς","O"
"44","γῆς","O"
"45","αὐτῆς","O"
"46","ἰδιώτεραι","O"
"47","φύσεις","O"
"48","εἰσὶν","O"
"49","ἢ","O"
"50","χρώμασιν","O"
"51","ἢ","O"
"52","λειότησιν","O"
"53","ἢ","O"
"54","πυκνότησιν","O"
"55","ἢ","O"
"56","ἄλλῃ","O"
"57","τινὶ","O"
"58","δυνάμει","O"
"59",".","O"
"60","περὶ","O"
"61","μὲν","O"
"62","οὑ","O"
"63","ν","O"
"64","τῶν","O"
"65","μεταλλευομένων","O"
"66","ἐν","O"
"67","ἄλλοις","O"
"68","τεθεώρηται","O"
"69","περὶ","O"
"70","δὲ","O"
"71","τούτων","O"
"72","λίθων","O"
"73","νῦν","O"
"74","λέγωμεν","O"
"75",".","O"
"76","ἅπόντα","O"
"77","οὖν","O"
"78","ταῦτα","O"
"79","χρὴ","O"
"80","νομίζειν","O"
"81","ὡς","O"
"82","ἀπλῶς","O"
"83","εἰπεῖν","O"
"84","ἐκ","O"
"85","καθαρὰς","O"
"86","τινος","O"
"87","συνεστάναι","O"
"88","καὶ","O"
"89","ὁμαλῆς","O"
"90","ὕλης","O"
"91",",","O"
"92","εἴτε","O"
"93","συρροῆς","O"
"94","εἴτε","O"
"95","διηθήσεως","O"
"96","τινος","O"
"97","γενομένης","O"
"98",",","O"
"99","εἴτε","O"
"100","ὡς","O"
