"ID","TOKEN","LEMMA"
"1","ὠς","ὡς"
"2","μὲν","μέν"
"3","κοινῶς","κοινός"
"4","καὶ","καί"
"5","καθόλου","καθόλου"
"6","εἰπεῖν","λέγω"
"7","πολλῷ","πολύς"
"8","προκρίνει","προκρίνω"
"9","τὸν","ὁ"
"10","Μένανδρον","Μένανδρος"
"11",",",","
"12","ὡς","ὡς"
"13","δʼ","δέ"
"14","ἐπὶ","ἐπί"
"15","μέρους","μέρος"
"16","καὶ","καί"
"17","ταῦτα","οὗτος"
"18","προστίθησι","προστίθημι"
"19","τὸ","ὁ"
"20","φορτικόν","φορτικός"
"21","φησὶν","φημί"
"22","ἐν","ἐν"
"23","λόγοις","λόγος"
"24","καὶ","καί"
"25","θυμελικὸν","θυμελικός"
"26","καὶ","καί"
"27","βάναυσον","βάναυσος"
"28","ὥς","ὡς"
"29","ἐστιν","εἰμί"
"30","Ἀριστοφάνει","Ἀριστοφάνης"
"31",",",","
"32","Μενάνδρῳ","Μένανδρος"
"33","δʼ","δέ"
"34","οὐδαμῶς","οὐδαμῶς"
"35",".","."
"36","καὶ","καί"
"37","γὰρ","γάρ"
"38","ὁ","ὁ"
"39","μὲν","μέν"
"40","ἀπαίδευτος","ἀπαίδευτος"
"41","καὶ","καί"
"42","ἰδιώτης","ἰδιώτης"
"43",",",","
"44","οἷς","ὅς"
"45","ἐκεῖνος","ἐκεῖνος"
"46","λέγει","λέγω"
"47",",",","
"48","ἁλίσκεται","ἁλίσκομαι"
"49","ὁ","ὁ"
"50","δὲ","δέ"
"51","πεπαιδευμένος","παιδεύω"
"52","δυσχερανεῖ","δυσχερανέω"
"53","·","·"
"54","λέγω","λέγω"
"55","δὲ","δέ"
"56","τὰ","ὁ"
"57","ἀντίθετα","ἀντίθετος"
"58","καὶ","καί"
"59","ὁμοιόπτωτα","ὁμοιόπτως"
"60","καὶ","καί"
"61","παρωνυμίας","παρωνυμία"
"62",".","."
"63","τούτοις","οὗτος"
"64","γὰρ","γάρ"
"65","ὁ","ὁ"
"66","μὲν","μέν"
"67","μετὰ","μετά"
"68","τοῦ","ὁ"
"69","προσήκοντος","προσήκω"
"70","λόγου","λόγος"
"71","καὶ","καί"
"72","ὀλιγάκις","ὀλιγάκις"
"73","χρῆται","χράω"
"74","ἐπιμελείας","ἐπιμέλεια"
"75","αὐτὰ","αὐτός"
"76","ἀξιῶν","ἀξιόω"
"77",",",","
"78","ὁ","ὁ"
"79","δὲ","δέ"
"80","καὶ","καί"
"81","πολλάκις","πολλάκις"
"82","καὶ","καί"
"83","οὐκ","οὐ"
"84","εὐκαίρως","εὐκαίρως"
"85","καὶ","καί"
"86","ψυχρῶς","ψυχρός"
"87","·","·"
"88","ἐπαινεῖται","ἐπαινέω"
"89","γάρ","γάρ"
"90","φησὶν","φημί"
"91","ʼ","ʼ"
"92","ὅτι","ὅτι"
"93","τοὺς","ὁ"
"94","ταμίας","ταμία"
"95","ἐβάπτισεν","βαπτίζω"
"96",",",","
"97","οὐχὶ","οὐχί"
"98","ταμίας","ταμία"
"99","ἀλλὰ","ἀλλά"
"100","Λαμίας","Λάμια"
"101","ὄντας","εἰμί"
"102","·","·"
"103","καὶ","καί"
"104","οὗτος","οὗτος"
"105","ἤτοι","ἤτοι"
"106","καικίας","καικία"
"107","ἢ","ἤ"
"108","συκοφαντίας","συκοφαντία"
"109","πνεῖ","πνέω"
"110","καὶ","καί"
"111","γάστριζε","γάστριζε"
"112","καὶ","καί"
"113","τοῖς","ὁ"
"114","ἐντέροις","ἔντερον"
"115","καὶ","καί"
"116","τοῖς","ὁ"
"117","κόλοις","κόλος"
"118","καὶ","καί"
"119","ὑπὸ","ὑπό"
"120","τοῦ","ὁ"
"121","γέλωτος","γέλως"
"122","εἰς","εἰς"
"123","Γέλαν","Γέλα"
"124","ἀφίξομαι","ἀφικνέομαι"
"125","καὶ","καί"
"126","τί","τίς"
"127","δῆτα","δῆτα"
"128","σοι","σύ"
"129","δράσω","δράω"
"130",",",","
