"ID","TOKEN","IS_STOP"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5","κατʼ","FALSE"
"6","ἐπιταγὴν","FALSE"
"7","θεοῦ","FALSE"
"8","σωτῆρος","FALSE"
"9","ἡμῶν","TRUE"
"10","καὶ","TRUE"
"11","Χριστοῦ","FALSE"
"12","Ἰησοῦ","FALSE"
"13","τῆς","TRUE"
"14","ἐλπίδος","FALSE"
"15","ἡμῶν","TRUE"
"16","Τιμοθέῳ","FALSE"
"17","γνησίῳ","FALSE"
"18","τέκνῳ","FALSE"
"19","ἐν","TRUE"
"20","πίστει","FALSE"
"21","·","FALSE"
"22","χάρις","FALSE"
"23",",","FALSE"
"24","ἔλεος","FALSE"
"25",",","FALSE"
"26","εἰρήνη","FALSE"
"27","ἀπὸ","TRUE"
"28","θεοῦ","FALSE"
"29","πατρὸς","FALSE"
"30","καὶ","TRUE"
"31","Χριστοῦ","FALSE"
"32","Ἰησοῦ","FALSE"
"33","τοῦ","TRUE"
"34","κυρίου","FALSE"
"35","ἡμῶν","TRUE"
"36",".","FALSE"
"37","Καθὼς","FALSE"
"38","παρεκάλεσά","FALSE"
"39","σε","TRUE"
"40","προσμεῖναι","FALSE"
"41","ἐν","TRUE"
"42","Ἐφέσῳ","FALSE"
"43",",","FALSE"
"44","πορευόμενος","FALSE"
"45","εἰς","TRUE"
"46","Μακεδονίαν","FALSE"
"47",",","FALSE"
"48","ἵνα","FALSE"
"49","παραγγείλῃς","FALSE"
"50","τισὶν","FALSE"
"51","μὴ","TRUE"
"52","ἑτεροδιδασκαλεῖν","FALSE"
"53","μηδὲ","FALSE"
"54","προσέχειν","FALSE"
"55","μύθοις","FALSE"
"56","καὶ","TRUE"
"57","γενεαλογίαις","FALSE"
"58","ἀπεράντοις","FALSE"
"59",",","FALSE"
"60","αἵτινες","FALSE"
"61","ἐκζητήσεις","FALSE"
"62","παρέχουσι","FALSE"
"63","μᾶλλον","FALSE"
"64","ἢ","TRUE"
"65","οἰκονομίαν","FALSE"
"66","θεοῦ","FALSE"
"67","τὴν","TRUE"
"68","ἐν","TRUE"
"69","πίστει","FALSE"
"70","—τὸ","FALSE"
"71","δὲ","TRUE"
"72","τέλος","FALSE"
"73","τῆς","TRUE"
"74","παραγγελίας","FALSE"
"75","ἐστὶν","TRUE"
"76","ἀγάπη","FALSE"
"77","ἐκ","TRUE"
"78","καθαρᾶς","FALSE"
"79","καρδίας","FALSE"
"80","καὶ","TRUE"
"81","συνειδήσεως","FALSE"
"82","ἀγαθῆς","FALSE"
"83","καὶ","TRUE"
"84","πίστεως","FALSE"
"85","ἀνυποκρίτου","FALSE"
"86",",","FALSE"
"87","ὧν","TRUE"
"88","τινες","TRUE"
"89","ἀστοχήσαντες","FALSE"
"90","ἐξετράπησαν","FALSE"
"91","εἰς","TRUE"
"92","ματαιολογίαν","FALSE"
"93",",","FALSE"
"94","θέλοντες","FALSE"
"95","εἶναι","TRUE"
"96","νομοδιδάσκαλοι","FALSE"
"97",",","FALSE"
"98","μὴ","TRUE"
"99","νοοῦντες","FALSE"
"100","μήτε","FALSE"
"101","ἃ","TRUE"
"102","λέγουσιν","FALSE"
"103","μήτε","FALSE"
"104","περὶ","TRUE"
"105","τίνων","TRUE"
"106","διαβεβαιοῦνται","FALSE"
"107",".","FALSE"
"108","Οἴδαμεν","FALSE"
"109","δὲ","TRUE"
"110","ὅτι","TRUE"
"111","καλὸς","FALSE"
"112","ὁ","TRUE"
"113","νόμος","FALSE"
"114","ἐάν","TRUE"
"115","τις","TRUE"
"116","αὐτῷ","TRUE"
"117","νομίμως","FALSE"
"118","χρῆται","FALSE"
"119",",","FALSE"
"120","εἰδὼς","FALSE"
"121","τοῦτο","TRUE"
"122",",","FALSE"
"123","ὅτι","TRUE"
"124","δικαίῳ","FALSE"
"125","νόμος","FALSE"
"126","οὐ","TRUE"
"127","κεῖται","FALSE"
"128",",","FALSE"
"129","ἀνόμοις","FALSE"
"130","δὲ","TRUE"
"131","καὶ","TRUE"
"132","ἀνυποτάκτοις","FALSE"
"133",",","FALSE"
"134","ἀσεβέσι","FALSE"
"135","καὶ","TRUE"
"136","ἁμαρτωλοῖς","FALSE"
"137",",","FALSE"
"138","ἀνοσίοις","FALSE"
"139","καὶ","TRUE"
"140","βεβήλοις","FALSE"
"141",",","FALSE"
"142","πατρολῴαις","FALSE"
"143","καὶ","TRUE"
"144","μητρολῴαις","FALSE"
"145",",","FALSE"
"146","ἀνδροφόνοις","FALSE"
"147",",","FALSE"
"148","πόρνοις","FALSE"
"149",",","FALSE"
"150","ἀρσενοκοίταις","FALSE"
"151",",","FALSE"
"152","ἀνδραποδισταῖς","FALSE"
"153",",","FALSE"
"154","ψεύσταις","FALSE"
"155",",","FALSE"
"156","ἐπιόρκοις","FALSE"
"157",",","FALSE"
"158","καὶ","TRUE"
"159","εἴ","TRUE"
"160","τι","TRUE"
"161","ἕτερον","FALSE"
"162","τῇ","TRUE"
"163","ὑγιαινούσῃ","FALSE"
"164","διδασκαλίᾳ","FALSE"
"165","ἀντίκειται","FALSE"
"166",",","FALSE"
"167","κατὰ","TRUE"
"168","τὸ","TRUE"
"169","εὐαγγέλιον","FALSE"
"170","τῆς","TRUE"
"171","δόξης","FALSE"
"172","τοῦ","TRUE"
"173","μακαρίου","FALSE"
"174","θεοῦ","FALSE"
"175",",","FALSE"
"176","ὃ","TRUE"
"177","ἐπιστεύθην","FALSE"
"178","ἐγώ","TRUE"
"179",".","FALSE"
"180","Χάριν","FALSE"
"181","ἔχω","FALSE"
"182","τῷ","TRUE"
"183","ἐνδυναμώσαντί","FALSE"
