"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","ἀπόστολος","O"
"3","Χριστοῦ","GOD"
"4","Ἰησοῦ","LOC"
"5","κατʼ","LOC"
"6","ἐπιταγὴν","O"
"7","θεοῦ","O"
"8","σωτῆρος","O"
"9","ἡμῶν","O"
"10","καὶ","O"
"11","Χριστοῦ","GOD"
"12","Ἰησοῦ","LOC"
"13","τῆς","LOC"
"14","ἐλπίδος","O"
"15","ἡμῶν","O"
"16","Τιμοθέῳ","PERSON"
"17","γνησίῳ","O"
"18","τέκνῳ","O"
"19","ἐν","O"
"20","πίστει","O"
"21","·","O"
"22","χάρις","O"
"23",",","O"
"24","ἔλεος","O"
"25",",","O"
"26","εἰρήνη","O"
"27","ἀπὸ","O"
"28","θεοῦ","O"
"29","πατρὸς","O"
"30","καὶ","O"
"31","Χριστοῦ","GOD"
"32","Ἰησοῦ","LOC"
"33","τοῦ","LOC"
"34","κυρίου","O"
"35","ἡμῶν","O"
"36",".","O"
"37","Καθὼς","O"
"38","παρεκάλεσά","O"
"39","σε","O"
"40","προσμεῖναι","O"
"41","ἐν","O"
"42","Ἐφέσῳ","LOC"
"43",",","O"
"44","πορευόμενος","O"
"45","εἰς","O"
"46","Μακεδονίαν","LOC"
"47",",","O"
"48","ἵνα","O"
"49","παραγγείλῃς","O"
"50","τισὶν","O"
"51","μὴ","O"
"52","ἑτεροδιδασκαλεῖν","O"
"53","μηδὲ","O"
"54","προσέχειν","O"
"55","μύθοις","O"
"56","καὶ","O"
"57","γενεαλογίαις","O"
"58","ἀπεράντοις","O"
"59",",","O"
"60","αἵτινες","O"
"61","ἐκζητήσεις","O"
"62","παρέχουσι","O"
"63","μᾶλλον","O"
"64","ἢ","O"
"65","οἰκονομίαν","O"
"66","θεοῦ","O"
"67","τὴν","O"
"68","ἐν","O"
"69","πίστει","O"
"70","—τὸ","O"
"71","δὲ","O"
"72","τέλος","O"
"73","τῆς","O"
"74","παραγγελίας","O"
"75","ἐστὶν","O"
"76","ἀγάπη","O"
"77","ἐκ","O"
"78","καθαρᾶς","O"
"79","καρδίας","O"
"80","καὶ","O"
"81","συνειδήσεως","O"
"82","ἀγαθῆς","O"
"83","καὶ","O"
"84","πίστεως","O"
"85","ἀνυποκρίτου","O"
"86",",","O"
"87","ὧν","O"
"88","τινες","O"
"89","ἀστοχήσαντες","O"
"90","ἐξετράπησαν","O"
"91","εἰς","O"
"92","ματαιολογίαν","O"
"93",",","O"
"94","θέλοντες","O"
"95","εἶναι","O"
"96","νομοδιδάσκαλοι","O"
"97",",","O"
"98","μὴ","O"
"99","νοοῦντες","O"
"100","μήτε","O"
"101","ἃ","O"
"102","λέγουσιν","O"
"103","μήτε","O"
"104","περὶ","O"
"105","τίνων","O"
"106","διαβεβαιοῦνται","O"
"107",".","O"
"108","Οἴδαμεν","O"
"109","δὲ","O"
"110","ὅτι","O"
"111","καλὸς","O"
"112","ὁ","O"
"113","νόμος","O"
"114","ἐάν","O"
"115","τις","O"
"116","αὐτῷ","O"
"117","νομίμως","O"
"118","χρῆται","O"
"119",",","O"
"120","εἰδὼς","O"
"121","τοῦτο","O"
"122",",","O"
"123","ὅτι","O"
"124","δικαίῳ","O"
"125","νόμος","O"
"126","οὐ","O"
"127","κεῖται","O"
"128",",","O"
"129","ἀνόμοις","O"
"130","δὲ","O"
"131","καὶ","O"
"132","ἀνυποτάκτοις","O"
"133",",","O"
"134","ἀσεβέσι","O"
"135","καὶ","O"
"136","ἁμαρτωλοῖς","O"
"137",",","O"
"138","ἀνοσίοις","NORP"
"139","καὶ","O"
"140","βεβήλοις","NORP"
"141",",","O"
"142","πατρολῴαις","NORP"
"143","καὶ","O"
"144","μητρολῴαις","NORP"
"145",",","O"
"146","ἀνδροφόνοις","NORP"
"147",",","O"
"148","πόρνοις","NORP"
"149",",","O"
"150","ἀρσενοκοίταις","NORP"
"151",",","O"
"152","ἀνδραποδισταῖς","NORP"
"153",",","O"
"154","ψεύσταις","NORP"
"155",",","O"
"156","ἐπιόρκοις","NORP"
"157",",","O"
"158","καὶ","O"
"159","εἴ","O"
"160","τι","O"
"161","ἕτερον","O"
"162","τῇ","O"
"163","ὑγιαινούσῃ","LANGUAGE"
"164","διδασκαλίᾳ","LANGUAGE"
"165","ἀντίκειται","O"
"166",",","O"
"167","κατὰ","O"
"168","τὸ","O"
"169","εὐαγγέλιον","O"
"170","τῆς","O"
"171","δόξης","O"
"172","τοῦ","O"
"173","μακαρίου","O"
"174","θεοῦ","O"
"175",",","O"
"176","ὃ","O"
"177","ἐπιστεύθην","O"
"178","ἐγώ","O"
"179",".","O"
"180","Χάριν","O"
"181","ἔχω","O"
"182","τῷ","O"
"183","ἐνδυναμώσαντί","O"
"184","με","O"
"185","Χριστῷ","PERSON"
"186","Ἰησοῦ","PERSON"
"187","τῷ","O"
"188","κυρίῳ","O"
"189","ἡμῶν","O"
"190",",","O"
"191","ὅτι","O"
"192","πιστόν","O"
"193","με","O"
"194","ἡγήσατο","O"
"195","θέμενος","O"
"196","εἰς","O"
"197","διακονίαν","O"
"198",",","O"
