"ID","TOKEN","NER"
"1","Ἔτι","O"
"2","πρὸς","O"
"3","τούτοις","O"
"4","ὁ","O"
"5","Κλήμης","PERSON"
"6","Ἀριστοβούλου","PERSON"
"7","τοῦ","O"
"8","Περιπατητικοῦ","NORP"
"9","καὶ","O"
"10","Νουμηνίου","PERSON"
"11","τοῦ","O"
"12","Πυθαγορείου","NORP"
"13","μνημονεύει","O"
"14","λέγων","O"
"15","·","O"
"16","Ἀριστόβουλος","PERSON"
"17","δὲ","O"
"18","ἐν","O"
"19","τῷ","O"
"20","πρώτῳ","O"
"21","τῶν","O"
"22","πρὸς","O"
"23","τὸν","O"
"24","Φιλομήτορα","PERSON"
"25","κατὰ","O"
"26","λέξιν","O"
"27","γράφει","O"
"28","·","O"
"29","Κατηκολούθηκε","O"
"30","δὲ","O"
"31","ὁ","O"
"32","Πλάτων","PERSON"
"33","τῇ","O"
"34","καθ","O"
"35","ἡμᾶς","O"
"36","νομοθεσίᾳ","O"
"37","καὶ","O"
"38","φανερός","O"
"39","ἐστι","O"
"40","περιειργασμένος","O"
"41","ἕκαστα","O"
"42","τῶν","O"
"43","ἐν","O"
"44","αὐτῇ","O"
"45","λεγομένων","O"
"46",".","O"
"47","διηρμήνευται","O"
"48","δὲ","O"
"49","πρὸ","O"
"50","Δημητρίου","PERSON"
"51","ὑφ","O"
"52","ἑτέρων","O"
"53",",","O"
"54","πρὸ","O"
"55","τῆς","O"
"56","Ἀλεξάνδρου","PERSON"
"57","καὶ","O"
"58","Περσῶν","NORP"
"59","ἐπικρατήσεως","O"
"60",",","O"
"61","τά","O"
"62","τε","O"
"63","κατὰ","O"
"64","τὴν","O"
"65","ἐξ","O"
"66","Αἰγύπτου","LOC"
"67","ἐξαγωγὴν","O"
"68","τῶν","O"
"69","Ἑβραίων","NORP"
"70","τῶν","O"
"71","ἡμετέρων","O"
"72","πολιτῶν","O"
"73","καὶ","O"
"74","ἡ","O"
"75","τῶν","O"
"76","γεγονότων","O"
"77","ἁπάντων","O"
"78","αὐτοῖς","O"
"79","ἐπιφάνεια","O"
"80","καὶ","O"
"81","κράτησις","O"
"82","τῆς","O"
"83","χώρας","O"
"84","καὶ","O"
"85","τῆς","O"
"86","ὅλης","O"
"87","νομοθεσίας","O"
"88","ἐπεξήγησις","O"
"89",".","O"
"90","ὥστε","O"
"91","εὔδηλον","O"
"92","εἶναι","O"
"93","τὸν","O"
"94","προειρημένον","O"
"95","φιλόσοφον","O"
"96","εἰληφέναι","O"
"97","πολλά","O"
"98","·","O"
"99","γέγονε","O"
"100","γὰρ","O"
"101","πολυμαθὴς","O"
"102","καθὼς","O"
"103","καὶ","O"
"104","Πυθαγόρας","PERSON"
"105",",","O"
"106","πολλὰ","O"
"107","τῶν","O"
"108","παρ","O"
"109","ἡμῖν","O"
"110","μετενέγκας","O"
"111","εἰς","O"
"112","τὴν","O"
"113","ἑαυτοῦ","O"
"114","δογματοποιίαν","O"
"115",".","O"
