"ID","TOKEN","LEMMA"
"1","äü","äü"
"2","καὶ","καί"
"3","τὸ","ὁ"
"4","σύνολον","σύνολος"
"5","Πυθαγόρας","Πυθαγόρας"
"6","καὶ","καί"
"7","Σωκράτης","Σωκράτης"
"8","καὶ","καί"
"9","Πλάτων","Πλάτων"
"10",",",","
"11","λέγοντες","λέγω"
"12","ἀκούειν","ἀκούω"
"13","φωνῆς","φωνή"
"14","θεοῦ","θεός"
"15",",",","
"16","τὴν","ὁ"
"17","κατασκευὴν","κατασκευή"
"18","τῶν","ὁ"
"19","ὅλων","ὅλος"
"20","θεωροῦντες","θεωρέω"
"21","ἀκριβῶς","ἀκριβῶς"
"22","ὑπὸ","ὑπό"
"23","θεοῦ","θεός"
"24","γεγονυῖαν","γίγνομαι"
"25","καὶ","καί"
"26","συνεχομένην","συνεχομένη"
"27","ἀδιαλείπτως","ἀδιαλείπτως"
"28",",",","
"29","ἀκηκόασι","ἀκούω"
"30","γὰρ","γάρ"
"31","τοῦ","ὁ"
"32","Μωυσέως","Μωυσῆς"
"33","λέγοντος","λέγω"
"34","εἶπεν","λέγω"
"35",",",","
"36","καὶ","καί"
"37","ἐγένετο","γίγνομαι"
"38",",",","
"39","τὸν","ὁ"
"40","λόγον","λόγος"
"41","τοῦ","ὁ"
"42","θεοῦ","θεός"
"43","ἔργον","ἔργον"
"44","εἶναι","εἰμί"
"45","διαγράφοντος","διαγράφω"
"46",".","."
