"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","ἀπόστολος","ἀπόστολος"
"3","Χριστοῦ","Χριστός"
"4","Ἰησοῦ","Ἰησοῦς"
"5","διὰ","διά"
"6","θελήματος","θέλημα"
"7","θεοῦ","θεός"
"8","καὶ","καί"
"9","Τιμόθεος","Τιμόθεος"
"10","ὁ","ὁ"
"11","ἀδελφὸς","ἀδελφός"
"12","τοῖς","ὁ"
"13","ἐν","ἐν"
"14","Κολοσσαῖς","Κολοσσαί"
"15","ἁγίοις","ἅγιος"
"16","καὶ","καί"
"17","πιστοῖς","πιστός"
"18","ἀδελφοῖς","ἀδελφός"
"19","ἐν","ἐν"
"20","Χριστῷ","Χριστός"
"21","·","·"
"22","χάρις","χάρις"
"23","ὑμῖν","ὑμεῖς"
"24","καὶ","καί"
"25","εἰρήνη","εἰρήνη"
"26","ἀπὸ","ἀπό"
"27","θεοῦ","θεός"
"28","πατρὸς","πατήρ"
"29","ἡμῶν","ἡμεῖς"
"30",".","."
"31","Εὐχαριστοῦμεν","εὐχαριστέω"
"32","τῷ","ὁ"
"33","θεῷ","θεός"
"34","πατρὶ","πατήρ"
"35","τοῦ","ὁ"
"36","κυρίου","κύριος"
"37","ἡμῶν","ἡμεῖς"
"38","Ἰησοῦ","Ἰησοῦς"
"39","Χριστοῦ","Χριστός"
"40","πάντοτε","πάντοτε"
"41","περὶ","περί"
"42","ὑμῶν","ὑμεῖς"
"43","προσευχόμενοι","προσεύχομαι"
"44",",",","
"45","ἀκούσαντες","ἀκούω"
"46","τὴν","ὁ"
"47","πίστιν","πίστις"
"48","ὑμῶν","ὑμεῖς"
"49","ἐν","ἐν"
"50","Χριστῷ","Χριστός"
"51","Ἰησοῦ","Ἰησοῦς"
"52","καὶ","καί"
"53","τὴν","ὁ"
"54","ἀγάπην","ἀγάπη"
"55","ἣν","ὅς"
"56","ἔχετε","ἔχω"
"57","εἰς","εἰς"
"58","πάντας","πᾶς"
"59","τοὺς","ὁ"
"60","ἁγίους","ἅγιος"
"61","διὰ","διά"
"62","τὴν","ὁ"
"63","ἐλπίδα","ἐλπίς"
"64","τὴν","ὁ"
"65","ἀποκειμένην","ἀπόκειμαι"
"66","ὑμῖν","ὑμεῖς"
"67","ἐν","ἐν"
"68","τοῖς","ὁ"
"69","οὐρανοῖς","οὐρανός"
"70",",",","
"71","ἣν","ὅς"
"72","προηκούσατε","προακούω"
"73","ἐν","ἐν"
"74","τῷ","ὁ"
"75","λόγῳ","λόγος"
"76","τῆς","ὁ"
"77","ἀληθείας","ἀλήθεια"
"78","τοῦ","ὁ"
"79","εὐαγγελίου","εὐαγγέλιον"
"80","τοῦ","ὁ"
"81","παρόντος","πάρειμι"
"82","εἰς","εἰς"
"83","ὑμᾶς","ὑμεῖς"
"84",",",","
"85","καθὼς","καθώς"
"86","καὶ","καί"
"87","ἐν","ἐν"
"88","παντὶ","πᾶς"
"89","τῷ","ὁ"
"90","κόσμῳ","κόσμος"
"91","ἐστὶν","εἰμί"
"92","καρποφορούμενον","καρποφορέω"
"93","καὶ","καί"
"94","αὐξανόμενον","αὐξάνω"
"95","καθὼς","καθώς"
"96","καὶ","καί"
"97","ἐν","ἐν"
"98","ὑμῖν","ὑμεῖς"
"99",",",","
"100","ἀφʼ","ἀπό"
"101","ἧς","ὅς"
"102","ἡμέρας","ἡμέρα"
"103","ἠκούσατε","ἀκούω"
"104","καὶ","καί"
"105","ἐπέγνωτε","ἐπιγιγνώσκω"
"106","τὴν","ὁ"
"107","χάριν","χάρις"
"108","τοῦ","ὁ"
"109","θεοῦ","θεός"
"110","ἐν","ἐν"
"111","ἀληθείᾳ","ἀλήθεια"
"112","·","·"
"113","καθὼς","καθώς"
"114","ἐμάθετε","μανθάνω"
"115","ἀπὸ","ἀπό"
"116","Ἐπαφρᾶ","Ἐπαφρᾶς"
"117","τοῦ","ὁ"
"118","ἀγαπητοῦ","ἀγαπητής"
"119","συνδούλου","σύνδουλος"
"120","ἡμῶν","ἡμεῖς"
"121",",",","
"122","ὅς","ὅς"
"123","ἐστιν","εἰμί"
"124","πιστὸς","πιστός"
"125","ὑπὲρ","ὑπέρ"
"126","ἡμῶν","ἡμεῖς"
"127","διάκονος","διάκονος"
"128","τοῦ","ὁ"
"129","Χριστοῦ","Χριστός"
"130",",",","
"131","ὁ","ὁ"
"132","καὶ","καί"
"133","δηλώσας","δηλόω"
"134","ἡμῖν","ἡμεῖς"
"135","τὴν","ὁ"
"136","ὑμῶν","ὑμεῖς"
"137","ἀγάπην","ἀγάπη"
"138","ἐν","ἐν"
"139","πνεύματι","πνεῦμα"
"140",".","."
"141","Διὰ","διά"
"142","τοῦτο","οὗτος"
"143","καὶ","καί"
"144","ἡμεῖς","ἡμεῖς"
"145",",",","
"146","ἀφʼ","ἀπό"
"147","ἧς","ὅς"
"148","ἡμέρας","ἡμέρα"
"149","ἠκούσαμεν","ἀκούω"
"150",",",","
"151","οὐ","οὐ"
"152","παυόμεθα","παύω"
"153","ὑπὲρ","ὑπέρ"
"154","ὑμῶν","ὑμεῖς"
"155","προσευχόμενοι","προσεύχομαι"
"156","καὶ","καί"
"157","αἰτούμενοι","αἰτέω"
"158","ἵνα","ἵνα"
"159","πληρωθῆτε","πληρόω"
"160","τὴν","ὁ"
"161","ἐπίγνωσιν","ἐπίγνωσις"
"162","τοῦ","ὁ"
"163","θελήματος","θέλημα"
"164","αὐτοῦ","αὐτός"
"165","ἐν","ἐν"
"166","πάσῃ","πᾶς"
"167","σοφίᾳ","σοφία"
"168","καὶ","καί"
"169","συνέσει","σύνεσις"
"170","πνευματικῇ","πνευματικός"
"171",",",","
"172","περιπατῆσαι","περιπατῆζω"
"173","ἀξίως","ἀξίως"
"174","τοῦ","ὁ"
"175","κυρίου","κύριος"
"176","εἰς","εἰς"
"177","πᾶσαν","πᾶς"
"178","ἀρεσκείαν","ἀρεσκεία"
"179","ἐν","ἐν"
"180","παντὶ","πᾶς"
"181","ἔργῳ","ἔργον"
"182","ἀγαθῷ","ἀγαθός"
"183","καρποφοροῦντες","καρποφορέω"
"184","καὶ","καί"
"185","αὐξανόμενοι","αὐξάνω"
"186","τῇ","ὁ"
"187","ἐπιγνώσει","ἐπίγνωσις"
"188","τοῦ","ὁ"
"189","θεοῦ","θεός"
"190",",",","
"191","ἐν","ἐν"
"192","πάσῃ","πᾶς"
"193","δυνάμει","δύναμις"
"194","δυναμούμενοι","δυναμόω"
"195","κατὰ","κατά"
"196","τὸ","ὁ"
"197","κράτος","κράτος"
"198","τῆς","ὁ"
"199","δόξης","δόξα"
"200","αὐτοῦ","αὐτός"
"201","εἰς","εἰς"
"202","πᾶσαν","πᾶς"
"203","ὑπομονὴν","ὑπομονή"
"204","καὶ","καί"
"205","μακροθυμίαν","μακροθυμία"
"206","μετὰ","μετά"
"207","χαρᾶς","χαρά"
"208",",",","
"209","εὐχαριστοῦντες","εὐχαριστέω"
"210","τῷ","ὁ"
"211","πατρὶ","πατήρ"
"212","τῷ","ὁ"
"213","ἱκανώσαντι","ἱκανόω"
"214","ὑμᾶς","ὑμεῖς"
"215","εἰς","εἰς"
"216","τὴν","ὁ"
"217","μερίδα","μερίς"
"218","τοῦ","ὁ"
"219","κλήρου","κλῆρος"
"220","τῶν","ὁ"
"221","ἁγίων","ἅγιος"
"222","ἐν","ἐν"
"223","τῷ","ὁ"
"224","φωτί","φῶς"
"225",",",","
"226","ὃς","ὅς"
"227","ἐρρύσατο","ἐρύω"
"228","ἡμᾶς","ἡμεῖς"
"229","ἐκ","ἐκ"
"230","τῆς","ὁ"
"231","ἐξουσίας","ἐξουσία"
"232","τοῦ","ὁ"
"233","σκότους","σκότος"
"234","καὶ","καί"
"235","μετέστησεν","μεθίστημι"
"236","εἰς","εἰς"
"237","τὴν","ὁ"
"238","βασιλείαν","βασιλεία"
"239","τοῦ","ὁ"
"240","υἱοῦ","υἱός"
"241","τῆς","ὁ"
"242","ἀγάπης","ἀγάπη"
"243","αὐτοῦ","αὐτός"
"244",",",","
"245","ἐν","ἐν"
"246","ᾧ","ὅς"
"247","ἔχομεν","ἔχω"
"248","τὴν","ὁ"
"249","ἀπολύτρωσιν","ἀπολύτρωσις"
"250",",",","
"251","τὴν","ὁ"
"252","ἄφεσιν","ἄφεσις"
"253","τῶν","ὁ"
"254","ἁμαρτιῶν","ἁμαρτία"
"255","·","·"
"256","ὅς","ὅς"
"257","ἐστιν","εἰμί"
"258","εἰκὼν","εἰκών"
"259","τοῦ","ὁ"
"260","θεοῦ","θεός"
"261","τοῦ","ὁ"
"262","ἀοράτου","ἀόρατος"
"263",",",","
"264","πρωτότοκος","πρωτότοκος"
"265","πάσης","πᾶς"
"266","κτίσεως","κτίσις"
"267",",",","
"268","ὅτι","ὅτι"
"269","ἐν","ἐν"
"270","αὐτῷ","αὐτός"
"271","ἐκτίσθη","κτίζω"
"272","τὰ","ὁ"
"273","πάντα","πᾶς"
"274","ἐν","ἐν"
"275","τοῖς","ὁ"
"276","οὐρανοῖς","οὐρανός"
"277","καὶ","καί"
"278","ἐπὶ","ἐπί"
"279","τῆς","ὁ"
"280","γῆς","γῆ"
"281",",",","
"282","τὰ","ὁ"
"283","ὁρατὰ","ὁρατός"
"284","καὶ","καί"
"285","τὰ","ὁ"
"286","ἀόρατα","ἀόρατος"
"287",",",","
"288","εἴτε","εἴτε"
"289","θρόνοι","θρόνος"
"290","εἴτε","εἴτε"
"291","κυριότητες","κυριότης"
"292","εἴτε","εἴτε"
"293","ἀρχαὶ","ἀρχή"
"294","εἴτε","εἴτε"
"295","ἐξουσίαι","ἐξουσία"
"296","·","·"
"297","τὰ","ὁ"
"298","πάντα","πᾶς"
"299","διʼ","διά"
"300","αὐτοῦ","αὐτός"
"301","καὶ","καί"
"302","εἰς","εἰς"
"303","αὐτὸν","αὐτός"
"304","ἔκτισται","κτίζω"
"305","·","·"
"306","καὶ","καί"
"307","αὐτός","αὐτός"
"308","ἐστιν","εἰμί"
"309","πρὸ","πρό"
"310","πάντων","πᾶς"
"311","καὶ","καί"
"312","τὰ","ὁ"
"313","πάντα","πᾶς"
"314","ἐν","ἐν"
"315","αὐτῷ","αὐτός"
"316","συνέστηκεν","συνίστημι"
"317",",",","
"318","καὶ","καί"
"319","αὐτός","αὐτός"
"320","ἐστιν","εἰμί"
"321","ἡ","ὁ"
"322","κεφαλὴ","κεφαλή"
"323","τοῦ","ὁ"
"324","σώματος","σῶμα"
"325","τῆς","ὁ"
"326","ἐκκλησίας","ἐκκλησία"
"327","·","·"
"328","ὅς","ὅς"
"329","ἐστιν","εἰμί"
"330","ἀρχή","ἀρχή"
"331",",",","
"332","πρωτότοκος","πρωτότοκος"
"333","ἐκ","ἐκ"
"334","τῶν","ὁ"
"335","νεκρῶν","νεκρός"
"336",",",","
"337","ἵνα","ἵνα"
"338","γένηται","γίγνομαι"
"339","ἐν","ἐν"
"340","πᾶσιν","πᾶς"
"341","αὐτὸς","αὐτός"
"342","πρωτεύων","πρωτεύω"
"343",",",","
"344","ὅτι","ὅτι"
"345","ἐν","ἐν"
"346","αὐτῷ","αὐτός"
"347","εὐδόκησεν","εὐδοκέω"
"348","πᾶν","πᾶς"
"349","τὸ","ὁ"
"350","πλήρωμα","πλήρωμα"
"351","κατοικῆσαι","κατοικέω"
"352","καὶ","καί"
"353","διʼ","διά"
"354","αὐτοῦ","αὐτός"
"355","ἀποκαταλλάξαι","ἀποκαταλλάσσω"
"356","τὰ","ὁ"
"357","πάντα","πᾶς"
"358","εἰς","εἰς"
"359","αὐτόν","αὐτός"
"360",",",","
"361","εἰρηνοποιήσας","εἰρηνοποιέω"
"362","διὰ","διά"
"363","τοῦ","ὁ"
"364","αἵματος","αἷμα"
"365","τοῦ","ὁ"
"366","σταυροῦ","σταυρός"
"367","αὐτοῦ","αὐτός"
"368",",",","
"369","διʼ","διά"
"370","αὐτοῦ","αὐτός"
"371","εἴτε","εἴτε"
"372","τὰ","ὁ"
"373","ἐπὶ","ἐπί"
"374","τῆς","ὁ"
"375","γῆς","γῆ"
"376","εἴτε","εἴτε"
"377","τὰ","ὁ"
"378","ἐν","ἐν"
"379","τοῖς","ὁ"
"380","οὐρανοῖς","οὐρανός"
"381","·","·"
"382","καὶ","καί"
"383","ὑμᾶς","ὑμεῖς"
"384","ποτε","ποτε"
"385","ὄντας","εἰμί"
"386","ἀπηλλοτριωμένους","ἀπαλλοτριόω"
"387","καὶ","καί"
"388","ἐχθροὺς","ἐχθρός"
"389","τῇ","ὁ"
"390","διανοίᾳ","διάνοια"
"391","ἐν","ἐν"
"392","τοῖς","ὁ"
"393","ἔργοις","ἔργον"
"394","τοῖς","ὁ"
"395","πονηροῖς","πονηρός"
"396","—νυνὶ","—νυνὶ"
"397","δὲ","δέ"
"398","ἀποκατηλλάγητε","ἀποκατηλλάγω"
"399","ἐν","ἐν"
"400","τῷ","ὁ"
"401","σώματι","σῶμα"
"402","τῆς","ὁ"
"403","σαρκὸς","σάρξ"
"404","αὐτοῦ","αὐτός"
"405","διὰ","διά"
"406","τοῦ","ὁ"
"407","θανάτου","θάνατος"
"408","—παραστῆσαι","—παραστέω"
"409","ὑμᾶς","ὑμεῖς"
"410","ἁγίους","ἅγιος"
"411","καὶ","καί"
"412","ἀμώμους","ἄμωμος"
"413","καὶ","καί"
"414","ἀνεγκλήτους","ἀνέγκλητος"
"415","κατενώπιον","κατενώπιον"
"416","αὐτοῦ","αὐτός"
"417",",",","
"418","εἴ","εἰ"
"419","γε","γε"
"420","ἐπιμένετε","ἐπιμένω"
"421","τῇ","ὁ"
"422","πίστει","πίστις"
"423","τεθεμελιωμένοι","θεμελιόω"
"424","καὶ","καί"
"425","ἑδραῖοι","ἑδραῖος"
"426","καὶ","καί"
"427","μὴ","μή"
"428","μετακινούμενοι","μετακινέω"
"429","ἀπὸ","ἀπό"
"430","τῆς","ὁ"
"431","ἐλπίδος","ἐλπίς"
"432","τοῦ","ὁ"
"433","εὐαγγελίου","εὐαγγέλιον"
"434","οὗ","ὅς"
"435","ἠκούσατε","ἀκούω"
"436",",",","
"437","τοῦ","ὁ"
"438","κηρυχθέντος","κηρύσσω"
"439","ἐν","ἐν"
"440","πάσῃ","πᾶς"
"441","κτίσει","κτίσις"
"442","τῇ","ὁ"
"443","ὑπὸ","ὑπό"
"444","τὸν","ὁ"
"445","οὐρανόν","οὐρανός"
"446",",",","
"447","οὗ","ὅς"
"448","ἐγενόμην","γίγνομαι"
"449","ἐγὼ","ἐγώ"
"450","Παῦλος","Παῦλος"
"451","διάκονος","διάκονος"
"452",".","."
"453","Νῦν","νῦν"
"454","χαίρω","χαίρω"
"455","ἐν","ἐν"
"456","τοῖς","ὁ"
"457","παθήμασιν","πάθημα"
"458","ὑπὲρ","ὑπέρ"
"459","ὑμῶν","ὑμεῖς"
"460",",",","
"461","καὶ","καί"
"462","ἀνταναπληρῶ","ἀνταναπληρῶ"
"463","τὰ","ὁ"
"464","ὑστερήματα","ὑστέρημα"
"465","τῶν","ὁ"
"466","θλίψεων","θλῖψις"
