"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5","διὰ","FALSE"
"6","θελήματος","FALSE"
"7","θεοῦ","FALSE"
"8","καὶ","FALSE"
"9","Τιμόθεος","FALSE"
"10","ὁ","FALSE"
"11","ἀδελφὸς","FALSE"
"12","τοῖς","FALSE"
"13","ἐν","FALSE"
"14","Κολοσσαῖς","FALSE"
"15","ἁγίοις","FALSE"
"16","καὶ","FALSE"
"17","πιστοῖς","FALSE"
"18","ἀδελφοῖς","FALSE"
"19","ἐν","FALSE"
"20","Χριστῷ","FALSE"
"21","·","TRUE"
"22","χάρις","FALSE"
"23","ὑμῖν","FALSE"
"24","καὶ","FALSE"
"25","εἰρήνη","FALSE"
"26","ἀπὸ","FALSE"
"27","θεοῦ","FALSE"
"28","πατρὸς","FALSE"
"29","ἡμῶν","FALSE"
"30",".","TRUE"
"31","Εὐχαριστοῦμεν","FALSE"
"32","τῷ","FALSE"
"33","θεῷ","FALSE"
"34","πατρὶ","FALSE"
"35","τοῦ","FALSE"
"36","κυρίου","FALSE"
"37","ἡμῶν","FALSE"
"38","Ἰησοῦ","FALSE"
"39","Χριστοῦ","FALSE"
"40","πάντοτε","FALSE"
"41","περὶ","FALSE"
"42","ὑμῶν","FALSE"
"43","προσευχόμενοι","FALSE"
"44",",","TRUE"
"45","ἀκούσαντες","FALSE"
"46","τὴν","FALSE"
"47","πίστιν","FALSE"
"48","ὑμῶν","FALSE"
"49","ἐν","FALSE"
"50","Χριστῷ","FALSE"
"51","Ἰησοῦ","FALSE"
"52","καὶ","FALSE"
"53","τὴν","FALSE"
"54","ἀγάπην","FALSE"
"55","ἣν","FALSE"
"56","ἔχετε","FALSE"
"57","εἰς","FALSE"
"58","πάντας","FALSE"
"59","τοὺς","FALSE"
"60","ἁγίους","FALSE"
"61","διὰ","FALSE"
"62","τὴν","FALSE"
"63","ἐλπίδα","FALSE"
"64","τὴν","FALSE"
"65","ἀποκειμένην","FALSE"
"66","ὑμῖν","FALSE"
"67","ἐν","FALSE"
"68","τοῖς","FALSE"
"69","οὐρανοῖς","FALSE"
"70",",","TRUE"
"71","ἣν","FALSE"
"72","προηκούσατε","FALSE"
"73","ἐν","FALSE"
"74","τῷ","FALSE"
"75","λόγῳ","FALSE"
"76","τῆς","FALSE"
"77","ἀληθείας","FALSE"
"78","τοῦ","FALSE"
"79","εὐαγγελίου","FALSE"
"80","τοῦ","FALSE"
"81","παρόντος","FALSE"
"82","εἰς","FALSE"
"83","ὑμᾶς","FALSE"
"84",",","TRUE"
"85","καθὼς","FALSE"
"86","καὶ","FALSE"
"87","ἐν","FALSE"
"88","παντὶ","FALSE"
"89","τῷ","FALSE"
"90","κόσμῳ","FALSE"
"91","ἐστὶν","FALSE"
"92","καρποφορούμενον","FALSE"
"93","καὶ","FALSE"
"94","αὐξανόμενον","FALSE"
"95","καθὼς","FALSE"
"96","καὶ","FALSE"
"97","ἐν","FALSE"
"98","ὑμῖν","FALSE"
"99",",","TRUE"
"100","ἀφʼ","FALSE"
"101","ἧς","FALSE"
"102","ἡμέρας","FALSE"
"103","ἠκούσατε","FALSE"
"104","καὶ","FALSE"
"105","ἐπέγνωτε","FALSE"
"106","τὴν","FALSE"
"107","χάριν","FALSE"
"108","τοῦ","FALSE"
"109","θεοῦ","FALSE"
"110","ἐν","FALSE"
"111","ἀληθείᾳ","FALSE"
"112","·","TRUE"
"113","καθὼς","FALSE"
"114","ἐμάθετε","FALSE"
"115","ἀπὸ","FALSE"
"116","Ἐπαφρᾶ","FALSE"
"117","τοῦ","FALSE"
"118","ἀγαπητοῦ","FALSE"
"119","συνδούλου","FALSE"
"120","ἡμῶν","FALSE"
"121",",","TRUE"
"122","ὅς","FALSE"
"123","ἐστιν","FALSE"
"124","πιστὸς","FALSE"
"125","ὑπὲρ","FALSE"
"126","ἡμῶν","FALSE"
"127","διάκονος","FALSE"
"128","τοῦ","FALSE"
"129","Χριστοῦ","FALSE"
"130",",","TRUE"
"131","ὁ","FALSE"
"132","καὶ","FALSE"
"133","δηλώσας","FALSE"
"134","ἡμῖν","FALSE"
"135","τὴν","FALSE"
"136","ὑμῶν","FALSE"
"137","ἀγάπην","FALSE"
"138","ἐν","FALSE"
"139","πνεύματι","FALSE"
"140",".","TRUE"
"141","Διὰ","FALSE"
"142","τοῦτο","FALSE"
"143","καὶ","FALSE"
"144","ἡμεῖς","FALSE"
"145",",","TRUE"
"146","ἀφʼ","FALSE"
"147","ἧς","FALSE"
"148","ἡμέρας","FALSE"
"149","ἠκούσαμεν","FALSE"
"150",",","TRUE"
"151","οὐ","FALSE"
"152","παυόμεθα","FALSE"
"153","ὑπὲρ","FALSE"
"154","ὑμῶν","FALSE"
"155","προσευχόμενοι","FALSE"
"156","καὶ","FALSE"
"157","αἰτούμενοι","FALSE"
"158","ἵνα","FALSE"
"159","πληρωθῆτε","FALSE"
"160","τὴν","FALSE"
"161","ἐπίγνωσιν","FALSE"
"162","τοῦ","FALSE"
"163","θελήματος","FALSE"
"164","αὐτοῦ","FALSE"
"165","ἐν","FALSE"
"166","πάσῃ","FALSE"
"167","σοφίᾳ","FALSE"
"168","καὶ","FALSE"
"169","συνέσει","FALSE"
"170","πνευματικῇ","FALSE"
"171",",","TRUE"
"172","περιπατῆσαι","FALSE"
"173","ἀξίως","FALSE"
"174","τοῦ","FALSE"
"175","κυρίου","FALSE"
"176","εἰς","FALSE"
"177","πᾶσαν","FALSE"
"178","ἀρεσκείαν","FALSE"
"179","ἐν","FALSE"
"180","παντὶ","FALSE"
"181","ἔργῳ","FALSE"
