"ID","TOKEN","NER"
"1","μηνίσεως","O"
"2","θάπτων","O"
"3","ὅτι","O"
"4","ἐξουδένωσεν","O"
"5","αὐτὸν","O"
"6","ἐν","O"
"7","ἀτιμίᾳ","O"
"8","Οὐκ","O"
"9","ἐλογίσατο","O"
"10","ὅτι","O"
"11","ἄνθρωπός","O"
"12","ἐστι","O"
"13","καὶ","O"
"14","τὸ","O"
"15","ὕστερον","O"
"16","οὐκ","O"
"17","ἐλογίσατο","O"
"18","εἶπεῖν","O"
"19","Ἐγὼ","O"
"20","κύριος","O"
"21","γῆς","O"
"22","καὶ","O"
"23","θαλάσσης","O"
"24","ἔσομαι","O"
"25","καὶ","O"
"26","οὐκ","O"
"27","ἐπέγνω","O"
"28","ὅτι","O"
"29","ὁ","O"
"30","θεὸς","O"
"31","μέγας","O"
"32","κραταιὸς","O"
"33","ἐν","O"
"34","ἰσχύι","O"
"35","αὐτοῦ","O"
"36","τῇ","O"
"37","μεγάλῃ","O"
"38","αὐτὸς","O"
"39","βασιλεὺς","O"
"40","ἐπὶ","O"
"41","τῶν","O"
"42","οὐρανῶν","O"
"43","καὶ","O"
"44","κρίνων","O"
"45","βασιλεῖς","O"
"46","καὶ","O"
"47","ἀρχάς","O"
"48","ὁ","O"
"49","ἀνιστῶν","O"
"50","ἐμὲ","O"
"51","εἰς","O"
"52","δόξαν","O"
"53","καὶ","O"
"54","κοιμίζων","O"
"55","ὑπερηφάνους","O"
"56","εἰς","O"
"57","ἀπώλειαν","O"
"58","αἰώνιον","O"
"59","ἐν","O"
"60","ἀτιμίᾳ","O"
"61",",","O"
"62","ὅτι","O"
"63","οὐκ","O"
"64","ἔγνωσαν","O"
"65","αὐτόν","O"
"66","Καὶ","O"
"67","νῦν","O"
"68","ἴδετε","O"
"69","οἱ","O"
"70","μεγιστᾶνες","O"
"71","τῆς","O"
"72","γῆς","O"
"73","τὸ","O"
"74","κρίμα","O"
"75","κυρίου","O"
"76","ὅτι","O"
"77","μέγας","O"
"78","βασιλεὺς","O"
"79","καὶ","O"
"80","δίκαιος","O"
"81","κρίνων","O"
"82","τὴν","O"
"83","ὑπ᾿","O"
"84","οὐρανόν","O"
"85","εὐλογεῖτε","O"
"86","τὸν","O"
"87","θεόν","O"
"88","οἱ","O"
"89","φοβούμενοι","O"
"90","τὸν","O"
"91","κύριον","O"
"92","ἐν","O"
"93","ἐπιστήμῃ","O"
"94","ὅτι","O"
"95","τὸ","O"
"96","ἔλεος","O"
"97","αὐτοῦ","O"
"98","ἐπὲ","O"
"99","τοὺς","O"
"100","φοβουμένους","O"
"101","αὐτὸν","O"
"102","μετὰ","O"
"103","κρίματος","O"
"104","τοῦ","O"
"105","διαστεῖλαι","O"
"106","ἀνὰ","O"
"107","μέσον","O"
"108","δικαίου","O"
"109","καὶ","O"
"110","ἁμαρτωλοῦ","O"
"111","ἀποδοῦναι","O"
"112","ἁμαρτωλοῖς","O"
"113","εἰς","O"
"114","τὸν","O"
"115","αἰῶνα","O"
"116","κατὰ","O"
"117","τὰ","O"
"118","ἔργα","O"
"119","αὐτῶν","O"
"120","καὶ","O"
"121","ἐλεῆσαι","O"
"122","δίκαιον","O"
"123","ἀπὸ","O"
"124","ταπεινώσεως","O"
"125","ἁμαρτωλοῦ","O"
"126","καὶ","O"
"127","ἀποδοῦναι","O"
"128","ἁμαρτωλῷ","O"
"129","ἀνθ᾿","O"
"130","ὧν","O"
"131","ἐποίησε","O"
"132","δικαίῳ","O"
"133","ὅτι","O"
"134","χρηστὸς","O"
"135","ὁ","O"
"136","κύριος","O"
"137","τοῖς","O"
"138","ἐπικαλουμένοις","O"
"139","αὐτὸν","O"
"140","ἐν","O"
"141","ὑπομονῇ","O"
"142","ποιῆσαι","O"
"143","κατὰ","O"
"144","τὸ","O"
"145","ἔλεος","O"
"146","αὐτοῦ","O"
"147","τοῖς","O"
"148","ὁσίοις","O"
"149","αὐτοῦ","O"
"150","παρεστάναι","O"
"151","διὰ","O"
"152","παντὸς","O"
"153","ἐνώπιον","O"
"154","αὐτοῦ","O"
"155","ἐν","O"
"156","ἰσχύι","O"
"157","εὐλογητὸς","O"
"158","κύριος","O"
"159","εἰς","O"
"160","τὸν","O"
"161","αἰῶνα","O"
"162","ἐνώπιον","O"
"163","δούλων","O"
"164","αὐτοῦ","O"
"165","Ψαλμὸς","O"
"166","τῷ","O"
"167","Σαλομὼν","O"
"168","περὶ","O"
"169","δικαίων","O"
"170","Ἵνα","O"
"171","τί","O"
"172","ὑπνοῖς","O"
"173","ψυχή","O"
"174","καὶ","O"
"175","οὐκ","O"
"176","εὐλογεῖς","O"
"177","τὸν","O"
"178","κύριον","O"
"179","ὕμνον","O"
"180","καὶ","O"
"181","αἶνὸν","O"
"182","ψάλατε","O"
"183","τῷ","O"
"184","θεῷ","O"
"185","τῷ","O"
"186","αἰνετῷ","O"
"187","ψάλλε","O"
"188","καὶ","O"
"189","γρηγόρησον","O"
"190","ἐπὶ","O"
"191","τὴν","O"
"192","γρηγόρησιν","O"
"193","αὐτοῦ","O"
"194","ὅτι","O"
"195","ἀγαθὸς","O"
"196","ψαλμὸς","O"
"197","τῷ","O"
"198","θεῷ","O"
"199","ἐξ","O"
"200","ὅλης","O"
"201","καρδίας","O"
"202","δίκαιοι","O"
"203","μνημονεύουσι","O"
"204","διὰ","O"
"205","παντὸς","O"
"206","τοῦ","O"
"207","κυρίου","O"
"208","ἐν","O"
"209","ἐξομολογήσει","O"
"210","καὶ","O"
"211","δικαιώσει","O"
"212","τὰ","O"
"213","κρίματα","O"
"214","κυρίου","O"
"215","οὐκ","O"
"216","ὀλιγωρήσει","O"
"217","δίκαιος","O"
"218","παιδευόμενος","O"
"219","ὑπὸ","O"
"220","κυρίου","O"
