"ID","TOKEN","LEMMA"
"1","ΠΕΡΙ","περί"
"2","ΑΕΡΩΝ","ΑΕΡΩΝ"
"3",",",","
"4","ΥΔΑΤΩΝ","ΥΔΑΤΩΝ"
"5",",",","
"6","ΤΟΠΩΝ","ΤΟΠΩΝ"
"7",".","."
"8","Ἰητρικὴν","Ἰητρικός"
"9","ὅστις","ὅστις"
"10","βούλεται","βούλομαι"
"11","ὀρθῶς","ὀρθῶς"
"12","ζητέειν","ζητέω"
"13",",",","
"14","τάδε","ὅδε"
"15","χρὴ","χρή"
"16","ποιέειν","ποιέω"
"17","·","·"
"18","πρῶτον","πρῶτος"
"19","μὲν","μέν"
"20","ἐνθυμέεσθαι","ἐνθυμέομαι"
"21","τὰς","ὁ"
"22","ὥρας","ὥρα"
"23","τοῦ","ὁ"
"24","ἔτεος","ἔτος"
"25",",",","
"26","ὅ","ὅς"
"27","τι","τίς"
"28","δύναται","δύναμαι"
"29","ἀπεργάζεσθαι","ἀπεργάζομαι"
"30","ἑκάστη","ἕκαστος"
"31","·","·"
"32","οὐ","οὐ"
"33","γὰρ","γάρ"
"34","ἐοίκασιν","ἔοικα"
"35","οὐθὲν","οὐδείς"
"36",",",","
"37","ἀλλὰ","ἀλλά"
"38","πουλὺ","πολύς"
"39","διαφέρουσιν","διαφέρω"
"40","αὐταί","αὐτός"
"41","τε","τε"
"42","ἑωυτέων","ἕωυτος"
"43","καὶ","καί"
"44","ἐν","ἐν"
"45","τῇσι","ὁ"
"46","μεταβολῇσιν","μεταβολῇς"
"47","·","·"
"48","ἔπειτα","ἔπειτα"
"49","δὲ","δέ"
"50","τὰ","ὁ"
"51","πνεύματα","πνεῦμα"
"52","τὰ","ὁ"
"53","θερμά","θερμός"
"54","τε","τε"
"55","καὶ","καί"
"56","τὰ","ὁ"
"57","ψυχρά","ψυχρός"
"58","·","·"
"59","μάλιστα","μάλα"
"60","μὲν","μέν"
"61","τὰ","ὁ"
"62","κοινὰ","κοινός"
"63","πᾶσιν","πᾶς"
"64","ἀνθρώποισιν","ἄνθρωπος"
"65",",",","
"66","ἔπειτα","ἔπειτα"
"67","δὲ","δέ"
"68","καὶ","καί"
"69","τὰ","ὁ"
"70","ἐν","ἐν"
"71","ἑκάστῃ","ἕκαστος"
"72","χώρῃ","χώρα"
"73","ἐπιχώρια","ἐπιχώριος"
"74","ἐόντα","εἰμί"
"75",".","."
"76","Δεῖ","δεῖ"
"77","δὲ","δέ"
"78","καὶ","καί"
"79","τῶν","ὁ"
"80","ὁδάτων","ὁδάτων"
"81","ἐνθυμέεσθαι","ἐνθυμέομαι"
"82","τὰς","ὁ"
"83","δυνάμιας","δυνάμις"
"84","·","·"
"85","ὥσπερ","ὥσπερ"
"86","γὰρ","γάρ"
"87","ἐν","ἐν"
"88","τῷ","ὁ"
"89","στόματι","στόμα"
"90","διαφέρουσι","διαφέρω"
"91","καὶ","καί"
"92","ἐν","ἐν"
"93","τῷ","ὁ"
"94","σταθμῷ","σταθμός"
"95",",",","
"96","οὕτω","οὕτως"
"97","καὶ","καί"
"98","ἡ","ὁ"
"99","δύναμις","δύναμις"
"100","διαφέρει","διαφέρω"
"101","πουλὺ","πολύς"
"102","ἑκάστου","ἕκαστος"
"103",".","."
"104","Ὥστε","ὥστε"
"105",",",","
"106","ἐς","εἰς"
"107","πόλιν","πόλις"
"108","ἐπειδὰν","ἐπειδάν"
"109","ἀφίκηταί","ἀφικνέομαι"
"110","τις","τίς"
"111","ἧς","ὅς"
"112","ἄπειρός","ἄπειρος"
"113","ἐστι","εἰμί"
"114",",",","
"115","διαφροντίσαι","διαφροντίσαι"
"116","χρὴ","χρή"
"117","τὴν","ὁ"
"118","·","·"
"119","θέσιν","θέσις"
"120","αὐτέης","αὐτέης"
"121",",",","
"122","ὅκως","ὅπως"
"123","κέεται","κεῖμαι"
"124","καὶ","καί"
"125","πρὸς","πρός"
"126","τὰ","ὁ"
"127","πνεύματα","πνεῦμα"
"128","καὶ","καί"
"129","πρὸς","πρός"
"130","τὰς","ὁ"
"131","ἀνατολὰς","ἀνατολή"
"132","τοῦ","ὁ"
"133","ἡλίου","ἥλιος"
"134","·","·"
"135","οὐ","οὐ"
"136","γὰρ","γάρ"
"137","τωὐτὸ","αὐτός"
"138","δύναται","δύναμαι"
"139","ἥτις","ὅστις"
"140","πρὸς","πρός"
"141","βορέην","βορέας"
"142","κέεται","κεῖμαι"
"143",",",","
"144","καὶ","καί"
"145","ἥτις","ὅστις"
"146","πρὸς","πρός"
"147","νότον","νότος"
"148",",",","
"149","οὐδ᾿","οὐδ"
"150","ἥτις","ὅστις"
"151","πρὸς","πρός"
"152","ἥλιον","ἥλιος"
"153","ἀνίσχοντα","ἀνέχω"
"154",",",","
"155","οὐδ᾿","οὐδ"
"156","ἥτις","ὅστις"
"157","πρὸς","πρός"
"158","δύνοντα","δύω"
"159",".","."
"160","Ταῦτα","οὗτος"
"161","δὲ","δέ"
"162","ἐνθυμέεσθαι","ἐνθυμέομαι"
"163","ὡς","ὡς"
"164","κάλλιστα","καλός"
"165","·","·"
"166","καὶ","καί"
"167","τῶν","ὁ"
"168","ὑδάτων","ὕδωρ"
"169","πέρι","περί"
"170","ὡς","ὡς"
"171","ἔχουσι","ἔχω"
"172",",",","
"173","καὶ","καί"
"174","πότερον","πότερον"
"175","ἑλώδεσι","ἑλώδης"
"176","χρέονται","χράω"
"177","καὶ","καί"
"178","μαλακοῖσιν","μαλακός"
"179",",",","
"180","ἢ","ἤ"
"181","σκληροῖσί","σκληρός"
"182","τε","τε"
"183","καὶ","καί"
"184","ἐκ","ἐκ"
"185","μετεώρων","μετέωρος"
"186","καὶ","καί"
"187","ἐκ","ἐκ"
"188","πετρωδέων","πετρωδέω"
"189",",",","
"190","εἴτε","εἴτε"
"191","ἁλυκοῖσι","ἁλυκός"
"192","καὶ","καί"
"193","ἀτεράμνοισιν","ἀτεράμνοισις"
"194","·","·"
"195","καὶ","καί"
"196","τὴν","ὁ"
"197","γῆν","γῆ"
"198",",",","
"199","πότερον","πότερον"
"200","ψιλή","ψιλός"
"201","τε","τε"
"202","καὶ","καί"
"203","ἄνυδρος","ἄνυδρος"
"204",",",","
"205","ἢ","ἤ"
"206","δασεῖα","δασεῖον"
"207","καὶ","καί"
"208","ἔφυδρος","ἔφυδρος"
"209",",",","
