"ID","TOKEN","UPOS"
"1","τὸν","DET"
"2","οὖν","ADV"
"3","Λευὶν","PROPN"
"4","καὶ","CCONJ"
"5","τὸν","DET"
"6","Συμεῶνα","PROPN"
"7","εἰς","ADP"
"8","τὴν","DET"
"9","πόλιν","NOUN"
"10","καθωπλισμένους","VERB"
"11","ἐλθεῖν","VERB"
"12","καὶ","CCONJ"
"13","πρῶτα","ADJ"
"14","μὲν","ADV"
"15","τοὺς","DET"
"16","ἐντυγχάνοντας","VERB"
"17","ἀναιρεῖν","VERB"
"18",",","PUNCT"
"19","ἔπειτα","ADV"
"20","δὲ","ADV"
"21","καὶ","ADV"
"22","τὸν","DET"
"23","Ἐμμὼρ","PROPN"
"24","καὶ","CCONJ"
"25","τὸν","DET"
"26","Συχὲμ","PROPN"
"27","φονεῦσαι","VERB"
"28",".","PUNCT"
"29","λέγει","VERB"
"30","δὲ","ADV"
"31","περὶ","ADP"
"32","τῆς","DET"
"33","ἀναιρέσεως","NOUN"
"34","αὐτῶν","PRON"
"35","οὕτως","ADV"
"36","·","PUNCT"
"37","Ὣς","SCONJ"
"38","τότε","ADV"
"39","δὴ","ADV"
"40","Συμεὼν","PROPN"
"41","μὲν","ADV"
"42","Ἐμὼρ","PROPN"
"43","ὤρουσεν","VERB"
"44","ἐπ᾽","ADP"
"45","αὐτὸν","PRON"
"46","πλῆξέ","VERB"
"47","τέ","CCONJ"
"48","οἱ","PRON"
"49","κεφαλήν","NOUN"
"50",",","PUNCT"
"51","δειρὴν","NOUN"
"52","δ᾽","ADV"
"53","ἕλεν","VERB"
"54","ἐν","ADP"
"55","χερὶ","NOUN"
"56","λαιῇ","NOUN"
"57",",","PUNCT"
"58","λεῖψε","VERB"
"59","δ᾽","ADV"
"60","ἔτι","ADV"
"61","σπαίρουσαν","VERB"
"62",",","PUNCT"
"63","ἐπεὶ","SCONJ"
"64","πόνος","NOUN"
"65","ἄλλος","ADJ"
"66","ὀρώρει","VERB"
"67",".","PUNCT"
"68","τόφρα","ADV"
"69","δὲ","ADV"
"70","καὶ","ADV"
"71","Λευὶν","PROPN"
"72","μένος","NOUN"
"73","ἄσχετος","ADJ"
"74","ἔλλαβε","VERB"
"75","χαίτης","NOUN"
"76","γούνων","NOUN"
"77","ἁπτόμενον","VERB"
"78","Συχὲμ","PROPN"
"79","ἄσπετα","ADJ"
"80","μαργήναντα","VERB"
"81",".","PUNCT"
"82","ἤλασε","VERB"
"83","δὲ","ADV"
"84","κληϊδα","NOUN"
"85","μέσην","ADJ"
"86",",","PUNCT"
"87","δῦ","VERB"
"88","δὲ","ADV"
"89","ξίφος","NOUN"
"90","ὀξὺ","ADJ"
"91","σπλάγχνα","NOUN"
"92","διὰ","ADP"
"93","στέρνων","NOUN"
"94",",","PUNCT"
"95","λίπε","VERB"
"96","δὲ","ADV"
"97","ψυχὴ","NOUN"
"98","δέμας","NOUN"
"99","εὐθύς","ADV"
"100",".","PUNCT"
"101","πυθομένους","VERB"
"102","δὲ","ADV"
"103","καὶ","ADV"
"104","τοὺς","DET"
"105","ἑτέρους","ADJ"
"106","ἀδελφοὺς","NOUN"
"107","τὴν","DET"
"108","πρᾶξιν","NOUN"
"109","αὐτῶν","PRON"
"110","ἐπιβοηθῆσαι","VERB"
"111","καὶ","CCONJ"
"112","τὴν","DET"
"113","πόλιν","NOUN"
"114","ἐκπορθῆσαι","VERB"
"115","καὶ","CCONJ"
"116","τὴν","DET"
"117","ἀδελφὴν","NOUN"
"118","ἀναρρυσαμένους","VERB"
"119","μετὰ","ADP"
"120","τῶν","DET"
"121","αἰχμαλώτων","ADJ"
"122","εἰς","ADP"
"123","τὴν","DET"
"124","πατρῴαν","ADJ"
"125","ἔπαυλιν","NOUN"
"126","διακομίσαι","VERB"
"127",".","PUNCT"
"128","Τούτοις","ADJ"
"129","καὶ","CCONJ"
"130","τὰ","DET"
"131","ἑξῆς","ADV"
"132","περὶ","ADP"
"133","τοῦ","DET"
"134","Ἰωσὴφ","PROPN"
"135","ἐκ","ADP"
"136","τῆς","DET"
"137","αὐτῆς","DET"
"138","τοῦ","DET"
"139","Πολυΐστορος","NOUN"
"140","γραφῆς","NOUN"
"141","ἐπισυνήφθω","VERB"
"142","·","PUNCT"
