"ID","TOKEN","NER"
"1","τὸν","O"
"2","οὖν","O"
"3","Λευὶν","PERSON"
"4","καὶ","O"
"5","τὸν","O"
"6","Συμεῶνα","PERSON"
"7","εἰς","O"
"8","τὴν","O"
"9","πόλιν","O"
"10","καθωπλισμένους","O"
"11","ἐλθεῖν","O"
"12","καὶ","O"
"13","πρῶτα","O"
"14","μὲν","O"
"15","τοὺς","O"
"16","ἐντυγχάνοντας","O"
"17","ἀναιρεῖν","O"
"18",",","O"
"19","ἔπειτα","O"
"20","δὲ","O"
"21","καὶ","O"
"22","τὸν","O"
"23","Ἐμμὼρ","PERSON"
"24","καὶ","O"
"25","τὸν","O"
"26","Συχὲμ","O"
"27","φονεῦσαι","O"
"28",".","O"
"29","λέγει","O"
"30","δὲ","O"
"31","περὶ","O"
"32","τῆς","O"
"33","ἀναιρέσεως","O"
"34","αὐτῶν","O"
"35","οὕτως","O"
"36","·","O"
"37","Ὣς","O"
"38","τότε","O"
"39","δὴ","O"
"40","Συμεὼν","PERSON"
"41","μὲν","O"
"42","Ἐμὼρ","O"
"43","ὤρουσεν","O"
"44","ἐπ᾽","O"
"45","αὐτὸν","O"
"46","πλῆξέ","O"
"47","τέ","O"
"48","οἱ","O"
"49","κεφαλήν","O"
"50",",","O"
"51","δειρὴν","O"
"52","δ᾽","O"
"53","ἕλεν","O"
"54","ἐν","O"
"55","χερὶ","O"
"56","λαιῇ","O"
"57",",","O"
"58","λεῖψε","O"
"59","δ᾽","O"
"60","ἔτι","O"
"61","σπαίρουσαν","O"
"62",",","O"
"63","ἐπεὶ","O"
"64","πόνος","O"
"65","ἄλλος","O"
"66","ὀρώρει","O"
"67",".","O"
"68","τόφρα","O"
"69","δὲ","O"
"70","καὶ","O"
"71","Λευὶν","PERSON"
"72","μένος","O"
"73","ἄσχετος","O"
"74","ἔλλαβε","O"
"75","χαίτης","O"
"76","γούνων","O"
"77","ἁπτόμενον","O"
"78","Συχὲμ","O"
"79","ἄσπετα","O"
"80","μαργήναντα","O"
"81",".","O"
"82","ἤλασε","O"
"83","δὲ","O"
"84","κληϊδα","O"
"85","μέσην","O"
"86",",","O"
"87","δῦ","O"
"88","δὲ","O"
"89","ξίφος","O"
"90","ὀξὺ","O"
"91","σπλάγχνα","O"
"92","διὰ","O"
"93","στέρνων","O"
"94",",","O"
"95","λίπε","O"
"96","δὲ","O"
"97","ψυχὴ","O"
"98","δέμας","O"
"99","εὐθύς","O"
"100",".","O"
"101","πυθομένους","O"
"102","δὲ","O"
"103","καὶ","O"
"104","τοὺς","O"
"105","ἑτέρους","O"
"106","ἀδελφοὺς","O"
"107","τὴν","O"
"108","πρᾶξιν","O"
"109","αὐτῶν","O"
"110","ἐπιβοηθῆσαι","O"
"111","καὶ","O"
"112","τὴν","O"
"113","πόλιν","O"
"114","ἐκπορθῆσαι","O"
"115","καὶ","O"
"116","τὴν","O"
"117","ἀδελφὴν","O"
"118","ἀναρρυσαμένους","O"
"119","μετὰ","O"
"120","τῶν","O"
"121","αἰχμαλώτων","O"
"122","εἰς","O"
"123","τὴν","O"
"124","πατρῴαν","O"
"125","ἔπαυλιν","O"
"126","διακομίσαι","O"
"127",".","O"
"128","Τούτοις","O"
"129","καὶ","O"
"130","τὰ","O"
"131","ἑξῆς","O"
"132","περὶ","O"
"133","τοῦ","O"
"134","Ἰωσὴφ","PERSON"
"135","ἐκ","O"
"136","τῆς","O"
"137","αὐτῆς","O"
"138","τοῦ","O"
"139","Πολυΐστορος","O"
"140","γραφῆς","O"
"141","ἐπισυνήφθω","O"
"142","·","O"
