"ID","TOKEN","NER"
"1","ΤΩΝ","O"
"2","ΕΙΣ","O"
"3","ΤΗΝ","O"
"4","ΠΡΟΣ","O"
"5","ΓΑΛΑΑΣ","PERSON"
"6","ΕΠΙΣΤΟΛΗΝ","O"
"7","ΠΑΥΛΟΥ","PERSON"
"8","ΤΟΥ","O"
"9","ΑΠΟΣΟΛΟΥ","O"
"10","ΕΞΗΓΗΤΙΚΩΝ","O"
"11","ΕΚΛΟΓΩΝ","O"
"12","ΤΟΜΟΣ","O"
"13","Α","O"
"14",".","O"
"15","Του","O"
"16","κηρύγματος","O"
"17","εἰς","O"
"18","τὰ","O"
"19","ἔθνη","O"
"20","δεχθέντος","O"
"21",",","O"
"22","τινὲς","O"
"23","τῶν","O"
"24","ἐκ","O"
"25","τῆς","O"
"26","περιτομῆς","O"
"27","ἐξιόντες","O"
"28","ἔπειθον","O"
"29","τὰ","O"
"30","ἔθνη","O"
"31","Ίοϋδαΐζειν","O"
"32",".","O"
"33","καὶ","O"
"34","πρώτη","O"
"35","περὶ","O"
"36","τούτου","O"
"37","φαίνεται","O"
"38","ζήτησις","O"
"39","γεγενημένῆ","O"
"40","ἐν","O"
"41","Ἀντιοχείᾳ","LOC"
"42",",","O"
"43","ὅτε","O"
"44","ἔδοξε","O"
"45","τοῖς","O"
"46","αὐτόθι","O"
"47","πιστοῖς","O"
"48","ἀποστεῖλαι","O"
"49","Παῦλον","PERSON"
"50","καὶ","O"
"51","Σίλαν","PERSON"
"52","πρὸς","O"
"53","τοὺς","O"
"54","Ἀποστόλους","O"
"55","τοὺς","O"
"56","ἐν","O"
"57","Ἱεροσολύμοις","LOC"
"58","ἔτι","O"
"59","τότε","O"
"60","διατρίβοντας","O"
"61",",","O"
"62","ἐφ","O"
"63","ᾧτ","O"
"64","τε","O"
"65","τὸ","O"
"66","ἐκείνοις","O"
"67","δοκοῦν","O"
"68","μαθεῖν","O"
"69","τε","O"
"70","καὶ","O"
"71","πληρῶσαι","O"
"72",",","O"
"73","ὅτε","O"
"74","καὶ","O"
