"ID","TOKEN","NER"
"1","äü","O"
"2","Πῶς","O"
"3","δὲ","O"
"4","ἔτι","O"
"5","ἀπιστήσουσιν","O"
"6","Ἕλληνες","NORP"
"7","τῇ","O"
"8","θείᾳ","O"
"9","ἐπιφανείᾳ","O"
"10","περὶ","O"
"11","τὸ","O"
"12","ὄρος","O"
"13","τὸ","O"
"14","Σινᾶ","LOC"
"15",",","LOC"
"16","ὁπηνίκα","O"
"17","πῦρ","O"
"18","μὲν","O"
"19","ἐφλέγετο","O"
"20",",","O"
"21","μηδὲν","O"
"22","καταναλίσκον","O"
"23","τῶν","O"
"24","φυομένων","O"
"25","κατὰ","O"
"26","τὸ","O"
"27","ὄρος","O"
"28",",","O"
"29","σαλπίγγων","O"
"30","τε","O"
"31","ἦχος","O"
"32","ἐφέρετο","O"
"33","ἄνευ","O"
"34","ὀργάνων","O"
"35","ἐμπνεόμενος","O"
"36",";","O"
"37","ἐκείνη","O"
"38","γὰρ","O"
"39","ἡ","O"
"40","λεγομένη","O"
"41","κατάβασις","O"
"42","ἐπὶ","O"
"43","τὸ","O"
"44","ὄρος","O"
"45","θεοῦ","O"
"46","ἐπίφασίς","O"
"47","ἐστι","O"
"48","θείας","O"
"49","δυνάμεως","O"
"50","ἐπὶ","O"
"51","πάντα","O"
"52","τὸν","O"
"53","κόσμον","O"
"54","διηκούσης","O"
"55","καὶ","O"
"56","κηρυττούσης","O"
"57","τὸ","O"
"58","φῶς","O"
"59","τὸ","O"
"60","ἀπρόσιτον","O"
"61",".","O"
"62","τοιαύτη","O"
"63","γὰρ","O"
"64","ἡ","O"
"65","κατὰ","O"
"66","τὴν","O"
"67","γραφὴν","O"
"68","ἀλληγορία","O"
"69",".","O"
"70","πλὴν","O"
"71","ἑωράθη","O"
"72","τὸ","O"
"73","πῦρ","O"
"74",",","O"
"75","ὥς","O"
"76","φησιν","O"
"77","Ἀριστόβουλος","PERSON"
"78",",","O"
"79","παντὸς","O"
"80","τοῦ","O"
"81","πλήθους","O"
"82","μυριάδων","O"
"83","οὐκ","O"
"84","ἔλασσον","O"
"85","ἑκατόν","O"
"86",",","O"
"87","χωρὶς","O"
"88","τῶν","O"
"89","ἀφηλίκων","O"
"90",",","O"
"91","ἐκκλησιαζόντων","O"
"92","κύκλῳ","O"
"93","τοῦ","O"
"94","ὄρους","O"
"95",",","O"
"96","οὐχ","O"
"97","ἧττον","O"
"98","ἡμερῶν","O"
"99","πέντε","O"
"100","τῆς","O"
"101","περιόδου","O"
"102","τυγχανούσης","O"
"103","περὶ","O"
"104","τὸ","O"
"105","ὄρος","O"
"106",".","O"
"107","κατὰ","O"
"108","πάντα","O"
"109","τοίνυν","O"
"110","τόπον","O"
"111","τῆς","O"
"112","ὁράσεως","O"
"113","πᾶσιν","O"
"114","αὐτοῖς","O"
"115","κυκλόθεν","O"
"116",",","O"
"117","ὡς","O"
"118","ἂν","O"
"119","παρεμβεβληκόσι","O"
"120",",","O"
"121","τὸ","O"
"122","πῦρ","O"
"123","φλεγόμενον","O"
"124","ἐθεωρεῖτο","O"
"125",",","O"
"126","ὥστε","O"
"127","τὴν","O"
"128","κατάβασιν","O"
"129","μὴ","O"
"130","τοπικὴν","O"
"131","γεγονέναι","O"
"132","·","O"
"133","πάντῃ","O"
"134","γὰρ","O"
"135","ὁ","O"
"136","θεός","O"
"137","ἐστιν","O"
"138",".","O"
