"ID","TOKEN","IS_STOP"
"1","Ἰάκωβος","FALSE"
"2","θεοῦ","FALSE"
"3","καὶ","TRUE"
"4","κυρίου","FALSE"
"5","Ἰησοῦ","FALSE"
"6","Χριστοῦ","FALSE"
"7","δοῦλος","FALSE"
"8","ταῖς","TRUE"
"9","δώδεκα","FALSE"
"10","φυλαῖς","FALSE"
"11","ταῖς","TRUE"
"12","ἐν","TRUE"
"13","τῇ","TRUE"
"14","διασπορᾷ","FALSE"
"15","χαίρειν","FALSE"
"16",".","FALSE"
"17","Πᾶσαν","FALSE"
"18","χαρὰν","FALSE"
"19","ἡγήσασθε","FALSE"
"20",",","FALSE"
"21","ἀδελφοί","FALSE"
"22","μου","TRUE"
"23",",","FALSE"
"24","ὅταν","FALSE"
"25","πειρασμοῖς","FALSE"
"26","περιπέσητε","FALSE"
"27","ποικίλοις","FALSE"
"28",",","FALSE"
"29","γινώσκοντες","FALSE"
"30","ὅτι","TRUE"
"31","τὸ","TRUE"
"32","δοκίμιον","FALSE"
"33","ὑμῶν","TRUE"
"34","τῆς","TRUE"
"35","πίστεως","FALSE"
"36","κατεργάζεται","FALSE"
"37","ὑπομονήν","FALSE"
"38","·","FALSE"
"39","ἡ","TRUE"
"40","δὲ","TRUE"
"41","ὑπομονὴ","FALSE"
"42","ἔργον","FALSE"
"43","τέλειον","FALSE"
"44","ἐχέτω","FALSE"
"45",",","FALSE"
"46","ἵνα","FALSE"
"47","ἦτε","TRUE"
"48","τέλειοι","FALSE"
"49","καὶ","TRUE"
"50","ὁλόκληροι","FALSE"
"51",",","FALSE"
"52","ἐν","TRUE"
"53","μηδενὶ","FALSE"
"54","λειπόμενοι","FALSE"
"55",".","FALSE"
"56","Εἰ","TRUE"
"57","δέ","TRUE"
"58","τις","TRUE"
"59","ὑμῶν","TRUE"
"60","λείπεται","FALSE"
"61","σοφίας","FALSE"
"62",",","FALSE"
"63","αἰτείτω","FALSE"
"64","παρὰ","TRUE"
"65","τοῦ","TRUE"
"66","διδόντος","FALSE"
"67","θεοῦ","FALSE"
"68","πᾶσιν","FALSE"
"69","ἁπλῶς","FALSE"
"70","καὶ","TRUE"
"71","μὴ","TRUE"
"72","ὀνειδίζοντος","FALSE"
"73",",","FALSE"
"74","καὶ","TRUE"
"75","δοθήσεται","FALSE"
"76","αὐτῷ","TRUE"
"77","·","FALSE"
"78","αἰτείτω","FALSE"
"79","δὲ","TRUE"
"80","ἐν","TRUE"
"81","πίστει","FALSE"
"82",",","FALSE"
"83","μηδὲν","FALSE"
"84","διακρινόμενος","FALSE"
"85",",","FALSE"
"86","ὁ","TRUE"
"87","γὰρ","TRUE"
"88","διακρινόμενος","FALSE"
"89","ἔοικεν","FALSE"
"90","κλύδωνι","FALSE"
"91","θαλάσσης","FALSE"
"92","ἀνεμιζομένῳ","FALSE"
"93","καὶ","TRUE"
"94","ῥιπιζομένῳ","FALSE"
"95","·","FALSE"
"96","μὴ","TRUE"
"97","γὰρ","TRUE"
"98","οἰέσθω","FALSE"
"99","ὁ","TRUE"
"100","ἄνθρωπος","FALSE"
"101","ἐκεῖνος","FALSE"
"102","ὅτι","TRUE"
"103","λήμψεταί","FALSE"
"104","τι","TRUE"
"105","παρὰ","TRUE"
"106","τοῦ","TRUE"
"107","κυρίου","FALSE"
"108","ἀνὴρ","FALSE"
"109","δίψυχος","FALSE"
"110",",","FALSE"
"111","ἀκατάστατος","FALSE"
"112","ἐν","TRUE"
"113","πάσαις","FALSE"
"114","ταῖς","TRUE"
"115","ὁδοῖς","FALSE"
"116","αὐτοῦ","TRUE"
"117",".","FALSE"
"118","Καυχάσθω","FALSE"
"119","δὲ","TRUE"
"120","ὁ","TRUE"
"121","ἀδελφὸς","FALSE"
"122","ὁ","TRUE"
"123","ταπεινὸς","FALSE"
"124","ἐν","TRUE"
