"ID","TOKEN","IS_PUNCT"
"1","Ἰάκωβος","FALSE"
"2","θεοῦ","FALSE"
"3","καὶ","FALSE"
"4","κυρίου","FALSE"
"5","Ἰησοῦ","FALSE"
"6","Χριστοῦ","FALSE"
"7","δοῦλος","FALSE"
"8","ταῖς","FALSE"
"9","δώδεκα","FALSE"
"10","φυλαῖς","FALSE"
"11","ταῖς","FALSE"
"12","ἐν","FALSE"
"13","τῇ","FALSE"
"14","διασπορᾷ","FALSE"
"15","χαίρειν","FALSE"
"16",".","TRUE"
"17","Πᾶσαν","FALSE"
"18","χαρὰν","FALSE"
"19","ἡγήσασθε","FALSE"
"20",",","TRUE"
"21","ἀδελφοί","FALSE"
"22","μου","FALSE"
"23",",","TRUE"
"24","ὅταν","FALSE"
"25","πειρασμοῖς","FALSE"
"26","περιπέσητε","FALSE"
"27","ποικίλοις","FALSE"
"28",",","TRUE"
"29","γινώσκοντες","FALSE"
"30","ὅτι","FALSE"
"31","τὸ","FALSE"
"32","δοκίμιον","FALSE"
"33","ὑμῶν","FALSE"
"34","τῆς","FALSE"
"35","πίστεως","FALSE"
"36","κατεργάζεται","FALSE"
"37","ὑπομονήν","FALSE"
"38","·","TRUE"
"39","ἡ","FALSE"
"40","δὲ","FALSE"
"41","ὑπομονὴ","FALSE"
"42","ἔργον","FALSE"
"43","τέλειον","FALSE"
"44","ἐχέτω","FALSE"
"45",",","TRUE"
"46","ἵνα","FALSE"
"47","ἦτε","FALSE"
"48","τέλειοι","FALSE"
"49","καὶ","FALSE"
"50","ὁλόκληροι","FALSE"
"51",",","TRUE"
"52","ἐν","FALSE"
"53","μηδενὶ","FALSE"
"54","λειπόμενοι","FALSE"
"55",".","TRUE"
"56","Εἰ","FALSE"
"57","δέ","FALSE"
"58","τις","FALSE"
"59","ὑμῶν","FALSE"
"60","λείπεται","FALSE"
"61","σοφίας","FALSE"
"62",",","TRUE"
"63","αἰτείτω","FALSE"
"64","παρὰ","FALSE"
"65","τοῦ","FALSE"
"66","διδόντος","FALSE"
"67","θεοῦ","FALSE"
"68","πᾶσιν","FALSE"
"69","ἁπλῶς","FALSE"
"70","καὶ","FALSE"
"71","μὴ","FALSE"
"72","ὀνειδίζοντος","FALSE"
"73",",","TRUE"
"74","καὶ","FALSE"
"75","δοθήσεται","FALSE"
"76","αὐτῷ","FALSE"
"77","·","TRUE"
"78","αἰτείτω","FALSE"
"79","δὲ","FALSE"
"80","ἐν","FALSE"
"81","πίστει","FALSE"
"82",",","TRUE"
"83","μηδὲν","FALSE"
"84","διακρινόμενος","FALSE"
"85",",","TRUE"
"86","ὁ","FALSE"
"87","γὰρ","FALSE"
"88","διακρινόμενος","FALSE"
"89","ἔοικεν","FALSE"
"90","κλύδωνι","FALSE"
"91","θαλάσσης","FALSE"
"92","ἀνεμιζομένῳ","FALSE"
"93","καὶ","FALSE"
"94","ῥιπιζομένῳ","FALSE"
"95","·","TRUE"
"96","μὴ","FALSE"
"97","γὰρ","FALSE"
"98","οἰέσθω","FALSE"
"99","ὁ","FALSE"
"100","ἄνθρωπος","FALSE"
"101","ἐκεῖνος","FALSE"
"102","ὅτι","FALSE"
"103","λήμψεταί","FALSE"
"104","τι","FALSE"
"105","παρὰ","FALSE"
"106","τοῦ","FALSE"
"107","κυρίου","FALSE"
"108","ἀνὴρ","FALSE"
"109","δίψυχος","FALSE"
"110",",","TRUE"
"111","ἀκατάστατος","FALSE"
"112","ἐν","FALSE"
"113","πάσαις","FALSE"
"114","ταῖς","FALSE"
"115","ὁδοῖς","FALSE"
"116","αὐτοῦ","FALSE"
"117",".","TRUE"
"118","Καυχάσθω","FALSE"
"119","δὲ","FALSE"
"120","ὁ","FALSE"
"121","ἀδελφὸς","FALSE"
"122","ὁ","FALSE"
"123","ταπεινὸς","FALSE"
"124","ἐν","FALSE"
