"ID","TOKEN","NER"
"1","Ἰάκωβος","PERSON"
"2","θεοῦ","O"
"3","καὶ","O"
"4","κυρίου","O"
"5","Ἰησοῦ","LOC"
"6","Χριστοῦ","LOC"
"7","δοῦλος","O"
"8","ταῖς","O"
"9","δώδεκα","O"
"10","φυλαῖς","O"
"11","ταῖς","O"
"12","ἐν","O"
"13","τῇ","O"
"14","διασπορᾷ","LOC"
"15","χαίρειν","O"
"16",".","O"
"17","Πᾶσαν","O"
"18","χαρὰν","O"
"19","ἡγήσασθε","O"
"20",",","O"
"21","ἀδελφοί","O"
"22","μου","O"
"23",",","O"
"24","ὅταν","O"
"25","πειρασμοῖς","O"
"26","περιπέσητε","O"
"27","ποικίλοις","O"
"28",",","O"
"29","γινώσκοντες","O"
"30","ὅτι","O"
"31","τὸ","O"
"32","δοκίμιον","O"
"33","ὑμῶν","O"
"34","τῆς","O"
"35","πίστεως","O"
"36","κατεργάζεται","O"
"37","ὑπομονήν","O"
"38","·","O"
"39","ἡ","O"
"40","δὲ","O"
"41","ὑπομονὴ","O"
"42","ἔργον","O"
"43","τέλειον","O"
"44","ἐχέτω","O"
"45",",","O"
"46","ἵνα","O"
"47","ἦτε","O"
"48","τέλειοι","O"
"49","καὶ","O"
"50","ὁλόκληροι","O"
"51",",","O"
"52","ἐν","O"
"53","μηδενὶ","O"
"54","λειπόμενοι","O"
"55",".","O"
"56","Εἰ","O"
"57","δέ","O"
"58","τις","O"
"59","ὑμῶν","O"
"60","λείπεται","O"
"61","σοφίας","O"
"62",",","O"
"63","αἰτείτω","O"
"64","παρὰ","O"
"65","τοῦ","O"
"66","διδόντος","O"
"67","θεοῦ","O"
"68","πᾶσιν","O"
"69","ἁπλῶς","O"
"70","καὶ","O"
"71","μὴ","O"
"72","ὀνειδίζοντος","O"
"73",",","O"
"74","καὶ","O"
"75","δοθήσεται","O"
"76","αὐτῷ","O"
"77","·","O"
"78","αἰτείτω","O"
"79","δὲ","O"
"80","ἐν","O"
"81","πίστει","O"
"82",",","O"
"83","μηδὲν","O"
"84","διακρινόμενος","O"
"85",",","O"
"86","ὁ","O"
"87","γὰρ","O"
"88","διακρινόμενος","O"
"89","ἔοικεν","O"
"90","κλύδωνι","O"
"91","θαλάσσης","O"
"92","ἀνεμιζομένῳ","O"
"93","καὶ","O"
"94","ῥιπιζομένῳ","O"
"95","·","O"
"96","μὴ","O"
"97","γὰρ","O"
"98","οἰέσθω","O"
"99","ὁ","O"
"100","ἄνθρωπος","O"
"101","ἐκεῖνος","O"
"102","ὅτι","O"
"103","λήμψεταί","O"
"104","τι","O"
"105","παρὰ","O"
"106","τοῦ","O"
"107","κυρίου","O"
"108","ἀνὴρ","O"
"109","δίψυχος","O"
"110",",","O"
"111","ἀκατάστατος","O"
"112","ἐν","O"
"113","πάσαις","O"
"114","ταῖς","O"
"115","ὁδοῖς","O"
"116","αὐτοῦ","O"
"117",".","O"
"118","Καυχάσθω","O"
"119","δὲ","O"
"120","ὁ","O"
"121","ἀδελφὸς","O"
"122","ὁ","O"
"123","ταπεινὸς","O"
"124","ἐν","O"
"125","τῷ","O"
"126","ὕψει","O"
"127","αὐτοῦ","O"
"128",",","O"
"129","ὁ","O"
"130","δὲ","O"
"131","πλούσιος","O"
"132","ἐν","O"
"133","τῇ","O"
"134","ταπεινώσει","O"
"135","αὐτοῦ","O"
"136",",","O"
"137","ὅτι","O"
"138","ὡς","O"
"139","ἄνθος","O"
"140","χόρτου","O"
"141","παρελεύσεται","O"
"142",".","O"
"143","ἀνέτειλεν","O"
"144","γὰρ","O"
"145","ὁ","O"
"146","ἥλιος","O"
"147","σὺν","O"
"148","τῷ","O"
"149","καύσωνι","O"
"150","καὶ","O"
"151","ἐξήρανεν","O"
"152","τὸν","O"
"153","χόρτον","O"
"154",",","O"
"155","καὶ","O"
"156","τὸ","O"
"157","ἄνθος","O"
"158","αὐτοῦ","O"
"159","ἐξέπεσεν","O"
"160","καὶ","O"
"161","ἡ","O"
"162","εὐπρέπεια","O"
"163","τοῦ","O"
"164","προσώπου","O"
"165","αὐτοῦ","O"
"166","ἀπώλετο","O"
"167","·","O"
"168","οὕτως","O"
"169","καὶ","O"
"170","ὁ","O"
"171","πλούσιος","O"
"172","ἐν","O"
"173","ταῖς","O"
"174","πορείαις","O"
"175","αὐτοῦ","O"
"176","μαρανθήσεται","O"
"177",".","O"
"178","Μακάριος","O"
"179","ἀνὴρ","O"
"180","ὃς","O"
"181","ὑπομένει","O"
"182","πειρασμόν","O"
"183",",","O"
"184","ὅτι","O"
"185","δόκιμος","O"
"186","γενόμενος","O"
"187","λήμψεται","O"
"188","τὸν","O"
"189","στέφανον","O"
"190","τῆς","O"
"191","ζωῆς","O"
"192",",","O"
"193","ὃν","O"
"194","ἐπηγγείλατο","O"
"195","τοῖς","O"
"196","ἀγαπῶσιν","O"
"197","αὐτόν","O"
"198",".","O"
"199","μηδεὶς","O"
"200","πειραζόμενος","O"
"201","λεγέτω","O"
"202","ὅτι","O"
"203","Ἀπὸ","O"
"204","θεοῦ","O"
"205","πειράζομαι","O"
"206","·","O"
"207","ὁ","O"
"208","γὰρ","O"
"209","θεὸς","O"
"210","ἀπείραστός","O"
"211","ἐστιν","O"
"212","κακῶν","O"
"213",",","O"
"214","πειράζει","O"
"215","δὲ","O"
"216","αὐτὸς","O"
"217","οὐδένα","O"
"218",".","O"
"219","ἕκαστος","O"
"220","δὲ","O"
"221","πειράζεται","O"
"222","ὑπὸ","O"
"223","τῆς","O"
"224","ἰδίας","O"
"225","ἐπιθυμίας","O"
"226","ἐξελκόμενος","O"
"227","καὶ","O"
"228","δελεαζόμενος","O"
"229","·","O"
"230","εἶτα","O"
"231","ἡ","O"
"232","ἐπιθυμία","O"
"233","συλλαβοῦσα","O"
"234","τίκτει","O"
"235","ἁμαρτίαν","O"
"236",",","O"
"237","ἡ","O"
"238","δὲ","O"
"239","ἁμαρτία","O"
"240","ἀποτελεσθεῖσα","O"
"241","ἀποκύει","O"
"242","θάνατον","O"
"243",".","O"
"244","μὴ","O"
"245","πλανᾶσθε","O"
"246",",","O"
"247","ἀδελφοί","O"
"248","μου","O"
"249","ἀγαπητοί","O"
"250",".","O"
"251","Πᾶσα","O"
"252","δόσις","O"
"253","ἀγαθὴ","O"
"254","καὶ","O"
"255","πᾶν","O"
"256","δώρημα","O"
"257","τέλειον","O"
"258","ἄνωθέν","O"
"259","ἐστιν","O"
"260",",","O"
"261","καταβαῖνον","O"
"262","ἀπὸ","O"
"263","τοῦ","O"
"264","πατρὸς","O"
"265","τῶν","O"
"266","φώτων","O"
"267",",","O"
"268","παρʼ","O"
"269","ᾧ","O"
"270","οὐκ","O"
"271","ἔνι","O"
"272","παραλλαγὴ","O"
"273","ἢ","O"
"274","τροπῆς","O"
"275","ἀποσκίασμα","O"
"276",".","O"
"277","βουληθεὶς","O"
"278","ἀπεκύησεν","O"
"279","ἡμᾶς","O"
"280","λόγῳ","O"
"281","ἀληθείας","O"
"282",",","O"
"283","εἰς","O"
"284","τὸ","O"
"285","εἶναι","O"
"286","ἡμᾶς","O"
"287","ἀπαρχήν","O"
"288","τινα","O"
"289","τῶν","O"
"290","αὐτοῦ","O"
"291","κτισμάτων","O"
"292",".","O"
"293","Ἴστε","O"
"294",",","O"
"295","ἀδελφοί","O"
"296","μου","O"
"297","ἀγαπητοί","O"
"298",".","O"
"299","ἔστω","O"
"300","δὲ","O"
"301","πᾶς","O"
"302","ἄνθρωπος","O"
"303","ταχὺς","O"
"304","εἰς","O"
"305","τὸ","O"
"306","ἀκοῦσαι","O"
"307",",","O"
"308","βραδὺς","O"
"309","εἰς","O"
"310","τὸ","O"
