"ID","TOKEN","LEMMA"
"1","Φησὶ","Φημί"
"2","δὲ","δέ"
"3","περὶ","περί"
"4","τούτου","οὗτος"
"5","καὶ","καί"
"6","Φίλων","Φίλος"
"7","ἐν","ἐν"
"8","τῷ","ὁ"
"9","πρώτῳ","πρῶτος"
"10","τῶν","ὁ"
"11","Περὶ","περί"
"12","Ἱεροσόλυμα","Ἱεροσόλυμα"
"13","·","·"
"14","ΦΙΛΩΝΟΣ","ΦΙΛΩΝΟΣ"
"15","ΠΕΡΙ","ΠΕΡΙ"
"16","ΤΟΥ","ΤΟΥ"
"17","ΑΥΤΟΥ","ΑΥΤΟΥ"
"18","Ἔκλυον","Ἔκλυον"
"19","ἀρχεγόνοισι","ἀρχεγόνοιμι"
"20","τὸ","ὁ"
"21","μηρίον","μηρίον"
"22","ὥς","ὡς"
"23","ποτε","ποτε"
"24","θεσμοῖς","θεσμός"
"25",",",","
"26","Ἁβραὰμ","Ἁβραάμ"
"27","κλυτοηχὲς","κλυτοηχὲς"
"28","ὑπερτέρῳ","ὑπέρς"
"29","ἅμματι","ἅμμα"
"30","δεσμῶν","δεσμός"
"31",",",","
"32","παμφαές","παμφαές"
"33",",",","
"34","πλήμμυρε","πλήμμυρος"
"35","μεγαυχήτοισι","μεγαυχήτος"
"36","λογισμοῖς","λογισμός"
"37",",",","
"38","θειοφιλῆ","θειοφιλῆ"
"39","θέλγητρα","θέλγητρα"
"40",".","."
"41","λιπόντι","λιπόντι"
"42","γὰρ","γάρ"
"43","ἀγλαὸν","ἀγλαός"
"44","ἕρκος","ἕρκος"
"45","αἰνοφύτων","αἰνοφύτων"
"46","ἔκκαυμα","ἔκκαυμα"
"47","βριήπυος","βριήπυος"
"48","αἰνετὸς","αἰνετός"
"49","ἴσχων","ἴσχω"
"50","ἀθάνατον","ἀθάνατος"
"51","ποίησεν","ποιέω"
"52","ἑὴν","ἑός"
"53","φάτιν","φάτις"
"54",",",","
"55","ἐξότε","ἐξότε"
"56","κείνου","κενός"
"57","ἔκγονος","ἔκγονος"
"58","αἰνογόνοιο","αἰνογόνω"
"59","πολύμνιον","πολύμνιος"
"60","ἔλλαχε","λαγχάνω"
"61","κῦδος","κῦδος"
"62",",",","
"63","καὶ","καί"
"64","τὰ","ὁ"
"65","ἑξῆς","ἑξῆς"
"66","·","·"
