"ID","TOKEN","UPOS"
"1",".","PUNCT"
"2","Ὠριγένους","PROPN"
"3","εἰς","ADP"
"4","το","DET"
"5","αὐτὸ","PRON"
"6","ἐκ","ADP"
"7","τῶν","DET"
"8","εἰς","ADP"
"9","τοὺς","DET"
"10","Θρήνους","NOUN"
"11",".","PUNCT"
"12","Τίς","PRON"
"13","γὰρ","ADV"
"14","τὸ","DET"
"15","δίκαιον","ADJ"
"16","οὐ","ADV"
"17","δικαίως","ADV"
"18",";","PUNCT"
"19","διαλαβόντες","VERB"
"20","δὲ","ADV"
"21","ἐκεῖνο","ADJ"
"22",",","PUNCT"
"23","εὐχερῶς","ADV"
"24","καὶ","ADV"
"25","ἐπὶ","ADP"
"26","τοῦτο","ADJ"
"27","μετελευσόμεθα","VERB"
"28",",","PUNCT"
"29","ὅτι","SCONJ"
"30","ἔστι","AUX"
"31","δικαίως","ADV"
"32","τὸ","DET"
"33","ἄδικον","ADJ"
"34","διώκειν","VERB"
"35",".","PUNCT"
"36","ἐξήγησις","NOUN"
"37","μὲν","ADV"
"38","τοῦ","DET"
"39","δικαίως","ADV"
"40","τὸ","DET"
"41","δίκαιον","ADJ"
"42","διώκειν","VERB"
"43","αὔτη","ADJ"
"44",",","PUNCT"
"45","ἐπὰν","SCONJ"
"46","καὶ","ADV"
"47","τὸ","DET"
"48","πραττόμενον","VERB"
"49","καθῆκον","ADJ"
"50","ᾖ","AUX"
"51",",","PUNCT"
"52","καὶ","CCONJ"
"53","ὑγιεῖ","ADJ"
"54","διαθέσει","NOUN"
"55","ἐνεργῆται","VERB"
"56","·","PUNCT"
"57","ὡς","ADV"
"58","εἴ","SCONJ"
"59","τις","ADJ"
"60","σωφροσύνην","NOUN"
"61","δι","ADP"
"62","οὐδὲν","DET"
"63","ἄλλο","ADJ"
"64","ἢ","ADV"
"65","δέ","ADV"
"66","αὐτὴν","PRON"
"67","κατορθώσαι","VERB"
"68",",","PUNCT"
"69","Ἰωσὴφ","PROPN"
"70","ἀναγέγραπται","VERB"
"71","πεποιηκέναι","VERB"
"72",".","PUNCT"
"73","τοῦ","DET"
"74","δὲ","ADV"
"75","ἀδίκως","ADV"
"76","τὸ","DET"
"77","δίκαιον","ADJ"
"78","διώκειν","VERB"
"79","ἡ","DET"
"80","σαφήνειά","NOUN"
"81","ἐστι","AUX"
"82","τοιαύτη","ADJ"
"83",",","PUNCT"
"84","ἐπὰν","SCONJ"
"85","τὸ","DET"
"86","καθῆκον","ADJ"
"87","μέν","ADV"
"88","τις","ADJ"
"89","ἐπιτελῇ","VERB"
"90",",","PUNCT"
"91","προθέσει","NOUN"
"92","δὲ","ADV"
"93","μοχθηρᾷ","ADJ"
"94",",","PUNCT"
"95","ὡς","ADV"
"96","εἴ","SCONJ"
"97","τις","ADJ"
"98","δόξαν","NOUN"
"99","τὴν","DET"
"100","παρ","ADP"
"101","ἀνθρώποις","NOUN"
"102","θηρώμενος","VERB"
"103","κοινωνήσαι","VERB"
"104","τῶν","DET"
"105","ὑπαρχόντων","VERB"
"106","πένησιν","ADJ"
"107",",","PUNCT"
"108","ὅπερ","PRON"
"109","ἀπαγορεύων","VERB"
"110","ὁ","DET"
"111","σωτήρ","NOUN"
"112","φησιν","VERB"
"113","·","PUNCT"
"114","ἐὰν","SCONJ"
"115","ποιῇς","VERB"
"116","ἐλεημοσύνην","NOUN"
"117",",","PUNCT"
"118","μὴ","ADV"
"119","σαλπίσῃς","VERB"
"120","ἔμπροσθέν","ADP"
"121","σου","PRON"
"122",",","PUNCT"
"123","ὥσπερ","ADV"
"124","οἱ","DET"
"125","ὑποκριταὶ","NOUN"
"126","ποιοῦσιν","VERB"
"127","ἐν","ADP"
"128","ταῖς","DET"
"129","συναγωγαῖς","NOUN"
"130","καὶ","CCONJ"
"131","ἐν","ADP"
"132","ταῖς","DET"
"133","ῥύμαις","NOUN"
"134",",","PUNCT"
"135","ὅπως","SCONJ"
"136","δοξασθῶσιν","VERB"
"137","ὑπὸ","ADP"
"138","τῶν","DET"
"139","ἀνθρώπων","NOUN"
"140",".","PUNCT"
"141","τὸ","DET"
"142","δὲ","ADV"
"143","δικαίως","ADV"
"144","τὸ","DET"
"145","ἄδικον","ADJ"
"146","ποιεῖν","VERB"
"147","νοηθείη","VERB"
"148","ἄν","ADV"
"149",",","PUNCT"
"150","ὅταν","ADV"
"151","προθέσει","NOUN"
"152","τὰ","DET"
"153","κρείττονα","ADJ"
"154","ποιεῖν","VERB"
"155","τις","ADJ"
"156","προελόμενος","VERB"
"157","παρ","ADP"
"158","ἄγνοιαν","NOUN"
"159","τοῦ","DET"
"160","καλοῦ","ADJ"
"161","πράττῃ","VERB"
"162","τὰ","DET"
"163","χείρονα","ADJ"
"164","·","PUNCT"
"165","ὁποῖός","PRON"
"166","ποτε","ADV"
"167","γέγονε","VERB"
"168","Παῦλος","PROPN"
"169","προδιδοὺς","VERB"
"170","τὰς","DET"
"171","ἐκκλησίας","NOUN"
"172","κατὰ","ADP"
"173","ζῆλον","NOUN"
"174","θεοσεβείας","NOUN"
"175",".","PUNCT"
"176","ἀδίκως","ADV"
"177","δὲ","ADV"
"178","τὸ","DET"
"179","ἄδικον","ADJ"
"180",",","PUNCT"
"181","ὅταν","ADV"
"182","καὶ","ADV"
"183","τὸ","DET"
"184","πραττόμενον","VERB"
"185","ἄδικον","ADJ"
"186","ᾖ","AUX"
"187","καὶ","CCONJ"
"188","ἡ","DET"
"189","προαίρεσις","NOUN"
"190","κακοποιητίκη","ADJ"
"191",".","PUNCT"
