"ID","TOKEN","NER"
"1","Κωλώτης","PERSON"
"2",",","O"
"3","ὃν","O"
"4","Εʼπίκουρος","O"
"5","εἰώθει","O"
"6","Κωλωταρᾶν","PERSON"
"7","ὑποκορίζεσθαι","O"
"8","καὶ","O"
"9","Κωλωτάριον","PERSON"
"10",",","O"
"11","ὦ","O"
"12","Σατορνῖνε","PERSON"
"13",",","O"
"14","βιβλίον","O"
"15","ἐξέδωκεν","O"
"16",",","O"
"17","ἐπιγράψας","O"
"18","περὶ","O"
"19","τοῦ","O"
"20","ὅτι","O"
"21","κατὰ","O"
"22","τὰ","O"
"23","τῶν","O"
"24","ἄλλων","O"
"25","φιλοσόφων","O"
"26","δόγματα","O"
"27","οὐδὲ","O"
"28","ζῆν","O"
"29","ἔστιν","O"
"30",".","O"
"31","ἐκεῖνο","O"
"32","μὲν","O"
"33","οὖν","O"
"34","Πτολεμαίῳ","PERSON"
"35","τῷ","O"
"36","βασιλεῖ","O"
"37","προσπεφώνηται","O"
"38","·","O"
"39","ἃ","O"
"40","δʼ","O"
"41","ἡμῖν","O"
"42","ἐπῆλθεν","O"
"43","εἰπεῖν","O"
"44","πρὸς","O"
"45","τὸν","O"
"46","Κωλώτην","PERSON"
"47",",","O"
"48","ἡδέως","O"
"49","ἂν","O"
"50","οἶμαί","O"
"51","σε","O"
"52","γεγραμμένα","O"
"53","διελθεῖν","O"
"54",",","O"
"55","φιλόκαλον","O"
"56","καὶ","O"
"57","φιλάρχαιον","O"
"58","ὄντα","O"
"59","καὶ","O"
"60","τὸ","O"
"61","μεμνῆσθαι","O"
"62","καὶ","O"
"63","διὰ","O"
"64","χειρῶν","O"
"65","ἔχειν","O"
"66","ὡς","O"
"67","μάλιστα","O"
"68","δυνατόν","O"
"69","ἐστι","O"
"70","τοὺς","O"
"71","λόγους","O"
"72","τῶν","O"
"73","παλαιῶν","O"
"74","βασιλικωτάτην","O"
"75","διατριβὴν","O"
"76","ἡγούμενον","O"
"77",".","O"
"78","ἔναγχος","O"
"79","οὖν","O"
"80","ἀναγιγνωσκομένου","O"
"81","τοῦ","O"
"82","συγγράμματος","O"
"83",",","O"
"84","εἷς","O"
"85","τῶν","O"
"86","ἑταίρων","O"
"87",",","O"
"88","Ἀριστόδημος","PERSON"
"89","ὁ","O"
"90","Αἰγιεύς","NORP"
"91",",","O"
"92","οἶσθα","O"
"93","γὰρ","O"
"94","τὸν","O"
"95","ἄνδρα","O"
"96","τῶν","O"
"97","ἐξ","O"
"98","Ἀκαδημείας","LOC"
"99","οὐ","O"
"100","ναρθηκοφόρον","O"
"101","ἀλλʼ","O"
"102","ἐμμανέστατον","O"
"103","ὀργιαστὴν","O"
"104","Πλάτωνος","PERSON"
"105",",","O"
"106","οὐκ","O"
"107","οἶδʼ","O"
"108","ὅπως","O"
"109","παρὰ","O"
"110","τὸ","O"
"111","εἰωθὸς","O"
"112","ἐγκαρτερήσας","O"
"113","σιωπῇ","O"
"114","καὶ","O"
"115","παρασχὼν","O"
"116","ἑαυτὸν","O"
"117","ἀκροατὴν","O"
"118","ἄχρι","O"
"119","τέλους","O"
"120","κόσμιον","O"
"121",",","O"
"122","ὡς","O"
"123","τέλος","O"
"124","ἔσχεν","O"
"125","ἡ","O"
"126","ἀνάγνωσις","O"
"127","εἶεν","O"
"128","ἔφη","O"
"129","τίνα","O"
"130","τούτῳ","O"
"131","μαχούμενον","O"
"132","ἀνίσταμεν","O"
"133","ὑπὲρ","O"
"134","τῶν","O"
"135","φιλοσόφων","O"
"136",";","O"
"137","οὐ","O"
"138","γὰρ","O"
"139","ἄγαμαι","O"
"140","τὸ","O"
"141","τοῦ","O"
"142","Νέστορος","PERSON"
"143",",","O"
"144","ἑλέσθαι","O"
"145","δέον","O"
"146","ἐκ","O"
"147","τῶν","O"
"148","ἐννέα","O"
"149","τὸν","O"
"150","ἄριστον","O"
"151",",","O"
"152","ἐπὶ","O"
"153","τῇ","O"
"154","τύχῃ","O"
"155","ποιουμένου","O"
"156","καὶ","O"
"157","διακληροῦντος","O"
"158",",","O"
"159","ἀλλʼ","O"
"160","ὁρᾷς","O"
"161",",","O"
"162","ἔφην","O"
"163",",","O"
"164","ὅτι","O"
"165","κἀκεῖνος","O"
"166","ἐπὶ","O"
"167","τὸν","O"
"168","κλῆρον","O"
"169","ἑαυτὸν","O"
"170","ἔταξεν","O"
"171",",","O"
"172","ὥστε","O"
"173","τοῦ","O"
"174","φρονιμωτάτου","O"
"175","βραβεύοντος","O"
"176","γενέσθαι","O"
"177","τὸν","O"
"178","κατάλογον","O"
"179","·","O"
"180","ἐκ","O"
"181","δʼ","O"
"182","ἔθορε","O"
"183","κλῆρος","O"
"184","κυνέης","O"
"185",",","O"
"186","ὃν","O"
"187","ἄρʼ","O"
"188","ἤθελον","O"
"189","αὐτοί","O"
"190",",","O"
"191","Αἴαντος","PERSON"
"192",".","O"
"193","οὐ","O"
"194","μὴν","O"
"195","ἀλλʼ","O"
"196","εἰ","O"
"197","σὺ","O"
"198","προστάττεις","O"
"199","ἑλέσθαι","O"
"200",",","O"
"201","πῶς","O"
"202","ἂν","O"
"203","ἔπειτʼ","O"
"204","Ὀδυσῆος","O"
"205","ἐγὼ","O"
"206","θείοιο","O"
"207","λαθοίμην","O"
"208",";","O"
"209","ὅρα","O"
"210","δὴ","O"
"211","καὶ","O"
"212","σκόπει","O"
"213",",","O"
"214","πῶς","O"
"215","ἀμυνῇ","O"
"216","τὸν","O"
"217","ἄνδρα","O"
"218","καὶ","O"
"219","ὁ","O"
"220","Ἀριστόδημος","PERSON"
"221","ἀλλʼ","O"
"222","οἶσθα","O"
"223","ἔφη","O"
"224","τὸ","O"
"225","τοῦ","O"
"226","Πλάτωνος","PERSON"
"227",",","O"
"228","ὅτι","O"
"229","τῷ","O"
"230","παιδὶ","O"
"231","χαλεπήνας","O"
"232","οὐκ","O"
"233","αὐτὸς","O"
"234","ἐνέτεινε","O"
"235","πληγὰς","O"
"236","ἀλλὰ","O"
"237","Σπεύσιππον","PERSON"
"238","ἐκέλευσεν","O"
"239",",","O"
"240","εἰπὼν","O"
"241","αὐτὸς","O"
"242","ὀργίζεσθαι","O"
"243","καὶ","O"
"244","σὺ","O"
"245","τοίνυν","O"
"246","παραλαβὼν","O"
"247","κόλαζε","O"
"248","τὸν","O"
"249","ἄνθρωπον","O"
"250","ὅπως","O"
"251","βούλει","O"
"252","·","O"
"253","ἐγὼ","O"
"254","γὰρ","O"
"255","ὀργίζομαι","O"
"256",".","O"
"257","ταύτὰ","O"
"258","δὴ","O"
"259","καὶ","O"
"260","τῶν","O"
"261","ἄλλων","O"
"262","παρακελευομένων","O"
"263","λεκτέον","O"
"264","μέν","O"
"265","ἔφην","O"
"266","ἄρα","O"
"267",",","O"
"268","φοβοῦμαι","O"
"269","δὲ","O"
"270","μὴ","O"
"271","δόξω","O"
"272","καὶ","O"
