"ID","TOKEN","NER"
"1","τὴν","O"
"2","μὲν","O"
"3","ἀπειρίαν","O"
"4","τοῦ","O"
"5","λέγειν","O"
"6",",","O"
"7","καὶ","O"
"8","ὡς","O"
"9","ἀδυνάτως","O"
"10","ἔχει","O"
"11","Φορμίων","PERSON"
"12",",","O"
"13","αὐτοὶ","O"
"14","πάντες","O"
"15","ὁρᾶτʼ","O"
"16",",","O"
"17","ὦ","O"
"18","ἄνδρες","O"
"19","Ἀθηναῖοι","NORP"
"20","·","O"
"21","ἀνάγκη","O"
"22","δʼ","O"
"23","ἐστὶν","O"
"24","τοῖς","O"
"25","ἐπιτηδείοις","O"
"26","ἡμῖν","O"
"27",",","O"
"28","ἃ","O"
"29","σύνισμεν","O"
"30","πολλάκις","O"
"31","τούτου","O"
"32","διεξιόντος","O"
"33","ἀκηκοότες","O"
"34",",","O"
"35","λέγειν","O"
"36","καὶ","O"
"37","διδάσκειν","O"
"38","ὑμᾶς","O"
"39",",","O"
"40","ἵνʼ","O"
"41","εἰδότες","O"
"42","καὶ","O"
"43","μεμαθηκότες","O"
"44","ὀρθῶς","O"
"45","τὰ","O"
"46","δίκαια","O"
"47","παρʼ","O"
"48","ἡμῶν","O"
"49",",","O"
"50","ἃν","O"
"51","ᾖ","O"
"52","δίκαια","O"
"53","καὶ","O"
"54","εὔορκα","O"
"55",",","O"
"56","ταῦτα","O"
"57","ψηφίσησθε","O"
"58",".","O"
"59","τὴν","O"
"60","μὲν","O"
"61","οὖν","O"
"62","παραγραφὴν","O"
"63","ἐποιησάμεθα","O"
"64","τῆς","O"
"65","δίκης","O"
"66",",","O"
"67","οὐχ","O"
"68","ἵνʼ","O"
"69","ἐκκρούοντες","O"
"70","χρόνους","O"
"71","ἐμποιῶμεν","O"
"72",",","O"
"73","ἀλλʼ","O"
"74","ἵνα","O"
"75","τῶν","O"
"76","πραγμάτων","O"
"77",",","O"
"78","ἐὰν","O"
"79","ἐπιδείξῃ","O"
"80","μηδʼ","O"
"81","ὁτιοῦν","O"
"82","ἀδικοῦνθʼ","O"
"83","ἑαυτὸν","O"
"84","οὑτοσί","O"
"85",",","O"
"86","ἀπαλλαγή","O"
"87","τις","O"
"88","αὐτῷ","O"
"89","γένηται","O"
"90","παρʼ","O"
"91","ὑμῖν","O"
"92","κυρία","O"
"93",".","O"
"94","ὅσα","O"
"95","γὰρ","O"
"96","παρὰ","O"
"97","τοῖς","O"
"98","ἄλλοις","O"
"99","ἐστὶν","O"
"100","ἀνθρώποις","O"
"101","ἰσχυρὰ","O"
"102","καὶ","O"
"103","βέβαια","O"
"104","ἄνευ","O"
"105","τοῦ","O"
"106","παρʼ","O"
"107","ὑμῖν","O"
"108","ἀγωνίσασθαι","O"
"109",",","O"
"110","ταῦτα","O"
"111","πάντα","O"
"112","πεποιηκὼς","O"
"113","Φορμίων","PERSON"
"114","οὑτοσί","O"
"115",",","O"
"116","καὶ","O"
"117","πολλὰ","O"
"118","μὲν","O"
"119","εὖ","O"
"120","πεποιηκὼς","O"
"121","Ἀπολλόδωρον","PERSON"
"122","τουτονί","O"
"123",".","O"
"124","πάντα","O"
"125","δʼ","O"
"126",",","O"
"127","ὅσων","O"
