"ID","TOKEN","LEMMA"
"1","ἀπὸ","ἀπό"
"2","δὲ","δέ"
"3","τοῦ","ὁ"
"4","Εὐφράτου","Εὐφράτης"
"5","φησὶ","φημί"
"6","τὸν","ὁ"
"7","Ἰακὼβ","Ἰακώβ"
"8","ἐλθεῖν","ἔρχομαι"
"9","εἰς","εἰς"
"10","τὰ","ὁ"
"11","Σίκιμα","Σίκιμος"
"12","πρὸς","πρός"
"13","Ἐμμώρ","Ἐμμώρ"
"14","·","·"
"15","τὸν","ὁ"
"16","δὲ","δέ"
"17","ὑποδέξασθαι","ὑποδείκνυμι"
"18","αὐτὸν","αὐτός"
"19","καὶ","καί"
"20","μέρος","μέρος"
"21","τι","τίς"
"22","τῆς","ὁ"
"23","χώρας","χώρα"
"24","δοῦναι","δίδωμι"
"25",".","."
"26","καὶ","καί"
"27","αὐτὸν","αὐτός"
"28","μὲν","μέν"
"29","τὸν","ὁ"
"30","Ἰακὼβ","Ἰακώβ"
"31","γεωμορεῖν","γεωμορέω"
"32",",",","
"33","τοὺς","ὁ"
"34","δὲ","δέ"
"35","υἱοὺς","υἱός"
"36","αὐτοῦ","αὐτός"
"37","ἕνδεκα","ἕνδεκα"
"38","τὸν","ὁ"
"39","ἀριθμὸν","ἀριθμός"
"40","ὄντας","εἰμί"
"41","ποιμαίνειν","ποιμαίνω"
"42",",",","
"43","τὴν","ὁ"
"44","δὲ","δέ"
"45","θυγατέρα","θυγάτηρ"
"46","Δείναν","Δείνα"
"47","καὶ","καί"
"48","τὰς","ὁ"
"49","γυναῖκας","γυνή"
"50","ἐριουργεῖν","ἐριουργέω"
"51",".","."
"52","καὶ","καί"
"53","τὴν","ὁ"
"54","Δείναν","Δείνη"
"55","παρθένον","παρθένος"
"56","οὖσαν","εἰμί"
"57","εἰς","εἰς"
"58","τὰ","ὁ"
"59","Σίκιμα","Σίκιμος"
"60","ἐλθεῖν","ἔρχομαι"
"61","πανηγύρεως","πανήγυρις"
"62","οὔσης","εἰμί"
"63","βουλομένην","βούλομαι"
"64","θεάσασθαι","θεάομαι"
"65","τὴν","ὁ"
"66","πόλιν","πόλις"
"67","·","·"
"68","Συχὲμ","Συχὲμ"
"69","δὲ","δέ"
"70","τὸν","ὁ"
"71","τοῦ","ὁ"
"72","Ἐμμὼρ","Ἐμμὼρς"
"73","υἱὸν","υἱός"
"74","ἰδόντα","ὁράω"
"75","ἐρασθῆναι","ἐράω"
"76","αὐτῆς","αὐτός"
"77","καὶ","καί"
"78","ἁρπάσαντα","ἁρπάζω"
"79","ὡς","ὡς"
"80","ἑαυτὸν","ἑαυτοῦ"
"81","διακομίσαι","διακομίζω"
"82","καὶ","καί"
"83","φθεῖραι","φθείρω"
"84","αὐτήν","αὐτός"
"85",".","."
"86","αὖθις","αὖθις"
"87","δὲ","δέ"
"88","σὺν","σύν"
"89","τῷ","ὁ"
"90","πατρὶ","πατήρ"
"91","ἐλθόντα","ἔρχομαι"
"92","πρὸς","πρός"
"93","τὸν","ὁ"
"94","Ἰακὼβ","Ἰακώβ"
"95","αἰτεῖν","αἰτέω"
"96","αὐτὴν","αὐτός"
"97","πρὸς","πρός"
"98","γάμου","γάμος"
"99","κοινωνίαν","κοινωνία"
"100","·","·"
"101","τὸν","ὁ"
"102","δὲ","δέ"
"103","οὐ","οὐ"
"104","φάναι","φημί"
"105","δώσειν","δίδωμι"
"106",",",","
"107","πρὶν","πρίν"
"108","ἂν","ἄν"
"109","ἢ","ἤ"
"110","πάντας","πᾶς"
"111","τοὺς","ὁ"
"112","οἰκοῦντας","οἰκέω"
"113","τὰ","ὁ"
"114","Σίκιμα","Σίκιμος"
"115","περιτεμνομένους","περιτεμνομένους"
"116","Ἰουδαΐσαι","Ἰουδαΐσαι"
"117","·","·"
"118","τὸν","ὁ"
"119","δὲ","δέ"
"120","Ἐμμὼρ","Ἐμμὼρ"
"121","φάναι","φημί"
"122","πείσειν","πείθω"
"123","αὐτούς","αὐτός"
"124",".","."
"125","φησὶ","φημί"
"126","δὲ","δέ"
"127","περὶ","περί"
"128","τοῦ","ὁ"
"129","δεῖν","δεῖ"
"130","περιτέμνεσθαι","περιτέμνω"
"131","αὐτοὺς","αὐτός"
"132","ὁ","ὁ"
"133","Ἰακώβ","Ἰακώβ"
"134","·","·"
"135","Οὐ","οὐ"
"136","γὰρ","γάρ"
"137","δὴ","δή"
"138","θεμιτόν","θεμιτός"
"139","γε","γε"
"140","τόδ᾽","τόδ᾽"
"141","Ἑβραίοισι","Ἑβραίοις"
"142","τέτυκται","τεύχω"
"143",",",","
"144","γαμβροὺς","γαμβρός"
"145","ἄλλοθεν","ἄλλος"
"146","εἴς","εἰς"
"147","γε","γε"
"148","νυούς","νυός"
"149","τ᾽","τ᾽"
"150","ἀγέμεν","ἄγω"
"151","ποτὶ","πρός"
"152","δῶμα","δῶμα"
"153",",",","
"154","ἀλλ᾽","ἀλλ᾽"
"155","ὅστις","ὅστις"
"156","γενεῆς","γενεά"
"157","ἐξεύχεται","ἐξεύχω"
"158","εἶναι","εἰμί"
"159","ὁμοίης","ὅμοιος"
"160",".","."
