"ID","TOKEN","IS_PUNCT"
"1","ἀπὸ","FALSE"
"2","δὲ","FALSE"
"3","τοῦ","FALSE"
"4","Εὐφράτου","FALSE"
"5","φησὶ","FALSE"
"6","τὸν","FALSE"
"7","Ἰακὼβ","FALSE"
"8","ἐλθεῖν","FALSE"
"9","εἰς","FALSE"
"10","τὰ","FALSE"
"11","Σίκιμα","FALSE"
"12","πρὸς","FALSE"
"13","Ἐμμώρ","FALSE"
"14","·","TRUE"
"15","τὸν","FALSE"
"16","δὲ","FALSE"
"17","ὑποδέξασθαι","FALSE"
"18","αὐτὸν","FALSE"
"19","καὶ","FALSE"
"20","μέρος","FALSE"
"21","τι","FALSE"
"22","τῆς","FALSE"
"23","χώρας","FALSE"
"24","δοῦναι","FALSE"
"25",".","TRUE"
"26","καὶ","FALSE"
"27","αὐτὸν","FALSE"
"28","μὲν","FALSE"
"29","τὸν","FALSE"
"30","Ἰακὼβ","FALSE"
"31","γεωμορεῖν","FALSE"
"32",",","TRUE"
"33","τοὺς","FALSE"
"34","δὲ","FALSE"
"35","υἱοὺς","FALSE"
"36","αὐτοῦ","FALSE"
"37","ἕνδεκα","FALSE"
"38","τὸν","FALSE"
"39","ἀριθμὸν","FALSE"
"40","ὄντας","FALSE"
"41","ποιμαίνειν","FALSE"
"42",",","TRUE"
"43","τὴν","FALSE"
"44","δὲ","FALSE"
"45","θυγατέρα","FALSE"
"46","Δείναν","FALSE"
"47","καὶ","FALSE"
"48","τὰς","FALSE"
"49","γυναῖκας","FALSE"
"50","ἐριουργεῖν","FALSE"
"51",".","TRUE"
"52","καὶ","FALSE"
"53","τὴν","FALSE"
"54","Δείναν","FALSE"
"55","παρθένον","FALSE"
"56","οὖσαν","FALSE"
"57","εἰς","FALSE"
"58","τὰ","FALSE"
"59","Σίκιμα","FALSE"
"60","ἐλθεῖν","FALSE"
"61","πανηγύρεως","FALSE"
"62","οὔσης","FALSE"
"63","βουλομένην","FALSE"
"64","θεάσασθαι","FALSE"
"65","τὴν","FALSE"
"66","πόλιν","FALSE"
"67","·","TRUE"
"68","Συχὲμ","FALSE"
"69","δὲ","FALSE"
"70","τὸν","FALSE"
"71","τοῦ","FALSE"
"72","Ἐμμὼρ","FALSE"
"73","υἱὸν","FALSE"
"74","ἰδόντα","FALSE"
"75","ἐρασθῆναι","FALSE"
"76","αὐτῆς","FALSE"
"77","καὶ","FALSE"
"78","ἁρπάσαντα","FALSE"
"79","ὡς","FALSE"
"80","ἑαυτὸν","FALSE"
"81","διακομίσαι","FALSE"
"82","καὶ","FALSE"
"83","φθεῖραι","FALSE"
"84","αὐτήν","FALSE"
"85",".","TRUE"
"86","αὖθις","FALSE"
"87","δὲ","FALSE"
"88","σὺν","FALSE"
"89","τῷ","FALSE"
"90","πατρὶ","FALSE"
"91","ἐλθόντα","FALSE"
"92","πρὸς","FALSE"
"93","τὸν","FALSE"
"94","Ἰακὼβ","FALSE"
"95","αἰτεῖν","FALSE"
"96","αὐτὴν","FALSE"
"97","πρὸς","FALSE"
"98","γάμου","FALSE"
"99","κοινωνίαν","FALSE"
"100","·","TRUE"
"101","τὸν","FALSE"
"102","δὲ","FALSE"
"103","οὐ","FALSE"
"104","φάναι","FALSE"
"105","δώσειν","FALSE"
"106",",","TRUE"
"107","πρὶν","FALSE"
"108","ἂν","FALSE"
"109","ἢ","FALSE"
"110","πάντας","FALSE"
"111","τοὺς","FALSE"
"112","οἰκοῦντας","FALSE"
"113","τὰ","FALSE"
"114","Σίκιμα","FALSE"
"115","περιτεμνομένους","FALSE"
"116","Ἰουδαΐσαι","FALSE"
"117","·","TRUE"
"118","τὸν","FALSE"
"119","δὲ","FALSE"
"120","Ἐμμὼρ","FALSE"
"121","φάναι","FALSE"
"122","πείσειν","FALSE"
"123","αὐτούς","FALSE"
"124",".","TRUE"
"125","φησὶ","FALSE"
"126","δὲ","FALSE"
"127","περὶ","FALSE"
"128","τοῦ","FALSE"
"129","δεῖν","FALSE"
"130","περιτέμνεσθαι","FALSE"
"131","αὐτοὺς","FALSE"
"132","ὁ","FALSE"
"133","Ἰακώβ","FALSE"
"134","·","TRUE"
"135","Οὐ","FALSE"
"136","γὰρ","FALSE"
"137","δὴ","FALSE"
"138","θεμιτόν","FALSE"
"139","γε","FALSE"
"140","τόδ᾽","FALSE"
"141","Ἑβραίοισι","FALSE"
"142","τέτυκται","FALSE"
"143",",","TRUE"
"144","γαμβροὺς","FALSE"
"145","ἄλλοθεν","FALSE"
"146","εἴς","FALSE"
"147","γε","FALSE"
"148","νυούς","FALSE"
"149","τ᾽","FALSE"
"150","ἀγέμεν","FALSE"
"151","ποτὶ","FALSE"
"152","δῶμα","FALSE"
"153",",","TRUE"
"154","ἀλλ᾽","FALSE"
"155","ὅστις","FALSE"
"156","γενεῆς","FALSE"
"157","ἐξεύχεται","FALSE"
"158","εἶναι","FALSE"
"159","ὁμοίης","FALSE"
"160",".","TRUE"
