"ID","TOKEN","IS_STOP"
"1","ΕΚ","FALSE"
"2","ΤΩΝ","FALSE"
"3","ΗΡΩΔΙΑΝΟΥ","FALSE"
"4","ΠΕΡΙ","FALSE"
"5","ΔΙΧΡΟΝΩΝ","FALSE"
"6",".","FALSE"
"7","Καθόλου","FALSE"
"8","τὰ","TRUE"
"9","τρία","FALSE"
"10","δίχρονα","FALSE"
"11","τὰ","TRUE"
"12","ἐκ","TRUE"
"13","ϲυναλοιφῆϲ","FALSE"
"14","ἐκτείνεϲθαι","FALSE"
"15","θέλει","FALSE"
"16",",","FALSE"
"17","ἀέκων","FALSE"
"18","ἄκων","FALSE"
"19",",","FALSE"
"20","κρέαα","FALSE"
"21","κρέα","FALSE"
"22",",","FALSE"
"23","κέραα","FALSE"
"24","κέρα","FALSE"
"25","·","FALSE"
"26","εἰ","TRUE"
"27","μέντοι","FALSE"
"28","ἀποκοπήν","FALSE"
"29","τινα","TRUE"
"30","δέξεται","FALSE"
"31","τῆϲ","FALSE"
"32","τα","FALSE"
"33","ϲυλλαβῆϲ","FALSE"
"34",",","FALSE"
"35","τοῦ","TRUE"
"36","κέρατα","FALSE"
"37","κέρα","FALSE"
"38",",","FALSE"
"39","καὶ","TRUE"
"40","κρέατα","FALSE"
"41","κρέα","FALSE"
"42",",","FALSE"
"43","ϲυνεϲταλμένον","FALSE"
"44","ἐϲτὶ","FALSE"
"45","τὸ","TRUE"
"46","δίχρονον","FALSE"
"47",".","FALSE"
"48","Θέτιι","FALSE"
"49","Θέτι","FALSE"
"50",",","FALSE"
"51","πάντα","FALSE"
"52","Θέτι","FALSE"
"53","καλλιπλοκάμῳ","FALSE"
"54","Ϲ","FALSE"
"55",".","FALSE"
"56","μήτιι","FALSE"
"57","μήτι","FALSE"
"58",",","FALSE"
"59","μήτι","FALSE"
"60","δ᾿","FALSE"
"61","ἡνίοχοϲ","FALSE"
"62","περιγίγνεται","FALSE"
"63","Ψ","FALSE"
"64",".","FALSE"
"65","ἱερεύϲ","FALSE"
"66","ἱρεύϲ","FALSE"
"67",",","FALSE"
"68","βότρυεϲ","FALSE"
"69","βότρυϲ","FALSE"
"70",",","FALSE"
"71","νέκυεϲ","FALSE"
"72","νέκυϲ","FALSE"
"73",".","FALSE"
"74","Πᾶν","FALSE"
"75","ὄνομα","FALSE"
"76","μονοϲύλλαβον","FALSE"
"77","ἀπαθὲϲ","FALSE"
"78","εἰϲ","FALSE"
"79","ν","FALSE"
"80","λῆγον","FALSE"
"81","ἢ","TRUE"
"82","εἰϲ","FALSE"
"83","ρ","FALSE"
"84","ἢ","TRUE"
"85","εἰϲ","FALSE"
"86","ϲ","FALSE"
"87",",","FALSE"
"88","εἴτε","FALSE"
"89","θηλυκὸν","FALSE"
"90","εἴτε","FALSE"
"91","ἀρϲενικὸν","FALSE"
"92","εἴτε","FALSE"
"93","οὐδέτερον","FALSE"
"94",",","FALSE"
"95","ἀπαραϲχημάτιϲτον","FALSE"
"96","εἴτε","FALSE"
"97","παρεϲχηματιϲμένον","FALSE"
"98","ἀρϲενικῷ","FALSE"
"99",",","FALSE"
"100","εἰ","TRUE"
"101","ἔχοι","FALSE"
"102","δίχρονον","FALSE"
"103",",","FALSE"
"104","ἐκτείνειν","FALSE"
"105","αὐτὸ","TRUE"
"106","θέλει","FALSE"
"107",",","FALSE"
"108","ὡϲ","FALSE"
"109","ἔχει","FALSE"
"110","τὸ","TRUE"
"111","πᾶν","FALSE"
"112",",","FALSE"
"113","πᾶϲ","FALSE"
"114",",","FALSE"
"115","Γρᾶϲ","FALSE"
"116",",","FALSE"
"117","Πρόϲ","FALSE"
"118",",","FALSE"
"119","κράϲ","FALSE"
"120",",","FALSE"
"121","λίϲ","FALSE"
"122",",","FALSE"
"123","κίϲ","FALSE"
"124",",","FALSE"
"125","μῦϲ","FALSE"
"126",",","FALSE"
"127","ϲῦϲ","FALSE"
"128",",","FALSE"
"129","δρῦϲ","FALSE"
"130",",","FALSE"
"131","πῦρ","FALSE"
"132",",","FALSE"
"133","ψάρ","FALSE"
"134",",","FALSE"
"135","Κάρ","TRUE"
"136",".","FALSE"
"137","διὸ","FALSE"
"138","τὸ","TRUE"
"139","τίϲ","FALSE"
"140","ϲημειούμεθα","FALSE"
"141","ϲυϲτελλόμενον","FALSE"
"142","τὸ","TRUE"
"143","ι","FALSE"
"144","·","FALSE"
"145","τὸ","TRUE"
"146","δὲ","TRUE"
"147","ϲτάδα","FALSE"
"148","λίμνην","FALSE"
"149","ἢ","TRUE"
"150","κλάδα","FALSE"
"151","χρυϲεόκαρπον","FALSE"
"152","οὐχ","TRUE"
"153","ἕξει","FALSE"
"154","τινὰ","TRUE"
"155","εὐθεῖαν","FALSE"
"156","ϲτάϲ","FALSE"
"157","ἢ","TRUE"
"158","κλάϲ","FALSE"
"159",".","FALSE"
"160","μεταπλαϲμοὶ","FALSE"
"161","γάρ","TRUE"
"162","εἰϲι","FALSE"
"163",",","FALSE"
"164","τὸ","TRUE"
"165","ἐξ","TRUE"
"166","ὀρέων","FALSE"
"167","ἐπὶ","TRUE"
"168","κάρ","TRUE"
"169","Π","FALSE"
"170","κατὰ","TRUE"
"171","πάθοϲ","FALSE"
"172",".","FALSE"
"173","ἀπὸ","TRUE"
"174","γὰρ","TRUE"
"175","τοῦ","TRUE"
"176","κάρη","FALSE"
"177","κατὰ","TRUE"
"178","ἀποκοπὴν","FALSE"
"179","τοῦ","TRUE"
"180","η","FALSE"
"181","γέγονεν","FALSE"
"182",".","FALSE"
"183","Πᾶν","FALSE"
"184","εἰϲ","FALSE"
"185","αν","FALSE"
"186","λῆγον","FALSE"
"187","ἀρϲενικὸν","FALSE"
"188","ἐπ᾿","FALSE"
"189","εὐθείαϲ","FALSE"
"190","ἐκτείνεϲθαι","FALSE"
"191","θέλει","FALSE"
"192",",","FALSE"
"193","Παιάν","FALSE"
"194",",","FALSE"
"195","Τιτάν","FALSE"
"196",",","FALSE"
"197","Ἀλκμάν","FALSE"
"198",",","FALSE"
"199","καὶ","TRUE"
"200","ὅϲα","FALSE"
"201","τοιαῦτα","TRUE"
"202",".","FALSE"
"203","Πᾶν","FALSE"
"204","εἰϲ","FALSE"
"205","αϲ","FALSE"
"206","ἀρϲενικὸν","FALSE"
"207","βαρύτονον","FALSE"
"208","ἐπ᾿","FALSE"
"209","εὐθείαϲ","FALSE"
"210","ἐκτείνεϲθαι","FALSE"
"211","θέλει","FALSE"
"212",",","FALSE"
"213","εἴτε","FALSE"
"214","ὄνομα","FALSE"
"215","εἴη","TRUE"
"216","εἴτε","FALSE"
"217","μετοχή","FALSE"
"218",",","FALSE"
"219","Αἴαϲ","FALSE"
"220",",","FALSE"
"221","Δρύαϲ","FALSE"
"222",",","FALSE"
"223","Θόαϲ","FALSE"
"224",",","FALSE"
"225","λέξαϲ","FALSE"
"226",",","FALSE"
"227","γράψαϲ","FALSE"
"228",",","FALSE"
"229","ποιήϲαϲ","FALSE"
"230",".","FALSE"
"231","διὸ","FALSE"
"232","ϲημειούμεθα","FALSE"
"233","τὸ","TRUE"
"234","ποιητικὸν","FALSE"
"235","προϲηγορικὸν","FALSE"
"236","λᾶαϲ","FALSE"
"237","ἀναιδήϲ","FALSE"
"238","καὶ","TRUE"
"239","μέγαϲ","FALSE"
"240","ἐπίθετον","FALSE"
"241",".","FALSE"
"242","τὸ","TRUE"
"243","δουρὶ","FALSE"
"244","δὲ","TRUE"
"245","ξυϲτῷ","FALSE"
"246","μέμηνεν","FALSE"
"247","Αἶαϲ","FALSE"
"248","καὶ","TRUE"
"249","ὅϲα","FALSE"
"250","τοιαῦτα","TRUE"
"251","κατὰ","TRUE"
"252","διάλεκτον","FALSE"
"253",",","FALSE"
"254","δῆϲαϲ","FALSE"
"255","ἀλυκτοπέδῃϲι","FALSE"
"256",".","FALSE"
"257","Τὰ","TRUE"
"258","εἰϲ","FALSE"
"259","αϲ","FALSE"
"260","ὀξύτονα","FALSE"
"261","ὀνόματα","FALSE"
"262","διϲύλλαβα","FALSE"
"263","διὰ","TRUE"
"264","τοῦ","TRUE"
"265","δοϲ","FALSE"
"266","κλινόμενα","FALSE"
"267","ϲυϲτέλλεϲθαι","FALSE"
"268","θέλει","FALSE"
"269",",","FALSE"
"270","Ἀρκάϲ","FALSE"
"271",",","FALSE"
"272","φυγάϲ","FALSE"
"273",",","FALSE"
"274","ἐθάϲ","FALSE"
"275",",","FALSE"
"276","πολυδειράϲ","FALSE"
"277",".","FALSE"
"278","Τὰ","TRUE"
"279","εἰϲ","FALSE"
"280","αϲ","FALSE"
"281","περιϲπώμενα","FALSE"
"282","ἀναγκαίωϲ","FALSE"
"283","ἔχει","FALSE"
"284","τὸ","TRUE"
"285","α","FALSE"
"286","μακρόν","FALSE"
"287",",","FALSE"
"288","ἀλλᾶϲ","FALSE"
"289",",","FALSE"
"290","Ἡρᾶϲ","FALSE"
"291",",","FALSE"
"292","Βορρᾶϲ","FALSE"
"293",",","FALSE"
"294","πελεκᾶϲ","FALSE"
"295",".","FALSE"
"296","Τὰ","TRUE"
"297","εἰϲ","FALSE"
"298","αϲ","FALSE"
"299","λήγοντα","FALSE"
"300","οὐδέτερα","FALSE"
"301","καὶ","TRUE"
"302","βαρύνεται","FALSE"
"303","καὶ","TRUE"
"304","ϲυϲτέλλονται","FALSE"
"305",",","FALSE"
"306","κρέαϲ","FALSE"
"307",",","FALSE"
"308","τέραϲ","FALSE"
"309",",","FALSE"
"310","δέπαϲ","FALSE"
"311",",","FALSE"
"312","κέραϲ","FALSE"
"313",".","FALSE"
"314","Τὰ","TRUE"
"315","εἰϲ","FALSE"
"316","αξ","FALSE"
"317","λήγοντα","FALSE"
"318","καὶ","TRUE"
"319","ἐκτείνει","FALSE"
"320","τὸ","TRUE"
"321","α","FALSE"
"322","καὶ","TRUE"
"323","ϲυϲτέλλει","FALSE"
"324",".","FALSE"
"325","ὅϲα","FALSE"
"326","μὲν","TRUE"
"327","οὖν","TRUE"
"328","διϲύλλαβα","FALSE"
"329","ὄντα","TRUE"
"330","ἔχει","FALSE"
"331","πρὸ","FALSE"
"332","τέλουϲ","FALSE"
"333","μὴ","TRUE"
"334","φύϲει","FALSE"
"335","μακράν","FALSE"
"336",",","FALSE"
"337","ἀλλ᾿","FALSE"
"338","ἢ","TRUE"
"339","βραχεῖαν","FALSE"
"340","ἢ","TRUE"
"341","θέϲει","FALSE"
"342","μακράν","FALSE"
"343",",","FALSE"
"344","ἀδιάφορον","FALSE"
"345","ἔχει","FALSE"
"346","τὸν","TRUE"
"347","χρόνον","FALSE"
"348","τοῦ","TRUE"
"349","α","FALSE"
"350",",","FALSE"
"351","κόραξ","FALSE"
"352",",","FALSE"
"353","κόλαξ","FALSE"
"354",",","FALSE"
"355","φύλαξ","FALSE"
"356",",","FALSE"
"357","ἄναξ","FALSE"
"358",",","FALSE"
"359","βόαξ","FALSE"
"360",",","FALSE"
"361","νέαξ","FALSE"
"362",",","FALSE"
"363","ὄμφαξ","FALSE"
"364",",","FALSE"
"365","φόρταξ","FALSE"
"366","·","FALSE"
"367","εἰ","TRUE"
"368","μέντοι","FALSE"
