"ID","TOKEN","NER"
"1","οἷς","O"
"2","πάλιν","O"
"3","ὑποβὰς","O"
"4","περὶ","O"
"5","τῆς","O"
"6","πληρώσεως","O"
"7","ἐπιλέγει","O"
"8","·","O"
"9","Ῥεῦμα","O"
"10","γὰρ","O"
"11","ὑψιφάεννον","O"
"12",",","O"
"13","ἐν","O"
"14","ὑετίοις","O"
"15","νιφετοῖσιν","O"
"16","ἱέμενον","O"
"17",",","O"
"18","πολυγηθές","O"
"19",",","O"
"20","ὑπαὶ","O"
"21","πύργοις","O"
"22","συνόροισιν","O"
"23","στρωφᾶται","O"
"24",",","O"
"25","καὶ","O"
"26","ξηρὰ","O"
"27","πέδῳ","O"
"28","κεκονιμένα","O"
"29","κρήνης","O"
"30","τηλεφαῆ","O"
"31","δείκνυσιν","O"
"32","ὑπέρτατα","O"
"33","θάμβεα","O"
"34","λαῶν","O"
"35",",","O"
"36","καὶ","O"
"37","τὰ","O"
"38","τούτοις","O"
"39","ἀκόλουθα","O"
"40",".","O"
