"ID","TOKEN","UPOS"
"1","οἷς","PRON"
"2","πάλιν","ADV"
"3","ὑποβὰς","VERB"
"4","περὶ","ADP"
"5","τῆς","DET"
"6","πληρώσεως","NOUN"
"7","ἐπιλέγει","VERB"
"8","·","PUNCT"
"9","Ῥεῦμα","NOUN"
"10","γὰρ","ADV"
"11","ὑψιφάεννον","ADJ"
"12",",","PUNCT"
"13","ἐν","ADP"
"14","ὑετίοις","ADJ"
"15","νιφετοῖσιν","NOUN"
"16","ἱέμενον","VERB"
"17",",","PUNCT"
"18","πολυγηθές","ADJ"
"19",",","PUNCT"
"20","ὑπαὶ","ADP"
"21","πύργοις","NOUN"
"22","συνόροισιν","ADJ"
"23","στρωφᾶται","VERB"
"24",",","PUNCT"
"25","καὶ","CCONJ"
"26","ξηρὰ","ADJ"
"27","πέδῳ","NOUN"
"28","κεκονιμένα","VERB"
"29","κρήνης","NOUN"
"30","τηλεφαῆ","ADJ"
"31","δείκνυσιν","VERB"
"32","ὑπέρτατα","ADJ"
"33","θάμβεα","NOUN"
"34","λαῶν","NOUN"
"35",",","PUNCT"
"36","καὶ","CCONJ"
"37","τὰ","DET"
"38","τούτοις","ADJ"
"39","ἀκόλουθα","ADJ"
"40",".","PUNCT"
