"ID","TOKEN","IS_PUNCT"
"1","Διήγησις","FALSE"
"2","καὶ","FALSE"
"3","πολιτεία","FALSE"
"4","Ἀδὰμ","FALSE"
"5","καὶ","FALSE"
"6","Εὔας","FALSE"
"7","τῶν","FALSE"
"8","πρωτοπλάστων","FALSE"
"9",",","TRUE"
"10","ἀποκαλυφθεῖσα","FALSE"
"11","παρὰ","FALSE"
"12","θεοῦ","FALSE"
"13","Μωϋσῇ","FALSE"
"14","τῷ","FALSE"
"15","θεράποντι","FALSE"
"16","αὐτοῦ","FALSE"
"17",",","TRUE"
"18","ὅτε","FALSE"
"19","τὰς","FALSE"
"20","πλάκας","FALSE"
"21","τοῦ","FALSE"
"22","νόμου","FALSE"
"23","τῆς","FALSE"
"24","διαθήκης","FALSE"
"25","ἐκ","FALSE"
"26","χειρὸς","FALSE"
"27","κυρίου","FALSE"
"28","ἐδέξατο","FALSE"
"29",",","TRUE"
"30","διδαχθεὶς","FALSE"
"31","ὑπὸ","FALSE"
"32","τοῦ","FALSE"
"33","ἀρχαγγέλου","FALSE"
"34","Μιχαήλ","FALSE"
"35",".","TRUE"
"36","Αὕτη","FALSE"
"37","ἡ","FALSE"
"38","διήγησις","FALSE"
"39","Ἀδὰμ","FALSE"
"40","καὶ","FALSE"
"41","Εὔας","FALSE"
"42",".","TRUE"
"43","Μετὰ","FALSE"
"44","τὸ","FALSE"
"45","ἐξελθεῖν","FALSE"
"46","αὐτοὺς","FALSE"
"47","ἐκ","FALSE"
"48","τοῦ","FALSE"
"49","παραδείσου","FALSE"
"50","ἔλαβεν","FALSE"
"51","Ἀδὰμ","FALSE"
"52","Εὔαν","FALSE"
"53","τὴν","FALSE"
"54","γυναῖκα","FALSE"
"55","αὐτοῦ","FALSE"
"56","καὶ","FALSE"
"57","ἀνῆλθεν","FALSE"
"58","εἰς","FALSE"
"59","τὴν","FALSE"
"60","ἀνατολήν","FALSE"
"61",".","TRUE"
"62","καὶ","FALSE"
"63","ἔμεινεν","FALSE"
"64","ἐκεῖ","FALSE"
"65","ἔτη","FALSE"
"66","δέκα","FALSE"
"67","ὀκτὼ","FALSE"
"68","καὶ","FALSE"
"69","μῆνας","FALSE"
"70","δύο","FALSE"
"71",",","TRUE"
"72","καὶ","FALSE"
"73","ἐν","FALSE"
"74","γαστρὶ","FALSE"
"75","εἴληφεν","FALSE"
"76","ἡ","FALSE"
"77","Εὔα","FALSE"
"78","καὶ","FALSE"
"79","ἐγέννησεν","FALSE"
"80","δύο","FALSE"
"81","υἱούς","FALSE"
"82",",","TRUE"
"83","τὸν","FALSE"
"84","Διάφωτον","FALSE"
"85","τὸν","FALSE"
"86","καλούμενον","FALSE"
"87","Κάϊν","FALSE"
"88","καὶ","FALSE"
"89","τὸν","FALSE"
"90","Ἀμιλαβὲς","FALSE"
"91","τὸν","FALSE"
"92","καλούμενον","FALSE"
"93","Ἄβελ","FALSE"
"94",".","TRUE"
"95","Καὶ","FALSE"
"96","μετὰ","FALSE"
"97","ταῦτα","FALSE"
"98","ἐγένοντο","FALSE"
"99","μετὰ","FALSE"
"100","ἀλλήλων","FALSE"
"101","Ἀδὰμ","FALSE"
"102","καὶ","FALSE"
"103","Εὔα","FALSE"
"104","·","TRUE"
"105","κοιμωμένων","FALSE"
"106","δὲ","FALSE"
"107","αὐτῶν","FALSE"
"108","εἶπεν","FALSE"
"109","Εὔα","FALSE"
"110","τῷ","FALSE"
"111","κυρίῳ","FALSE"
"112","αὐτῆς","FALSE"
"113","Ἀδάμ","FALSE"
"114","·","TRUE"
"115","κύριέ","FALSE"
"116","μου","FALSE"
"117",",","TRUE"
"118","ἴδον","FALSE"
"119","ἐγὼ","FALSE"
"120","κατ᾽","FALSE"
"121","ὄναρ","FALSE"
"122","τῇ","FALSE"
"123","νυκτὶ","FALSE"
"124","ταύτῃ","FALSE"
"125","τὸ","FALSE"
"126","αἷμα","FALSE"
"127","τοῦ","FALSE"
"128","υἱοῦ","FALSE"
"129","μου","FALSE"
"130","Ἀμιλαβὲς","FALSE"
"131","τοῦ","FALSE"
"132","ἐπιλεγομένου","FALSE"
"133","Ἄβελ","FALSE"
"134","βαλλόμενον","FALSE"
"135","εἰς","FALSE"
"136","τὸ","FALSE"
"137","στόμα","FALSE"
"138","Κάϊν","FALSE"
"139","τοῦ","FALSE"
"140","ἀδελφοῦ","FALSE"
"141","αὐτοῦ","FALSE"
"142",",","TRUE"
"143","καὶ","FALSE"
"144","ἔπιεν","FALSE"
"145","αὐτὸ","FALSE"
"146","ἀνελεημόνως","FALSE"
"147",".","TRUE"
"148","παρεκάλει","FALSE"
"149","δὲ","FALSE"
"150","αὐτὸν","FALSE"
"151","συγχωρῆσαι","FALSE"
"152","αὐτῷ","FALSE"
"153","ὀλίγον","FALSE"
"154","ἐξ","FALSE"
"155","αὐτοῦ","FALSE"
"156",",","TRUE"
"157","αὐτὸς","FALSE"
"158","δὲ","FALSE"
"159","οὐκ","FALSE"
"160","ἤκουσεν","FALSE"
"161","αὐτοῦ","FALSE"
"162",",","TRUE"
"163","ἀλλὰ","FALSE"
"164","ὅλον","FALSE"
"165","κατέπιεν","FALSE"
"166","αὐτό","FALSE"
"167","·","TRUE"
"168","καὶ","FALSE"
"169","οὐκ","FALSE"
"170","ἔμεινεν","FALSE"
"171","ἐπὶ","FALSE"
"172","τὴν","FALSE"
"173","κοιλίαν","FALSE"
"174","αὐτοῦ","FALSE"
"175",",","TRUE"
"176","ἀλλ᾽","FALSE"
"177","ἐξῆλθεν","FALSE"
"178","ἐκ","FALSE"
"179","τοῦ","FALSE"
"180","στόματος","FALSE"
"181","αὐτοῦ","FALSE"
"182",".","TRUE"
"183","εἶπεν","FALSE"
"184","δὲ","FALSE"
"185","Ἀδὰμ","FALSE"
"186","τῇ","FALSE"
"187","Εὔᾳ","FALSE"
"188","·","TRUE"
"189","ἀναστάντες","FALSE"
"190","πορευθῶμεν","FALSE"
"191","καὶ","FALSE"
"192","ἴδωμεν","FALSE"
"193","τί","FALSE"
"194","ἐστιν","FALSE"
"195","τὸ","FALSE"
"196","γεγονὸς","FALSE"
"197","αὐτοῖς","FALSE"
"198",",","TRUE"
"199","μή","FALSE"
"200","ποτε","FALSE"
"201","πολεμεῖ","FALSE"
"202","ὁ","FALSE"
"203","ἐχθρός","FALSE"
"204","τι","FALSE"
"205","πρὸς","FALSE"
"206","αὐτούς","FALSE"
"207",".","TRUE"
"208","Πορευθέντες","FALSE"
"209","δὲ","FALSE"
"210","ἀμφότεροι","FALSE"
