"ID","TOKEN","IS_STOP"
"1","Μετανοήσατε","FALSE"
"2",",","FALSE"
"3","οἶκος","FALSE"
"4","Ἰσραήλ","FALSE"
"5",",","FALSE"
"6","ἀπὸ","TRUE"
"7","τῆς","TRUE"
"8","ἀνομίας","FALSE"
"9","ὑμῶν","TRUE"
"10","·","FALSE"
"11","εἶπον","FALSE"
"12","τοῖς","TRUE"
"13","υἱοῖς","FALSE"
"14","τοῦ","TRUE"
"15","λαοῦ","FALSE"
"16","μου","TRUE"
"17","·","FALSE"
"18","Ἐὰν","TRUE"
"19","ὦσιν","TRUE"
"20","αἱ","TRUE"
"21","ἁμαρτίαι","FALSE"
"22","ὑμῶν","TRUE"
"23","ἀπὸ","TRUE"
"24","τῆς","TRUE"
"25","γῆς","FALSE"
"26","ἕως","FALSE"
"27","τοῦ","TRUE"
"28","οὐρανοῦ","FALSE"
"29","καὶ","TRUE"
"30","ἐὰν","TRUE"
"31","ὦσιν","TRUE"
"32","πυρρότεραι","FALSE"
"33","κόκκου","FALSE"
"34","καὶ","TRUE"
"35","μελανώτεραι","FALSE"
"36","σάκκου","FALSE"
"37",",","FALSE"
"38","καὶ","TRUE"
"39","ἐπιστραφῆτε","FALSE"
"40","πρός","TRUE"
"41","με","TRUE"
"42","ἐξ","TRUE"
"43","ὅλης","FALSE"
"44","τῆς","TRUE"
"45","καρδίας","FALSE"
"46","καὶ","TRUE"
"47","εἴπητε","FALSE"
"48","·","FALSE"
"49","Πάτερ","FALSE"
"50","·","FALSE"
"51","ἐπακούσομαι","FALSE"
"52","ὑμῶν","TRUE"
"53","ὡς","TRUE"
"54","λαοῦ","FALSE"
"55","ἁγίου","FALSE"
"56",".","FALSE"
