"ID","TOKEN","LEMMA"
"1","Μετανοήσατε","Μετανοήσατος"
"2",",",","
"3","οἶκος","οἶκος"
"4","Ἰσραήλ","Ἰσραήλ"
"5",",",","
"6","ἀπὸ","ἀπό"
"7","τῆς","ὁ"
"8","ἀνομίας","ἀνομία"
"9","ὑμῶν","ὑμεῖς"
"10","·","·"
"11","εἶπον","λέγω"
"12","τοῖς","ὁ"
"13","υἱοῖς","υἱός"
"14","τοῦ","ὁ"
"15","λαοῦ","λαός"
"16","μου","ἐγώ"
"17","·","·"
"18","Ἐὰν","ἐάν"
"19","ὦσιν","εἰμί"
"20","αἱ","ὁ"
"21","ἁμαρτίαι","ἁμαρτία"
"22","ὑμῶν","ὑμεῖς"
"23","ἀπὸ","ἀπό"
"24","τῆς","ὁ"
"25","γῆς","γῆ"
"26","ἕως","ἕως"
"27","τοῦ","ὁ"
"28","οὐρανοῦ","οὐρανός"
"29","καὶ","καί"
"30","ἐὰν","ἐάν"
"31","ὦσιν","εἰμί"
"32","πυρρότεραι","πυρρότερα"
"33","κόκκου","κόκκος"
"34","καὶ","καί"
"35","μελανώτεραι","μελανώτερα"
"36","σάκκου","σάκκομαι"
"37",",",","
"38","καὶ","καί"
"39","ἐπιστραφῆτε","ἐπιστραφέω"
"40","πρός","πρός"
"41","με","ἐγώ"
"42","ἐξ","ἐκ"
"43","ὅλης","ὅλος"
"44","τῆς","ὁ"
"45","καρδίας","καρδία"
"46","καὶ","καί"
"47","εἴπητε","λέγω"
"48","·","·"
"49","Πάτερ","Πατήρ"
"50","·","·"
"51","ἐπακούσομαι","ἐπακούω"
"52","ὑμῶν","ὑμεῖς"
"53","ὡς","ὡς"
"54","λαοῦ","λαός"
"55","ἁγίου","ἅγιος"
"56",".","."
