"ID","TOKEN","NER"
"1","Μετανοήσατε","O"
"2",",","O"
"3","οἶκος","O"
"4","Ἰσραήλ","LOC"
"5",",","O"
"6","ἀπὸ","O"
"7","τῆς","O"
"8","ἀνομίας","O"
"9","ὑμῶν","O"
"10","·","O"
"11","εἶπον","O"
"12","τοῖς","O"
"13","υἱοῖς","O"
"14","τοῦ","O"
"15","λαοῦ","O"
"16","μου","O"
"17","·","O"
"18","Ἐὰν","O"
"19","ὦσιν","O"
"20","αἱ","O"
"21","ἁμαρτίαι","O"
"22","ὑμῶν","O"
"23","ἀπὸ","O"
"24","τῆς","O"
"25","γῆς","O"
"26","ἕως","O"
"27","τοῦ","O"
"28","οὐρανοῦ","O"
"29","καὶ","O"
"30","ἐὰν","O"
"31","ὦσιν","O"
"32","πυρρότεραι","O"
"33","κόκκου","O"
"34","καὶ","O"
"35","μελανώτεραι","O"
"36","σάκκου","O"
"37",",","O"
"38","καὶ","O"
"39","ἐπιστραφῆτε","O"
"40","πρός","O"
"41","με","O"
"42","ἐξ","O"
"43","ὅλης","O"
"44","τῆς","O"
"45","καρδίας","O"
"46","καὶ","O"
"47","εἴπητε","O"
"48","·","O"
"49","Πάτερ","O"
"50","·","O"
"51","ἐπακούσομαι","O"
"52","ὑμῶν","O"
"53","ὡς","O"
"54","λαοῦ","O"
"55","ἁγίου","O"
"56",".","O"
