"ID","TOKEN","NER"
"1",".","O"
"2","Τῶν","O"
"3","δὲ","O"
"4","μέτρων","O"
"5","ἔϲτι","O"
"6","μέν","O"
"7","τι","O"
"8","καὶ","O"
"9","δάκτυλοϲ","O"
"10","·","O"
"11","δοχμὴ","O"
"12","δὲ","O"
"13","ϲυγκλειϲθέντεϲ","O"
"14","οἱ","O"
"15","τέτταρεϲ","O"
"16","δάκτυλοι","O"
"17",",","O"
"18","καὶ","O"
"19","δακτυλοδόχμη","O"
"20",".","O"
"21","τὸ","O"
"22","δ᾿","O"
"23","αὐτὸ","O"
"24","καὶ","O"
"25","παλαιϲτὴ","O"
"26","θηλυκῶϲ","O"
"27","καὶ","O"
"28","παλαιϲτὴϲ","O"
"29","ἀρρενικῶϲ","O"
"30",",","O"
"31","καὶ","O"
"32","δῶρον","O"
"33",",","O"
"34","καὶ","O"
"35","ἑκκαιδεκάδωρα","O"
"36","τὰ","O"
"37","ἑκκαιδεκαπάλαιϲτα","O"
"38",".","O"
"39","τὸ","O"
"40","δὲ","O"
"41","ἀπὸ","O"
"42","καρποῦ","O"
"43","ἕωϲ","O"
"44","ἄκρων","O"
"45","δακτύλων","O"
"46",",","O"
"47","ἡ","O"
"48","πᾶϲα","O"
"49","χείρ","O"
"50",",","O"
"51","ὀρθόδωρον","O"
"52",".","O"
"53","εἰ","O"
"54","δὲ","O"
"55","τοὺϲ","O"
"56","δακτύλουϲ","O"
"57","ἀποτείναϲ","O"
"58","ἀπὸ","O"
"59","τοῦ","O"
"60","μεγάλου","O"
"61","πρὸϲ","O"
"62","τὸν","O"
"63","μικρότατον","O"
"64","μετροῖϲ","O"
"65",",","O"
"66","ϲπιθαμὴ","O"
"67","τὸ","O"
"68","μέτρον","O"
"69","·","O"
"70","εἰ","O"
"71","δὲ","O"
"72","τὸν","O"
"73","μέγαν","O"
"74","δάκτυλον","O"
"75","τῷ","O"
"76","λιχανῷ","O"
"77","ἀντιτείναϲ","O"
"78",",","O"
"79","τὸ","O"
"80","μέτρον","O"
"81","λιχάϲ","O"
"82",".","O"
"83","ἀπὸ","O"
"84","δὲ","O"
"85","ὠλεκράνου","O"
"86","πρὸϲ","O"
"87","τὸν","O"
"88","μέϲον","O"
"89","δάκτυλον","O"
"90","ἄκρον","O"
"91","τὸ","O"
"92","διάϲτημα","O"
"93","πῆχυϲ","O"
"94",".","O"
"95","εἰ","O"
"96","δὲ","O"
"97","ϲυγκάμψειαϲ","O"
"98","τοὺϲ","O"
"99","δακτύλουϲ","O"
"100",",","O"
"101","ἀπ᾿","O"
"102","ἀγκῶνοϲ","O"
"103","ἐπ᾿","O"
"104","αὐτοὺϲ","O"
"105","πυγὼν","O"
"106","τὸ","O"
"107","μέτρον","O"
"108",",","O"
"109","εἰ","O"
"110","δὲ","O"
"111","ϲυγκλείϲειαϲ","O"
"112",",","O"
"113","πυγμή","O"
"114",".","O"
"115","εἰ","O"
"116","δ᾿","O"
"117","ἄμφω","O"
"118","τὰϲ","O"
"119","χεῖραϲ","O"
"120","ἐκτείνειαϲ","O"
"121",",","O"
"122","ὡϲ","O"
"123","καὶ","O"
"124","τὸ","O"
"125","ϲτέρνον","O"
"126","αὐταῖϲ","O"
"127","ϲυμμετρεῖν","O"
"128",",","O"
"129","ὀργυιὰ","LOC"
"130","καλεῖται","O"
"131","τὸ","O"
"132","μέτρον","O"
"133",".","O"
