"ID","TOKEN","NER"
"1","λέξω","O"
"2","τὰ","O"
"3","πάντα","O"
"4","νητρεκῶς","O"
"5",",","O"
"6","ἅ","O"
"7","μʼ","O"
"8","ἱστορεῖς","O"
"9",",","O"
"10","ἀρχῆς","O"
"11","ἀπʼ","O"
"12","ἄκρας","O"
"13","·","O"
"14","ἢν","O"
"15","δὲ","O"
"16","μηκυνθῇ","O"
"17","λόγος","O"
"18",",","O"
"19","σύγγνωθι","O"
"20","δέσποτʼ","O"
"21","·","O"
"22","οὐ","O"
"23","γὰρ","O"
"24","ἥσυχος","O"
"25","κόρη","O"
"26","ἔλυσε","O"
"27","χρησμῶν","O"
"28",",","O"
"29","ὡς","O"
"30","πρίν","O"
"31",",","O"
"32","αἰόλον","O"
"33","στόμα","O"
"34",",","O"
"35","ἀλλʼ","O"
"36","ἄσπετον","O"
"37","χέασα","O"
"38","παμμιγῆ","O"
"39","βοὴν","O"
"40","δαφνηφάγων","O"
"41","φοίβαζεν","O"
"42","ἐκ","O"
"43","λαιμῶν","O"
"44","ὄπα","O"
"45",",","O"
"46","Σφιγγὸς","O"
"47","κελαινῆς","O"
"48","γῆρυν","O"
"49","ἐκμιμουμένη","O"
"50",".","O"
"51","τῶν","O"
"52","ἅσσα","O"
"53","θυμῷ","O"
"54","καὶ","O"
"55","διὰ","O"
"56","μνήμης","O"
"57","ἔχω","O"
"58",",","O"
"59","κλύοις","O"
"60","ἄν","O"
"61",",","O"
"62","ὦναξ","O"
"63",",","O"
"64","κἀναπεμπάζων","O"
"65","φρενὶ","O"
"66","πυκνῇ","O"
"67","διοίχνει","O"
"68","δυσφάτους","O"
"69","αἰνιγμάτων","O"
"70","οἴμας","O"
"71","τυλίσσων","O"
"72",",","O"
"73","ᾗπερ","O"
"74","εὐμαθὴς","O"
"75","τρίβος","O"
"76","ὀρθῇ","O"
"77","κελεύθῳ","O"
"78","τἀν","O"
"79","σκότῳ","O"
"80","ποδηγετεῖ","O"
"81",".","O"
"82","ἐγὼ","O"
"83","δʼ","O"
"84","ἄκραν","O"
"85","βαλβῖδα","O"
"86","μηρίνθου","O"
"87","σχάσας","O"
"88",",","O"
"89","ἄνειμι","O"
"90","λοξῶν","O"
"91","εἰς","O"
"92","διεξόδους","O"
"93","ἐπῶν","O"
"94",",","O"
"95","πρώτην","O"
"96","ἀράξας","O"
"97","νύσσαν","LOC"
"98","ὡς","O"
"99","πτηνὸς","O"
"100","δρομεύς","O"
"101",".","O"
"102","Ἠὼς","O"
"103","μὲν","O"
"104","αἰπὺν","O"
"105","ἄρτι","O"
"106","Φηγίου","LOC"
"107","πάγον","LOC"
"108","κραιπνοῖς","O"
"109","ὑπερποτᾶτο","O"
"110","Πηγάσου","O"
"111","πτεροῖς","O"
"112",",","O"
"113","Τιθωνὸν","PERSON"
"114","ἐν","O"
"115","κοίταισι","O"
"116","τῆς","O"
"117","Κέρνης","O"
"118","πέλας","O"
"119","λιποῦσα","O"
"120",",","O"
"121","τὸν","O"
"122","σὸν","O"
"123","ἀμφιμήτριον","O"
"124","κάσιν","O"
"125",".","O"
"126","οἱ","O"
"127","δʼ","O"
"128","οὖσα","O"
"129","γρώνης","O"
"130","εὐγάληνα","O"
"131","χερμάδος","O"
"132","ναῦται","O"
"133","λίαζον","O"
"134","κἀπὸ","O"
"135","γῆς","O"
"136","ἐσχάζοσαν","O"
"137","ὕσπληγγας","O"
"138",".","O"
"139","αἱ","O"
"140","δὲ","O"
"141","παρθενοκτόνον","O"
"142","Θέτιν","O"
"143","ἰουλόπεζοι","O"
"144","θεῖνον","O"
"145","εὐῶπες","O"
"146","σπάθαις","O"
"147","πελαργοχρῶτες","O"
"148",",","O"
"149","αἱ","O"
"150","Φαλακραῖαι","O"
"151","κόραι","O"
"152",",","O"
"153","ὑπὲρ","O"
"154","Καλυδνῶν","O"
"155","λευκὰ","O"
"156","φαίνουσαι","O"
"157","πτίλα","O"
"158",",","O"
"159","ἄφλαστα","O"
"160",",","O"
"161","καὶ","O"
"162","φώσσωνας","O"
"163","ὠργυιωμένους","O"
"164","ἀπαρκτίαις","O"
"165","πρηστῆρος","O"
"166","αἴθωνος","O"
"167","πνοαῖς","O"
"168",".","O"
"169","ἡ","O"
"170","δʼ","O"
"171","ἔνθεον","O"
"172","σχάσασα","O"
"173","βακχεῖον","O"
"174","στόμα","O"
"175",",","O"
"176","ἄτης","O"
"177","ἀπʼ","O"
"178","ἄκρων","O"
"179","βουπλανοκτίστων","O"
"180","λόφων","O"
"181",",","O"
"182","τοιῶνδʼ","O"
"183","ἀπʼ","O"
"184","ἀρχῆς","O"
"185","ἦρχʼ","O"
"186","Ἀλεξάνδρα","PERSON"
"187","λόγων","O"
"188","·","O"
"189","αἰαῖ","O"
"190",",","O"
"191","τάλαινα","O"
"192","θηλαμών","O"
"193",",","O"
"194","κεκαυμένη","O"
"195","καὶ","O"
"196","πρόσθε","O"
"197","μὲν","O"
"198","πεύκαισιν","O"
"199","οὐλαμηφόροις","O"
"200","τριεσπέρου","O"
"201","λέοντος","O"
"202",",","O"
"203","ὅν","O"
"204","ποτε","O"
"205","γνάθοις","O"
"206","Τρίτωνος","O"
"207","ἠμάλαψε","O"
"208","κάρχαρος","O"
"209","κύων","O"
"210","·","O"
"211","ἔμπνους","O"
"212","δὲ","O"
"213","δαιτρὸς","O"
"214","ἡπάτων","O"
"215","φλοιδούμενος","O"
"216","τινθῷ","O"
"217","λέβητος","O"
"218","ἀφλόγοις","O"
"219","ἐπʼ","O"
"220","ἐσχάραις","O"
"221","σμήριγγας","O"
"222","ἐστάλαξε","O"
"223","κωδείας","O"
"224","πέδῳ","O"
"225",",","O"
"226","ὁ","O"
"227","τεκνοραίστης","O"
"228",",","O"
"229","λυμεὼν","O"
"230","ἐμῆς","O"
"231","πάτρας","O"
"232",",","O"
"233","ὁ","O"
"234","δευτέραν","O"
"235","τεκοῦσαν","O"
"236","ἄτρωτον","O"
"237","βαρεῖ","O"
"238","τύψας","O"
"239","ἀτράκτῳ","O"
"240","στέρνον","O"
"241",",","O"
"242","ἔν","O"
"243","τʼ","O"
"244","αὐλῷ","O"
"245","μέσῳ","O"
"246","πατρὸς","O"
"247","παλαιστοῦ","O"
"248","χερσὶν","O"
"249","ὀχμάσας","O"
"250","δέμας","O"
"251","Κρόνου","GOD"
"252","παρʼ","O"
"253","αἰπὺν","O"
"254","ὄχθον","O"
"255",",","O"
"256","ἔνθα","O"
"257","γηγενοῦς","O"
"258","ἵππων","O"
"259","ταρακτής","O"
"260","ἐστιν","O"
"261","Ἰσχένου","O"
"262","τάφος","O"
"263",",","O"
"264","ὁ","O"
"265","τὴν","O"
"266","θαλάσσης","O"
"267","Αὐσονίτιδος","GPE"
"268","μυχοὺς","O"
"269","στενοὺς","O"
"270","ὀπιπεύουσαν","O"
"271","ἀγρίαν","O"
"272","κύνα","O"
"273","κτανὼν","O"
"274","ὑπὲρ","O"
"275","σπήλυγγος","O"
"276","ἰχθυωμένην","O"
"277",",","O"
"278","ταυροσφάγον","O"
"279","λέαιναν","O"
"280",",","O"
"281","ἣν","O"
"282","αὖθις","O"
"283","πατὴρ","O"
"284","σάρκας","O"
"285","καταίθων","O"
"286","λοφνίσιν","O"
"287","δωμήσατο","O"
"288",",","O"
"289","Λέπτυνιν","O"
"290","οὐ","O"
"291","τρέμουσαν","O"
"292",",","O"
"293","οὐδαίαν","O"
"294","θεόν","O"
"295","·","O"
"296","ἐξηνάριξεν","O"
"297","ὅν","O"
"298","ποτʼ","O"
"299","ἀξίφῳ","O"
"300","δόλῳ","O"
"301","νέκυς","O"
"302",",","O"
"303","τὸν","O"
"304","Ἅιδην","GOD"
"305","δεξιούμενον","O"
"306","πάλαι","O"
"307","·","O"
"308","λεύσσω","O"
"309","σε","O"
"310",",","O"
"311","τλῆμον","O"
"312",",","O"
"313","δεύτερον","O"
"314","πυρουμένην","O"
"315","ταῖς","O"
"316","τʼ","O"
"317","Αἰακείοις","NORP"
"318","χερσὶ","O"
"319","τοῖς","O"
"320","τε","O"
"321","Ταντάλου","PERSON"
"322","Λέτριναν","O"
"323","οἰκουροῦσι","O"
"324","λειψάνοις","O"
"325","πυρὸς","O"
