"ID","TOKEN","NER"
"1","ΤΑ","O"
"2","ΠΑΡΑΛΕΙΠΟΜΕΝΑ","O"
"3","ΙΕΡΕΜΙΟΥ","PERSON"
"4","ΤΟΥ","O"
"5","ΠΡΟΦΗΤΟΥ","O"
"6","Ἐγένετο","O"
"7",",","O"
"8","ἡνίκα","O"
"9","ᾐχμαλωτεύθησαν","O"
"10","οἱ","O"
"11","υἱοὶ","O"
"12","Ἰσραὴλ","NORP"
"13","ἀπὸ","O"
"14","τοῦ","O"
"15","βασιλέως","O"
"16","τῶν","O"
"17","Χαλδαίων","NORP"
"18",",","O"
"19","ἐλάλησεν","O"
"20","ὁ","O"
"21","θεὸς","O"
"22","πρὸς","O"
"23","Ἱερεμίαν","PERSON"
"24","λέγων","O"
"25","·","O"
"26","Ἱερεμία","PERSON"
"27",",","O"
"28","ὁ","O"
"29","ἐκλεκτός","O"
"30","μου","O"
"31",",","O"
"32","ἀνάστα","O"
"33",",","O"
"34","καὶ","O"
"35","ἔξελθε","O"
"36","ἐκ","O"
"37","τῆς","O"
"38","πόλεως","O"
"39","ταύτης","O"
"40",",","O"
"41","σὺ","O"
"42","καὶ","O"
"43","Βαρούχ","PERSON"
"44","·","O"
"45","ἐπειδὴ","O"
"46","ἀπολῶ","O"
"47","αὐτὴν","O"
"48","διὰ","O"
"49","τὸ","O"
"50","πλῆθος","O"
"51","τῶν","O"
"52","ἁμαρτιῶν","O"
"53","τῶν","O"
"54","κατοικούντων","O"
"55","ἐν","O"
"56","αὐτῇ","O"
"57",".","O"
"58","αἱ","O"
"59","γὰρ","O"
"60","προσευχαὶ","O"
"61","ὑμῶν","O"
"62","ὡς","O"
"63","στῦλος","O"
"64","ἑδραῖός","O"
"65","ἐστιν","O"
"66","ἐν","O"
"67","μέσῳ","O"
"68","αὐτῆς","O"
"69",",","O"
"70","καὶ","O"
"71","ὡς","O"
"72","τεῖχος","O"
"73","ἀδαμάντινον","O"
"74","περικυκλοῦν","O"
"75","αὐτήν","O"
"76",".","O"
"77","νῦν","O"
"78","οὖν","O"
"79","ἀναστάντες","O"
"80","ἐξέλθατε","O"
"81","πρὸ","O"
"82","τοῦ","O"
"83","ἡ","O"
"84","δύναμις","O"
"85","τῶν","O"
"86","Χαλδαίων","NORP"
"87","κυκλώσει","O"
"88","αὐτή","O"
"89",".","O"
"90","καὶ","O"
"91","ἀπεκρίθη","O"
"92","Ἰερεμίας","PERSON"
"93",",","O"
"94","λέγων","O"
"95","·","O"
"96","Παρακαλῶ","O"
"97","σε","O"
"98",",","O"
"99","κύριε","O"
"100",",","O"
"101","ἐπίστρεψέν","O"
"102","μοι","O"
"103","τῷ","O"
"104","δούλῳ","O"
"105","σου","O"
"106","λαλῆσαι","O"
"107","ἐνώπιόν","O"
"108","σου","O"
"109",".","O"
"110","εἶπεν","O"
"111","δὲ","O"
"112","αὐτῷ","O"
"113","ὁ","O"
"114","κύριος","O"
"115","·","O"
"116","Λάλει","O"
"117",",","O"
"118","ὁ","O"
"119","ἐκλεκτός","O"
"120","μου","O"
"121","Ἰερεμίας","PERSON"
"122",".","O"
"123","καὶ","O"
"124","ἐλάλησεν","O"
"125","Ἰερεμίας","PERSON"
"126",",","O"
"127","λέγων","O"
"128","·","O"
"129","Κύριε","O"
"130","παντοκράτωρ","O"
"131",",","O"
"132","παραδίδως","O"
"133","τὴν","O"
"134","πάλιν","O"
"135","τὴν","O"
"136","ἐκλεκτὴν","O"
"137","εἰς","O"
"138","χεῖρας","O"
"139","τῶν","O"
"140","Χαλδαίων","NORP"
"141",",","O"
"142","ἵνα","O"
"143","καυχήσηται","O"
"144","ὁ","O"
"145","βασιλεὺς","O"
"146","μετὰ","O"
"147","τοῦ","O"
"148","πλήθους","O"
"149","τοῦ","O"
"150","λαοῦ","O"
"151","αὐτοῦ","O"
"152",",","O"
"153","καὶ","O"
"154","εἴπῃ","O"
"155","ὅτι","O"
"156",",","O"
"157","Ἴσχυσα","O"
"158","ἐπὶ","O"
"159","τὴν","O"
"160","ἱερὰν","O"
"161","πόλιν","O"
"162","τοῦ","O"
"163","θεοῦ","O"
"164",";","O"
"165","μή","O"
"166",",","O"
"167","κύριέ","O"
"168","μου","O"
"169","·","O"
"170","ἀλλ᾽","O"
"171","εἰ","O"
"172","θέλημά","O"
"173","σού","O"
"174","ἐστιν","O"
"175",",","O"
"176","ἐκ","O"
"177","τῶν","O"
"178","χειρῶν","O"
"179","σου","O"
"180","ἀφανισθήτω","O"
"181",".","O"
"182","καὶ","O"
"183","εἶπε","O"
"184","κύριος","O"
"185","τῷ","O"
"186","Ἰερεμίᾳ","PERSON"
"187","·","O"
"188","Ἐπειδὴ","O"
"189","σὺ","O"
"190","ἐκλεκτός","O"
"191","μου","O"
"192","εἶ","O"
"193",",","O"
"194","ἀνάστα","O"
"195","καὶ","O"
"196","ἔξελθε","O"
"197","ἐκ","O"
"198","τῆς","O"
"199","πόλεως","O"
"200","ταύτης","O"
"201",",","O"
"202","σὺ","O"
"203","καὶ","O"
"204","Βαρούχ","PERSON"
"205","·","O"
"206","ἐπειδὴ","O"
"207","ἀπολῶ","O"
"208","αὐτὴν","O"
"209","διὰ","O"
"210","τὸ","O"
"211","πλῆθος","O"
"212","τῶν","O"
"213","ἁμαρτιῶν","O"
"214","τῶν","O"
"215","κατοικούντων","O"
"216","ἐν","O"
"217","αὐτῇ","O"
"218",".","O"
"219","οὔτε","O"
"220","γὰρ","O"
"221","ὁ","O"
"222","βασιλεύς","O"
"223",",","O"
