"ID","TOKEN","IS_STOP"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3","Χριστοῦ","FALSE"
"4","Ἰησοῦ","FALSE"
"5","διὰ","TRUE"
"6","θελήματος","FALSE"
"7","θεοῦ","FALSE"
"8","καὶ","TRUE"
"9","Τιμόθεος","FALSE"
"10","ὁ","TRUE"
"11","ἀδελφὸς","FALSE"
"12","τῇ","TRUE"
"13","ἐκκλησίᾳ","FALSE"
"14","τοῦ","TRUE"
"15","θεοῦ","FALSE"
"16","τῇ","TRUE"
"17","οὔσῃ","FALSE"
"18","ἐν","TRUE"
"19","Κορίνθῳ","FALSE"
"20",",","FALSE"
"21","σὺν","TRUE"
"22","τοῖς","TRUE"
"23","ἁγίοις","FALSE"
"24","πᾶσιν","FALSE"
"25","τοῖς","TRUE"
"26","οὖσιν","TRUE"
"27","ἐν","TRUE"
"28","ὅλῃ","FALSE"
"29","τῇ","TRUE"
"30","Ἀχαΐᾳ","FALSE"
"31","·","FALSE"
"32","χάρις","FALSE"
"33","ὑμῖν","TRUE"
"34","καὶ","TRUE"
"35","εἰρήνη","FALSE"
"36","ἀπὸ","TRUE"
"37","θεοῦ","FALSE"
"38","πατρὸς","FALSE"
"39","ἡμῶν","TRUE"
"40","καὶ","TRUE"
"41","κυρίου","FALSE"
"42","Ἰησοῦ","FALSE"
"43","Χριστοῦ","FALSE"
"44",".","FALSE"
"45","Εὐλογητὸς","FALSE"
"46","ὁ","TRUE"
"47","θεὸς","FALSE"
"48","καὶ","TRUE"
"49","πατὴρ","FALSE"
"50","τοῦ","TRUE"
"51","κυρίου","FALSE"
"52","ἡμῶν","TRUE"
"53","Ἰησοῦ","FALSE"
"54","Χριστοῦ","FALSE"
"55",",","FALSE"
"56","ὁ","TRUE"
"57","πατὴρ","FALSE"
"58","τῶν","TRUE"
"59","οἰκτιρμῶν","FALSE"
"60","καὶ","TRUE"
"61","θεὸς","FALSE"
"62","πάσης","FALSE"
"63","παρακλήσεως","FALSE"
"64",",","FALSE"
"65","ὁ","TRUE"
"66","παρακαλῶν","FALSE"
"67","ἡμᾶς","TRUE"
"68","ἐπὶ","TRUE"
"69","πάσῃ","FALSE"
"70","τῇ","TRUE"
"71","θλίψει","FALSE"
"72","ἡμῶν","TRUE"
"73",",","FALSE"
"74","εἰς","TRUE"
"75","τὸ","TRUE"
"76","δύνασθαι","FALSE"
"77","ἡμᾶς","TRUE"
"78","παρακαλεῖν","FALSE"
"79","τοὺς","TRUE"
"80","ἐν","TRUE"
"81","πάσῃ","FALSE"
"82","θλίψει","FALSE"
"83","διὰ","TRUE"
"84","τῆς","TRUE"
"85","παρακλήσεως","FALSE"
"86","ἧς","TRUE"
"87","παρακαλούμεθα","FALSE"
"88","αὐτοὶ","TRUE"
"89","ὑπὸ","TRUE"
"90","τοῦ","TRUE"
"91","θεοῦ","FALSE"
"92",".","FALSE"
"93","ὅτι","TRUE"
"94","καθὼς","FALSE"
"95","περισσεύει","FALSE"
"96","τὰ","TRUE"
"97","παθήματα","FALSE"
"98","τοῦ","TRUE"
"99","Χριστοῦ","FALSE"
"100","εἰς","TRUE"
"101","ἡμᾶς","TRUE"
"102",",","FALSE"
"103","οὕτως","TRUE"
"104","διὰ","TRUE"
"105","τοῦ","TRUE"
"106","Χριστοῦ","FALSE"
"107","περισσεύει","FALSE"
"108","καὶ","TRUE"
"109","ἡ","TRUE"
"110","παράκλησις","FALSE"
"111","ἡμῶν","TRUE"
"112",".","FALSE"
"113","εἴτε","FALSE"
"114","δὲ","TRUE"
"115","θλιβόμεθα","FALSE"
"116",",","FALSE"
"117","ὑπὲρ","TRUE"
"118","τῆς","TRUE"
"119","ὑμῶν","TRUE"
"120","παρακλήσεως","FALSE"
"121","καὶ","TRUE"
"122","σωτηρίας","FALSE"
"123","·","FALSE"
"124","εἴτε","FALSE"
"125","παρακαλούμεθα","FALSE"
"126",",","FALSE"
"127","ὑπὲρ","TRUE"
"128","τῆς","TRUE"
"129","ὑμῶν","TRUE"
"130","παρακλήσεως","FALSE"
"131","τῆς","TRUE"
"132","ἐνεργουμένης","FALSE"
"133","ἐν","TRUE"
"134","ὑπομονῇ","FALSE"
"135","τῶν","TRUE"
"136","αὐτῶν","TRUE"
"137","παθημάτων","FALSE"
"138","ὧν","TRUE"
"139","καὶ","TRUE"
"140","ἡμεῖς","TRUE"
"141","πάσχομεν","FALSE"
"142",",","FALSE"
"143","καὶ","TRUE"
"144","ἡ","TRUE"
"145","ἐλπὶς","FALSE"
"146","ἡμῶν","TRUE"
"147","βεβαία","FALSE"
"148","ὑπὲρ","TRUE"
"149","ὑμῶν","TRUE"
"150","·","FALSE"
"151","εἰδότες","FALSE"
"152","ὅτι","TRUE"
"153","ὡς","TRUE"
"154","κοινωνοί","FALSE"
"155","ἐστε","TRUE"
"156","τῶν","TRUE"
"157","παθημάτων","FALSE"
"158",",","FALSE"
"159","οὕτως","TRUE"
"160","καὶ","TRUE"
"161","τῆς","TRUE"
"162","παρακλήσεως","FALSE"
"163",".","FALSE"
"164","Οὐ","TRUE"
"165","γὰρ","TRUE"
"166","θέλομεν","FALSE"
"167","ὑμᾶς","TRUE"
"168","ἀγνοεῖν","FALSE"
"169",",","FALSE"
"170","ἀδελφοί","FALSE"
"171",",","FALSE"
"172","ὑπὲρ","TRUE"
"173","τῆς","TRUE"
"174","θλίψεως","FALSE"
"175","ἡμῶν","TRUE"
"176","τῆς","TRUE"
"177","γενομένης","FALSE"
"178","ἐν","TRUE"
"179","τῇ","TRUE"
"180","Ἀσίᾳ","FALSE"
"181",",","FALSE"
"182","ὅτι","TRUE"
"183","καθʼ","FALSE"
"184","ὑπερβολὴν","FALSE"
