"ID","TOKEN","UPOS"
"1","εἰ","SCONJ"
"2","μέν","ADV"
"3",",","PUNCT"
"4","ὡς","ADV"
"5","Φιλόξενυς","PROPN"
"6","ὁ","DET"
"7","ποιητὴς","NOUN"
"8","ἔλεγεν","VERB"
"9",",","PUNCT"
"10","ὦ","INTJ"
"11","Μάρκε","NOUN"
"12","Σήδατε","PROPN"
"13",",","PUNCT"
"14","τῶν","DET"
"15","κρεῶν","NOUN"
"16","τὰ","DET"
"17","μὴ","ADV"
"18","κρέα","NOUN"
"19","ἥδιστά","ADJ"
"20","ἐστι","AUX"
"21","καὶ","CCONJ"
"22","τῶν","DET"
"23","ἰχθύων","NOUN"
"24","οἱ","DET"
"25","μὴ","ADV"
"26","ἰχθύες","NOUN"
"27",",","PUNCT"
"28","ἐκείνοις","ADJ"
"29","ἀποφαίνεσθαι","VERB"
"30","παρῶμεν","VERB"
"31","οἷς","PRON"
"32","ὁ","DET"
"33","Κάτων","PROPN"
"34","ἔφη","VERB"
"35","τῆς","DET"
"36","καρδίας","NOUN"
"37","τὴν","DET"
"38","ὑπερῴαν","NOUN"
"39","εὐαισθητοτέραν","ADJ"
"40","ὑπάρχειν","VERB"
"41",".","PUNCT"
"42","ὅτι","SCONJ"
"43","δὲ","ADV"
"44","τῶν","DET"
"45","ἐν","ADP"
"46","φιλοσοφίᾳ","NOUN"
"47","λεγομένων","VERB"
"48","οἱ","DET"
"49","σφόδρα","ADV"
"50","νέοι","ADJ"
"51","τοῖς","DET"
"52","μὴ","ADV"
"53","δοκοῦσι","VERB"
"54","φιλοσόφως","ADV"
"55","μηδʼ","CCONJ"
"56","ἀπὸ","ADP"
"57","σπουδῆς","NOUN"
"58","λέγεσθαι","VERB"
"59","χαίρουσι","VERB"
"60","μᾶλλον","ADV"
"61","καὶ","CCONJ"
"62","παρέχουσιν","VERB"
"63","ὑπηκόους","ADJ"
"64","ἑαυτοὺς","PRON"
"65","καὶ","CCONJ"
"66","χειροήθεις","ADJ"
"67",",","PUNCT"
"68","δῆλόν","ADJ"
"69","ἐστιν","AUX"
"70","ἡμῖν","PRON"
"71",".","PUNCT"
"72","οὐ","ADV"
"73","γὰρ","ADV"
"74","μόνον","ADJ"
"75","τὰ","DET"
"76","Αἰσώπεια","ADJ"
"77","μυθάρια","NOUN"
"78","καὶ","CCONJ"
"79","τὰς","DET"
"80","ποιητικὰς","ADJ"
"81","ὑποθέσεις","NOUN"
"82","ἀλλὰ","CCONJ"
"83","καὶ","ADV"
"84","τὸν","DET"
"85","Ἄβαριν","PROPN"
"86","τὸν","DET"
"87","Ἡρακλείδου","PROPN"
"88","καὶ","CCONJ"
"89","τὸν","DET"
"90","Λύκωνα","PROPN"
"91","τὸν","DET"
"92","Ἀρίστωνος","PROPN"
"93","διερχόμενοι","VERB"
"94","καὶ","CCONJ"
"95","τὰ","DET"
"96","περὶ","ADP"
"97","τῶν","DET"
"98","ψυχῶν","NOUN"
"99","δόγματα","NOUN"
"100","μεμιγμένα","VERB"
"101","μυθολογίᾳ","NOUN"
"102","μεθʼ","ADP"
"103","ἡδονῆς","NOUN"
"104","ἐνθουσιῶσι","VERB"
"105",".","PUNCT"
"106","διὸ","ADV"
"107","δεῖ","VERB"
"108","μὴ","ADV"
"109","μόνον","ADJ"
"110","ἐν","ADP"
"111","ταῖς","DET"
"112","περὶ","ADP"
