"ID","TOKEN","LEMMA"
"1","διήγησις","διήγησις"
"2","ζωσίμου","ζωσίμου"
"3","εἰς","εἰς"
"4","τὸν","ὁ"
"5","βίον","βίος"
"6","τῶν","ὁ"
"7","μακάρων","μάκαρ"
"8","κύριε","κύριος"
"9","εὐλόγησον","εὐλόγησος"
"10","κατ᾽","κατ᾽"
"11","ἐκεῖνον","ἐκεῖνος"
"12","τὸν","ὁ"
"13","καιρὸν","καιρός"
"14","ἐκ","ἐκ"
"15","τῆς","ὁ"
"16","ἐρήμου","ἔρημος"
"17","ὑπῆρχεν","ὑπάρχω"
"18","ἀνήρ","ἀνήρ"
"19","τις","τίς"
"20","ὀνόματι","ὄνομα"
"21","ζώσιμος","ζώσιμος"
"22","ὅς","ὅς"
"23","οὐκ","οὐ"
"24","ἔφαγεν","ἐσθίω"
"25","ἄρτον","ἄρτος"
"26","ἔτη","ἔτος"
"27","τεσσαράκοντα","τεσσαράκοντα"
"28","καὶ","καί"
"29","οἶνον","οἶνος"
"30","οὐκ","οὐ"
"31","ἔπιεν","πίνω"
"32","·","·"
"33","καὶ","καί"
"34","πρόσωπον","πρόσωπον"
"35","ἀνθρώπου","ἄνθρωπος"
"36","οὐχ","οὐ"
"37","ἑόρακεν","ὁράω"
"38","·","·"
"39","οὗτος","οὗτος"
"40","ἦν","εἰμί"
"41","παρακαλῶν","παρακαλέω"
"42","τὸν","ὁ"
"43","θεὸν","θεός"
"44","ἵνα","ἵνα"
"45","ἴδῃ","ὁράω"
"46","τὴν","ὁ"
"47","διοίκησιν","διοίκησις"
"48","τῶν","ὁ"
"49","μακάρων","μάκαρ"
"50","·","·"
"51","καὶ","καί"
"52","ἰδοὺ","ἰδού"
"53","ἄγγελος","ἄγγελος"
"54","κυρίου","κύριος"
"55","ἀπεστάλη","ἀποστέλλω"
"56","λέγων","λέγω"
"57","αὐτῷ","αὐτός"
"58","·","·"
"59","ζώσιμε","ζώσιμος"
"60","ἄνθρωπε","ἄνθρωπος"
"61","τοῦ","ὁ"
"62","θεοῦ","θεός"
"63","·","·"
"64","ἰδοὺ","ἰδού"
"65","ἀπεστάλην","ἀποστέλλω"
"66","ἀπὸ","ἀπό"
"67","τοῦ","ὁ"
"68","ὑψίστου","ὕψιστος"
"69","τοῦ","ὁ"
"70","τῶν","ὁ"
"71","ὅλων","ὅλος"
"72","θεοῦ","θεός"
"73","εἰπεῖν","λέγω"
"74","σοι","σύ"
"75","ὅτι","ὅτι"
"76","πεπορεύσῃ","πεπορεύω"
"77","εἰς","εἰς"
"78","τοὺς","ὁ"
"79","μάκαρας","μάκαρ"
"80","·","·"
"81","οὐ","οὐ"
"82","κατοικήσεις","κατοικήσω"
"83","δὲ","δέ"
"84","μετ᾽","μετ᾽"
"85","αὐτῶν","αὐτός"
"86","·","·"
"87","ἀλλὰ","ἀλλά"
"88","μὴ","μή"
"89","ὑψώσῃς","ὑψώω"
"90","τὴν","ὁ"
"91","καρδίαν","καρδία"
"92","σου","σύ"
"93","εἰπών","λέγω"
"94","·","·"
"95","ἔτη","ἔτος"
"96","τεσσαράκοντα","τεσσαράκοντα"
"97","ἄρτον","ἄρτος"
"98","οὐκ","οὐ"
"99","ἔφαγον","ἐσθίω"
"100","·","·"
"101","ὁ","ὁ"
"102","γὰρ","γάρ"
"103","λόγος","λόγος"
"104","τοῦ","ὁ"
"105","θεοῦ","θεός"
"106","ὑπὲρ","ὑπέρ"
"107","ἄρτον","ἄρτος"
"108","ἐστιν","εἰμί"
"109",",",","
"110","καὶ","καί"
"111","τὸ","ὁ"
"112","πνεῦμα","πνεῦμα"
"113","τοῦ","ὁ"
"114","θεοῦ","θεός"
"115","ὑπὲρ","ὑπέρ"
"116","οἶνόν","οἶνος"
"117","ἐστιν","εἰμί"
"118","·","·"
"119","τὸ","ὁ"
"120","γὰρ","γάρ"
"121","εἰπεῖν","λέγω"
"122","σε","σύ"
"123","πρόσωπον","πρόσωπον"
"124","ἀνθρώπου","ἄνθρωπος"
"125","οὐκ","οὐ"
"126","εἶδον","ὁράω"
"127","·","·"
"128","ἰδοὺ","ἰδού"
"129","τὸ","ὁ"
"130","πρόσωπον","πρόσωπον"
"131","τοῦ","ὁ"
"132","μεγάλου","μέγας"
"133","βασιλέως","βασιλεύς"
"134",",",","
"135","ἐγγύς","ἐγγύς"
"136","σου","σύ"
"137","·","·"
"138","ὁ","ὁ"
"139","δὲ","δέ"
"140","ζώσιμος","ζώσιμος"
"141","ἔφη","φημί"
"142","·","·"
"143","οἶδα","οἶδα"
"144","ὅτι","ὅτι"
"145","ὅσα","ὅσος"
"146","ἂν","ἄν"
"147","θέλῃ","ἐθέλω"
"148","ὁ","ὁ"
"149","κύριος","κύριος"
"150","δύναται","δύναμαι"
"151","·","·"
"152","ὁ","ὁ"
"153","δὲ","δέ"
"154","ἄγγελος","ἄγγελος"
"155","εἶπεν","λέγω"
"156","πρὸς","πρός"
"157","αὐτόν","αὐτός"
"158","·","·"
"159","γνῶθι","γιγνώσκω"
"160","καὶ","καί"
"161","τοῦτο","οὗτος"
"162","·","·"
"163","ὅτι","ὅτι"
"164","πρὸς","πρός"
"165","ἓν","εἷς"
"166","τῶν","ὁ"
"167","γευμάτων","γευμάτον"
"168","αὐτῶν","αὐτός"
"169","οὐκ","οὐ"
"170","εἶ","εἰμί"
"171","ἄξιος","ἄξιος"
"172","·","·"
"173","πλὴν","πλήν"
"174","ἀναστὰς","ἀνίστημι"
"175","πορεύου","πορεύομαι"
"176","·","·"
"177","ἐγὼ","ἐγώ"
"178","δὲ","δέ"
"179","ζώσιμος","ζώσιμος"
"180","ἐξελθὼν","ἐξέρχομαι"
"181","ἐκ","ἐκ"
"182","τοῦ","ὁ"
"183","σπηλαίου","σπήλαιον"
"184","μου","ἐγώ"
"185","τοῦ","ὁ"
"186","θεοῦ","θεός"
"187","με","ἐγώ"
"188","προάγοντος","προάγω"
"189","ἐπορευόμην","πορεύομαι"
"190","μὴ","μή"
"191","ἐπιστάμενος","ἐπίσταμαι"
"192","τὴν","ὁ"
"193","ὁδὸν","ὁδός"
"194","ποῦ","ποῦ"
"195","ἀπέρχομαι","ἀπέρχομαι"
"196","·","·"
"197","καὶ","καί"
"198","ὁδεύσας","ὁδεύω"
"199","ἡμέρας","ἡμέρα"
"200","τεσσαράκοντα","τεσσαράκοντα"
"201","ὠλιγοψύχησεν","ὠλιγοψύχησεν"
"202","τὸ","ὁ"
"203","πνεῦμά","πνεῦμα"
"204","μου","ἐγώ"
"205","καὶ","καί"
"206","ἐξελύθη","ἐκλύω"
"207","τὸ","ὁ"
"208","σῶμά","σῶμα"
"209","μου","ἐγώ"
"210","·","·"
"211","καὶ","καί"
"212","ἀκηδιάσας","ἀκηδιάζω"
"213","ἐκαθέσθην","ἐκαθέω"
"214","καὶ","καί"
"215","ἤμην","εἰμί"
"216","προσευχόμενος","προσεύχομαι"
"217","ἐν","ἐν"
"218","τῷ","ὁ"
"219","τόπῳ","τόπος"
"220","ἐκείνῳ","ἐκεῖνος"
"221","ἐπὶ","ἐπί"
"222","ἡμέρας","ἡμέρα"
"223","τρεῖς","τρεῖς"
"224","·","·"
"225","καὶ","καί"
"226","ἰδοὺ","ἰδού"
"227","ἦλθεν","ἔρχομαι"
"228","ζῶον","ζωός"
"229","ἐκ","ἐκ"
"230","τῆς","ὁ"
"231","ἐρήμου","ἔρημος"
"232","ὄνομα","ὄνομα"
"233","αὐτῷ","αὐτός"
"234","κάμηλος","κάμηλος"
"235","·","·"
"236","καὶ","καί"
"237","θήσας","θέω"
"238","τὰ","ὁ"
"239","γόνατα","γόνυ"
"240","εἰς","εἰς"
"241","τὴν","ὁ"
"242","γῆν","γῆ"
"243","·","·"
"244","ἔλαβέν","ληβί"
"245","με","ἐγώ"
"246","εἰς","εἰς"
"247","τὸν","ὁ"
"248","τράχηλον","τράχηλος"
"249","αὐτοῦ","αὐτός"
"250","·","·"
"251","καὶ","καί"
"252","ἐπορεύθη","πορεύομαι"
"253","τὴν","ὁ"
"254","ἔρημον","ἔρημος"
"255","καὶ","καί"
"256","ἀπέθετό","ἀπέθετό"
"257","με","ἐγώ"
"258","·","·"
"259","καὶ","καί"
"260","ἦν","εἰμί"
"261","ἀλαλαγμὸς","ἀλαλαγμός"
"262","τῶν","ὁ"
"263","θηρίων","θηρίον"
"264","ἐκεῖ","ἐκεῖ"
"265","πολύς","πολύς"
"266","·","·"
"267","καὶ","καί"
"268","βρυγμὸς","βρυγμός"
"269","καὶ","καί"
"270","ἰὸς","ἰός"
"271","θανατηφόρος","θανατηφόρος"
"272","·","·"
"273","ἔμφοβος","ἔμφοβος"
"274","δὲ","δέ"
"275","γενόμενος","γίγνομαι"
"276",",",","
"277","προσηυξάμην","προσηυξάμη"
"278","πρὸς","πρός"
"279","κύριον","κύριος"
"280","·","·"
"281","καὶ","καί"
"282","ἐγένετο","γίγνομαι"
"283","σεισμὸς","σεισμός"
"284","ἐν","ἐν"
"285","τῷ","ὁ"
"286","τόπῳ","τόπος"
"287","ἐκείνῳ","ἐκεῖνος"
"288","πολὺς","πολύς"
"289","μετ᾽","μετ᾽"
"290","ἠχοῦς","ἠχοῦς"
"291","·","·"
"292","καὶ","καί"
"293","ἐφύσησεν","ἐφύσησεν"
"294","λαῖλαψ","λαῖλαψ"
"295","ἀνέμου","ἄνεμος"
"296","·","·"
"297","καὶ","καί"
"298","ἐκίνησέν","ἐκίνησέν"
"299","με","ἐγώ"
"300","ἀπὸ","ἀπό"
"301","τῆς","ὁ"
"302","γῆς","γῆ"
"303","καὶ","καί"
"304","ὕψωσέν","ὕψωσέν"
"305","με","ἐγώ"
"306","εἰς","εἰς"
"307","τὸ","ὁ"
"308","πτερύγιον","πτερύγιον"
"309","αὐτοῦ","αὐτός"
"310","·","·"
"311","καὶ","καί"
"312","ἤμην","εἰμί"
"313","προσευχόμενος","προσεύχομαι"
"314","καὶ","καί"
"315","ποευόμενος","ποευόννυμι"
"316","·","·"
"317","καὶ","καί"
"318","ἔστησέν","ἔστησέν"
"319","με","ἐγώ"
"320","ἐπὶ","ἐπί"
"321","τόπου","τόπος"
"322","ποταμώδους","ποταμώδης"
"323","·","·"
"324","καὶ","καί"
"325","ὄνομα","ὄνομα"
"326","τῷ","ὁ"
"327","ποταμῷ","ποταμός"
"328","εὐμελής","εὐμελής"
"329","·","·"
"330","καὶ","καί"
"331","ἰδοὺ","ἰδού"
"332","βουλομένου","βούλομαι"
"333","μου","ἐγώ"
"334","·","·"
"335","διέρχεσθαι","διέρχομαι"
"336","τὸν","ὁ"
"337","ποταμόν","ποταμός"
"338","·","·"
"339","ἐβόησέν","ἐβόησέν"
"340","τις","τίς"
"341","ὡς","ὡς"
"342","ἀπὸ","ἀπό"
"343","τοῦ","ὁ"
"344","ὕδατος","ὕδωρ"
"345","λέγων","λέγω"
"346","·","·"
"347","ζώσιμε","ζώσιμος"
"348","ἄνθρωπε","ἄνθρωπος"
"349","τοῦ","ὁ"
"350","θεοῦ","θεός"
"351","·","·"
"352","οὐ","οὐ"
"353","δύνασαι","δύναμαι"
"354","διελθεῖν","διέρχομαι"
"355","δι᾽","δι᾽"
"356","ἐμοῦ","ἐμός"
"357","·","·"
"358","οὐ","οὐ"
"359","γὰρ","γάρ"
"360","δύναται","δύναμαι"
"361","ὁ","ὁ"
"362","ἄνθρωπος","ἄνθρωπος"
"363","τὰ","ὁ"
"364","ὕδατά","ὕδωρ"
"365","μου","ἐγώ"
"366","διακόψαι","διακόπτω"
"367","·","·"
"368","ἀλλ᾽","ἀλλ᾽"
"369","ἢ","ἤ"
"370","κατανόησον","κατανοέω"
"371","ἀπὸ","ἀπό"
"372","τῶν","ὁ"
"373","ὑδάτων","ὕδωρ"
"374","ἕως","ἕως"
"375","τοῦ","ὁ"
"376","οὐρανοῦ","οὐρανός"
"377","·","·"
"378","καὶ","καί"
"379","κατανόησας","κατανόηννυμι"
"380","·","·"
"381","εἶδον","ὁράω"
"382","τεῖχος","τεῖχος"
"383","νεφέλης","νεφέλη"
"384","κρατοῦν","κρατέω"
"385","ἀπὸ","ἀπό"
"386","τῶν","ὁ"
"387","ὑδάτων","ὕδωρ"
"388","ἕως","ἕως"
"389","τοῦ","ὁ"
"390","οὐρανοῦ","οὐρανός"
"391","·","·"
"392","καὶ","καί"
"393","εἶπεν","λέγω"
"394","ἡ","ὁ"
"395","νεφέλη","νεφέλη"
"396","·","·"
"397","ζώσιμε","ζώσιμος"
"398","ἄνθρωπε","ἄνθρωπος"
"399","τοῦ","ὁ"
"400","θεοῦ","θεός"
"401","·","·"
"402","δι᾽","δι᾽"
"403","ἐμοῦ","ἐμός"
"404","οὐ","οὐ"
"405","διέρχεται","διέρχομαι"
"406","πετεινὸν","πετεινός"
"407","ἐκ","ἐκ"
"408","τοῦ","ὁ"
"409","κόσμου","κόσμος"
"410","τούτου","οὗτος"
"411","·","·"
"412","οὐδὲ","οὐδέ"
"413","πνοὴ","πνοή"
"414","ἀνέμου","ἄνεμος"
"415","·","·"
"416","οὐδὲ","οὐδέ"
"417","αὐτὸς","αὐτός"
"418","ὁ","ὁ"
"419","ἥλιος","ἥλιος"
"420","·","·"
"421","οὐδὲ","οὐδέ"
"422","ὁ","ὁ"
"423","πειράζων","πειράζω"
"424","ἐν","ἐν"
