"ID","TOKEN","NER"
"1","σοί","O"
"2",",","O"
"3","μάκαρ","O"
"4",",","O"
"5","ἀείδω","O"
"6",",","O"
"7","γαίης","O"
"8","ἐρικυδὲς","O"
"9","ἔρεισμα","O"
"10",",","O"
"11","φέγγος","O"
"12","ἐνυαλίων","O"
"13","πολυήρατον","O"
"14","Αἰνεαδάων","O"
"15",",","O"
"16","Αὐσονίου","NORP"
"17","Ζηνὸς","GOD"
"18","γλυκερὸν","O"
"19","θάλος","O"
"20",",","O"
"21","Ἀντωνῖνε","PERSON"
"22","·","O"
"23","τὸν","O"
"24","μεγάλη","O"
"25","μεγάλῳ","O"
"26","φιτύσατο","O"
"27","Δόμνα","O"
"28","Σεβήρῳ","O"
"29",",","O"
"30","ὀλβίῳ","O"
"31","εὐνηθεῖσα","O"
"32","καὶ","O"
"33","ὄλβιον","O"
"34","ὠδίνασα","O"
"35",",","O"
"36","νύμφη","O"
"37","ἀριστοπόσεια","GOD"
"38",",","O"
"39","λεχὼ","O"
"40","δέ","O"
"41","τε","O"
"42","καλλιτόκεια","O"
"43",",","O"
"44","Ἀσσυρίη","NORP"
"45","Κυθέρεια","GOD"
"46","καὶ","O"
"47","οὐ","O"
"48","λείπουσα","O"
"49","Σελήνη","O"
"50",",","O"
"51","οὐδὲν","O"
"52","ἀφαυρότερον","O"
"53","Ζηνὸς","GOD"
"54","Κρονίδαο","GOD"
"55","γενέθλης","O"
"56","·","O"
"57","ʽἑὐμενέοι","O"
"58","Τιτὰν","O"
"59","Φαέθων","GOD"
"60","καὶ","O"
"61","Φοῖβος","GOD"
"62","Ἀπόλλων","GOD"
"63",".","O"
"64","ʼ","O"
"65","τῷ","O"
"66","ῥα","O"
"67","πατὴρ","O"
"68","μεγάλῃσι","O"
"69","πονησάμενος","O"
"70","παλάμῃσι","O"
"71","δῶκεν","O"
"72","ἔχειν","O"
"73","πᾶσαν","O"
"74","τραφερήν","O"
"75",",","O"
"76","πᾶσαν","O"
"77","δὲ","O"
"78","καὶ","O"
"79","ὑγρήν","O"
"80",".","O"
"81","σοὶ","O"
"82","μὲν","O"
"83","γὰρ","O"
"84","θαλέθουσα","O"
"85","κύει","O"
"86","πάνδωρος","O"
"87","ἄρουρα","O"
"88",",","O"
"89","καὶ","O"
"90","πάλιν","O"
"91","εὐδιόωσα","O"
"92","τρέφει","O"
"93","κλυτὰ","O"
"94","φῦλα","O"
"95","θάλασσα","O"
"96","·","O"
"97","σοὶ","O"
"98","δέ","O"
"99","τε","O"
"100","πάντα","O"
"101","νάουσιν","O"
"102","ἀπʼ","O"
"103","Ὠκεανοῖο","O"
"104","ῥέεθρα","O"
"105",",","O"
"106","φαιδρά","O"
"107","τε","O"
"108","μειδιόωσα","O"
"109","θέει","O"
"110","κλυτὸς","O"
"111","Ἠριγένεια","LOC"
"112",".","O"
"113","τοιγὰρ","O"
"114","ἐγὼν","O"
"115","ἔραμαι","O"
"116","θήρης","O"
"117","κλυτὰ","O"
"118","δήνἐ","O"
"119","ἀεῖσαι","O"
"120",".","O"
"121","τοῦτό","O"
"122","με","O"
"123","Καλλιόπη","GOD"
"124","κέλεται","O"
"125",",","O"
"126","τοῦτʼ","O"
"127","Ἄρτεμις","GOD"
"128","αὐτή","O"
"129",".","O"
"130","ἔκλυον","O"
"131",",","O"
"132","ᾗ","O"
"133","θέμις","O"
"134","ἐστί","O"
"135",",","O"
"136","θεείης","O"
"137","ἔκλυον","O"
"138","ἠχῆς","O"
"139",",","O"
"140","καὶ","O"
"141","θεὸν","O"
"142","ἠμείφθην","O"
"143","·","O"
"144","πρώτη","O"
"145","δέ","O"
"146","με","O"
"147","τοιάδʼ","O"
"148","ἔνισπεν","O"
"149","·","O"
"150","α","O"
"151",".","O"
"152","ἔγρεο","O"
"153",",","O"
"154","καὶ","O"
"155","τρηχεῖαν","O"
"156","ἐπιστείβωμεν","O"
"157","ἀταρπόν","O"
"158",",","O"
"159","τὴν","O"
"160","μερόπων","NORP"
"161","οὔπω","O"
"162","τις","O"
"163","ἑῇς","O"
"164","ἐπάτησεν","O"
"165","ἀοιδαῖς","O"
"166",".","O"
"167","ο","O"
"168",".","O"
"169","ἵλαθι","O"
"170",",","O"
"171","πότνια","O"
"172","δῖα","GOD"
"173",",","O"
"174","τὰ","O"
"175","δʼ","O"
"176","ἐν","O"
"177","φρεσὶ","O"
"178","σῇσι","O"
"179","μενοινᾷς","O"
"180",",","O"
"181","ἄμμες","O"
"182","ὑφʼ","O"
"183","ἡμετέρῃ","O"
"184","μεροπηΐδι","O"
"185","λέξομεν","O"
"186","ἠχῇ","O"
"187",".","O"
"188","α","O"
"189",".","O"
"190","οὐκ","O"
"191","ἐθέλω","O"
"192","τριετῆ","O"
"193","σε","O"
"194","τὰ","O"
"195","νῦν","O"
"196","Ὀρίβακχον","O"
"197","ἀείδειν","O"
"198",",","O"
"199","οὐ","O"
"200","χορὸν","O"
"201","Ἀονίου","NORP"
"202","παρὰ","O"
"203","βένθεσιν","O"
"204","Ἀσωποῖο","O"
"205",".","O"
"206","ο","O"
"207",".","O"
"208","Λείψομεν","O"
"209",",","O"
"210","ὡς","O"
"211","κέλεαι","O"
"212",",","O"
"213","τὰ","O"
"214","Σαβάζια","NORP"
"215","νύκτερα","O"
"216","θύσθλα","O"
"217","·","O"
"218","δηθάκις","O"
"219","ἀμφεχόρευσα","O"
"220","Θυωναίῳ","LOC"
"221","Διονύσῳ","LOC"
"222",".","O"
"223","α","O"
"224",".","O"
"225","μὴ","O"
"226","γένος","O"
"227","ἡρώων","O"
"228","εἴπῃς","O"
"229",",","O"
"230","μὴ","O"
"231","ναυτίλον","O"
"232","Ἀργώ","O"
"233",",","O"
"234","μηδὲ","O"
"235","μόθους","O"
"236","μερόπων","NORP"
"237",",","O"
"238","μή","O"
"239","μοι","O"
"240","Βροτολοιγὸν","O"
"241","ἀείσῃς","O"
"242",".","O"
"243","ο","O"
"244",".","O"
"245","οὐκ","O"
"246","ἐρέω","O"
"247","πολέμους","O"
"248",",","O"
"249","οὐκ","O"
"250","Ἄρεος","GOD"
"251","ἔργα","O"
"252","κάκιστα","O"
"253","·","O"
"254","ἐφρασάμην","O"
"255","Πάρθων","NORP"
"256","τε","O"
"257","δύας","O"
"258","καὶ","O"
"259","Κτησιφόωντα","PERSON"
"260",".","O"
"261","α","O"
"262",".","O"
"263","ἀμφὶ","O"
"264","πόθοις","O"
"265","ὀλοοῖσιν","O"
"266","ἀκὴν","O"
"267","ἔχε","O"
"268",",","O"
"269","λεῖπέ","O"
"270","τε","O"
"271","κεστούς","O"
"272","·","O"
"273","ἐχθαίρω","O"
"274","τὰ","O"
"275","λέγουσιν","O"
"276","ἀθύρματα","O"
"277","Ποντογενείης","O"
"278",".","O"
"279","ο","O"
"280",".","O"
"281","Ἐκλύομέν","O"
"282","σε","O"
"283",",","O"
"284","μάκαιρα","O"
"285",",","O"
"286","γάμων","O"
"287","ἀμύητον","O"
"288","ἐοῦσαν","O"
"289",".","O"
"290","α","O"
"291",".","O"
"292","μέλπε","O"
"293","μόθους","O"
"294","θηρῶν","O"
"295","τε","O"
"296","καὶ","O"
"297","ἀνδρῶν","O"
"298","ἀγρευτήρων","O"
"299","·","O"
"300","μέλπε","O"
"301","γένη","O"
"302","σκυλάκων","O"
"303","τε","O"
"304","καὶ","O"
"305","ἵππων","O"
"306","αἰόλα","NORP"
"307","φῦλα","O"
"308",",","O"
"309","βουλὰς","O"
"310","ὠκυνόους","O"
"311",",","O"
"312","στιβίης","O"
"313","ἐϋκερδέος","O"
"314","ἔργα","O"
"315","·","O"
"316","ἔχθεά","O"
"317","μοι","O"
"318","θήρεια","O"
"319","λέγειν","O"
"320",",","O"
"321","φιλότητας","O"
"322","ἀείδειν","O"
"323","καὶ","O"
"324","θαλάμους","O"
"325","ἐν","O"
"326","ὄρεσσιν","O"
"327","ἀδακρύτοιο","O"
"328","Κυθείρης","O"
"329","καὶ","O"
"330","τοκετοὺς","O"
"331","ἐνὶ","O"
"332","θηρσὶν","O"
"333","ἀμαιεύτοιο","O"
"334","λοχείης","O"
"335",".","O"
"336","τοῖαι","O"
"337","συνθεσίαι","O"
"338","Ζηνὸς","GOD"
"339","μεγάλοιο","O"
"340","θυγατρός","O"
"341",".","O"
"342","ἔκλυον","O"
"343",",","O"
"344","ἀείδω","O"
"345","·","O"
"346","βάλλοιμι","O"
"347","δʼ","O"
"348","ἐπίσκοπον","O"
"349","ἠχήν","O"
"350",".","O"
"351","ἄλλὰ","O"
"352","σύ","O"
"353","γʼ","O"
"354",",","O"
"355","ἀντολίηθεν","O"
"356","ἐπʼ","O"
"357","Ὠκεανὸν","LOC"
"358","βασιλεύων","O"
"359",",","O"
"360","εὔδιον","O"
"361","ἀμβροσίῃσιν","O"
"362","ὑπʼ","O"
"363","ὀφρύσι","O"
"364","σῇσι","O"
"365","γεγηθώς","O"
"366",",","O"
"367","δεξιτερὴν","O"
"368","ὀπάσαιο","O"
"369","πανίλαον","O"
"370","ὀλβοδότειραν","O"
"371","γαίῃ","O"
"372","καὶ","O"
"373","πολίεσσι","O"
"374","καὶ","O"
"375","εὐθήροισιν","O"
"376","ἀοιδαῖς","O"
"377",".","O"
"378","Τριχθαδίην","O"
"379","θήρην","O"
"380","θεὸς","O"
"381","ὤπασεν","O"
"382","ἀνθρώποισιν","O"
"383",",","O"
"384","ἠερίην","O"
"385","χθονίην","O"
"386","τε","O"
"387","καὶ","O"
"388","εἰναλίην","O"
"389","ἐρατεινήν","O"
"390","·","O"
"391","ἀλλʼ","O"
"392","οὐκ","O"
"393","ἶσος","O"
"394","ἄεθλος","O"
"395","·","O"
"396","ἐπεὶ","O"
"397","πόθεν","O"
"398","ἶσα","O"
"399","τέτυκται","O"
"400",",","O"
"401","ἰχθὺν","O"
"402","ἀσπαίροντα","O"
"403","βυθῶν","O"
"404","ἀπομηρύσασθαι","O"
"405",",","O"
"406","καὶ","O"
"407","ταναοὺς","O"
"408","ὄρνιθας","O"
"409","ἀπʼ","O"
"410","ἠέρος","O"
"411","εἰρύσασθαι","O"
"412",",","O"
"413","ἢ","O"
"414","θηρσὶν","O"
"415","φονίοισιν","O"
"416","ἐν","O"
"417","οὔρεσι","O"
"418","δηρίσασθαι","O"
"419",";","O"
"420","οὐ","O"
"421","μὲν","O"
"422","ἄρʼ","O"
"423","οὐδʼ","O"
"424","ἁλιῆϊ","O"
"425","καὶ","O"
"426","οὐκ","O"
"427","ἐτὸς","O"
"428","ἰξευτῆρι","O"
"429","ἄγρη","O"
"430","νόσφι","O"
"431","πόνοιο","O"
"432","·","O"
"433","πόνῳ","O"
"434","δʼ","O"
"435","ἅμα","O"
"436","τέρψις","O"
"437","ὀπηδεῖ","O"
"438","μούνη","O"
"439",",","O"
"440","καὶ","O"
"441","φόνος","O"
"442","οὔτις","O"
"443","·","O"
"444","ἀναίμακτοι","O"
"445","δὲ","O"
"446","πέλονται","O"
"447",".","O"
"448","ἤτοι","O"
"449","ὁ","O"
"450","μὲν","O"
"451","πέτρῃσιν","O"
"452","ἐφήμενος","O"
"453","ἀγχιάλοισι","O"
"454","γυραλέοις","O"
"455","δονάκεσσι","O"
"456","καὶ","O"
"457","ἀγκίστροισι","O"
"458","δαφοινοῖς","O"
"459","ἄτρομος","O"
"460","ἀσπαλιεὺς","O"
"461","ἐπεδήσατο","O"
"462","δαίδαλον","O"
"463","ἰχθύν","O"
"464","·","O"
"465","τερπωλὴ","O"
"466","δʼ","O"
"467",",","O"
"468","ὅτε","O"
"469","χαλκοῦ","O"
"470","ὑπαὶ","O"
