"ID","TOKEN","IS_STOP"
"1","ΠΑΡΑΔΕΙΠΟΜΕΝΩΝ","FALSE"
"2","Β","FALSE"
"3","ΚΑΙ","FALSE"
"4","ἐνίσχυσεν","FALSE"
"5","Σαλωμὼν","FALSE"
"6","υἱὸς","FALSE"
"7","Δαυεὶδ","FALSE"
"8","ἐπὶ","TRUE"
"9","τὴν","TRUE"
"10","βασιλείαν","FALSE"
"11","αὐτοῦ","TRUE"
"12",",","FALSE"
"13","καὶ","TRUE"
"14","Κύριος","FALSE"
"15","ὁ","TRUE"
"16","θεὸς","FALSE"
"17","αὐτοῦ","TRUE"
"18","μετʼ","FALSE"
"19","αὐτοῦ","TRUE"
"20","καὶ","TRUE"
"21","ἐμεγάλυνεν","FALSE"
"22","αὐτὸν","TRUE"
"23","εἰς","TRUE"
"24","ὕψος","FALSE"
"25","·","FALSE"
"26","καὶ","TRUE"
"27","εἶπεν","FALSE"
"28","Σαλωμὼν","FALSE"
"29","πρὸς","TRUE"
"30","πάντα","FALSE"
"31","Ἰσραήλ","FALSE"
"32",",","FALSE"
"33","τοῖς","TRUE"
"34","χιλιάρχοις","FALSE"
"35","καὶ","TRUE"
"36","τοῖς","TRUE"
"37","ἑκατοντάρχοις","FALSE"
"38","καὶ","TRUE"
"39","τοῖς","TRUE"
"40","κριταῖς","FALSE"
"41","καὶ","TRUE"
"42","πᾶσιν","FALSE"
"43","τοῖς","TRUE"
"44","ἄρχουσιν","FALSE"
"45","ἐναντίον","FALSE"
"46","Ἰσραήλ","FALSE"
"47",",","FALSE"
"48","τοῖς","TRUE"
"49","ἄρχουσι","FALSE"
"50","τῶν","TRUE"
"51","πατριῶν","FALSE"
"52",".","FALSE"
"53","καὶ","TRUE"
"54","ἐπορεύθη","FALSE"
"55","Σαλωμὼν","FALSE"
"56","καὶ","TRUE"
"57","πᾶσα","FALSE"
"58","ἡ","TRUE"
"59","ἐκκλησία","FALSE"
"60","εἰς","TRUE"
"61","τὴν","TRUE"
"62","ὑψηλὴν","FALSE"
"63","τὴν","TRUE"
"64","ἐν","TRUE"
"65","Γαβαών","FALSE"
"66",",","FALSE"
"67","οὖ","FALSE"
"68","ἐκεῖ","FALSE"
"69","ἦν","TRUE"
"70","ἡ","TRUE"
"71","σκηνὴ","FALSE"
"72","τοῦ","TRUE"
"73","μαρτυρίου","FALSE"
"74","τοῦ","TRUE"
"75","θεοῦ","FALSE"
"76","ἣν","TRUE"
"77","ἐποίησεν","FALSE"
"78","Μωυσῆς","FALSE"
"79","παῖς","FALSE"
"80","Κυρίου","FALSE"
"81","ἐν","TRUE"
"82","τῇ","TRUE"
"83","ἐρήμῳ","FALSE"
"84",".","FALSE"
"85","ἀλλὰ","TRUE"
"86","κιβωτὸν","FALSE"
"87","τοῦ","TRUE"
"88","θεοῦ","FALSE"
"89","ἀνήνεγκεν","FALSE"
"90","Δαυεὶδ","FALSE"
"91","ἐκ","TRUE"
"92","πόλεως","FALSE"
"93","Χάριαθιαρείμ","FALSE"
"94",",","FALSE"
"95","ὅτι","TRUE"
"96","ἡτοίμασεν","FALSE"
"97","αὐτῇ","TRUE"
"98","σκηνὴν","FALSE"
"99","εἰς","TRUE"
"100","Ἰερουσαλήμ","FALSE"
"101",".","FALSE"
"102","καὶ","TRUE"
"103","τὸ","TRUE"
"104","θυσιαστήριον","FALSE"
"105","τὸ","TRUE"
"106","χαλκοῦν","FALSE"
"107","ὁ","TRUE"
"108","ἐποίησεν","FALSE"
"109","Βεσελεὴλ","FALSE"
"110","υἱὸς","FALSE"
"111","Οὐρείου","FALSE"
"112","υἱοῦ","FALSE"
"113","Ὡρ","FALSE"
"114","ἐκεῖ","FALSE"
"115","ἦν","TRUE"
"116","ἔναντι","FALSE"
"117","τῆς","TRUE"
"118","σκηνῆς","FALSE"
"119","Κυρίου","FALSE"
"120","·","FALSE"
"121","καὶ","TRUE"
"122","ἐξεζήτησεν","FALSE"
"123","αὐτὸ","TRUE"
"124","Σαλωμὼν","FALSE"
"125","καὶ","TRUE"
"126","ἡ","TRUE"
"127","ἐκκλησία","FALSE"
"128",",","FALSE"
"129","καὶ","TRUE"
"130","ἤνεγκεν","FALSE"
"131","ἐκεῖ","FALSE"
"132","Σαλωμὼν","FALSE"
"133","ἐπὶ","TRUE"
"134","τὸ","TRUE"
"135","θυσιαστήριον","FALSE"
"136","τὸ","TRUE"
"137","χαλκοῦν","FALSE"
"138","ἐνώπιον","FALSE"
"139","Κυρίου","FALSE"
"140","τὸ","TRUE"
"141","ἐν","TRUE"
"142","τῇ","TRUE"
"143","σκηνῇ","FALSE"
"144",",","FALSE"
"145","καὶ","TRUE"
"146","ἤνεγκεν","FALSE"
"147","ἐπʼ","FALSE"
"148","αὐτὸ","TRUE"
"149","ὁλοκαύτωσιν","FALSE"
"150","χιλίαν","FALSE"
"151",".","FALSE"
"152","Ἐν","TRUE"
"153","τῇ","TRUE"
"154","νυκτὶ","FALSE"
"155","ἐκείνῃ","FALSE"
"156","ὄφθη","FALSE"
"157","ὁ","TRUE"
"158","θεὸς","FALSE"
"159","τῷ","TRUE"
"160","Σαλωμὼν","FALSE"
"161","καὶ","TRUE"
"162","εἶπεν","FALSE"
"163","αὐτῷ","TRUE"
"164","ἶτησαι","FALSE"
"165","τί","TRUE"
"166","σοι","TRUE"
"167","δῶλ","FALSE"
"168",".","FALSE"
"169","καὶ","TRUE"
"170","εἶπεν","FALSE"
"171","Σαλωμὼν","FALSE"
"172","πρὸς","TRUE"
"173","τὸν","TRUE"
"174","θεόν","FALSE"
"175","ἐποίησας","FALSE"
"176","μετὰ","TRUE"
