"ID","TOKEN","UPOS"
"1","ΘΕΟΣ","ADV"
"2","·","PUNCT"
"3","Ἀάρωνα","PROPN"
"4","πέμψω","VERB"
"5","σὸν","ADJ"
"6","κασίγνητον","NOUN"
"7","ταχύ","ADJ"
"8",",","PUNCT"
"9","ὧͺ","CCONJ"
"10","πάντα","DET"
"11","λέξεις","VERB"
"12","τἀξ","ADP"
"13","ἐμοῦ","PRON"
"14","λελεγμένα","VERB"
"15",",","PUNCT"
"16","καὶ","CCONJ"
"17","αὐτὸς","ADJ"
"18","λαλήσει","VERB"
"19","βασιλέως","NOUN"
"20","ἐναντίον","ADP"
"21",",","PUNCT"
"22","σὺ","PRON"
"23","μὲν","ADV"
"24","πρὸς","ADP"
"25","ἡμᾶς","PRON"
"26",",","PUNCT"
"27","ὁ","DET"
"28","δὲ","ADV"
"29","λαβὼν","VERB"
"30","σέθεν","PRON"
"31","πάρα","ADP"
"32",".","PUNCT"
