"ID","TOKEN","IS_PUNCT"
"1","ΘΕΟΣ","FALSE"
"2","·","TRUE"
"3","Ἀάρωνα","FALSE"
"4","πέμψω","FALSE"
"5","σὸν","FALSE"
"6","κασίγνητον","FALSE"
"7","ταχύ","FALSE"
"8",",","TRUE"
"9","ὧͺ","FALSE"
"10","πάντα","FALSE"
"11","λέξεις","FALSE"
"12","τἀξ","FALSE"
"13","ἐμοῦ","FALSE"
"14","λελεγμένα","FALSE"
"15",",","TRUE"
"16","καὶ","FALSE"
"17","αὐτὸς","FALSE"
"18","λαλήσει","FALSE"
"19","βασιλέως","FALSE"
"20","ἐναντίον","FALSE"
"21",",","TRUE"
"22","σὺ","FALSE"
"23","μὲν","FALSE"
"24","πρὸς","FALSE"
"25","ἡμᾶς","FALSE"
"26",",","TRUE"
"27","ὁ","FALSE"
"28","δὲ","FALSE"
"29","λαβὼν","FALSE"
"30","σέθεν","FALSE"
"31","πάρα","FALSE"
"32",".","TRUE"
