"ID","TOKEN","UPOS"
"1","ΚΑΙ","CCONJ"
"2","ἐγένετο","VERB"
"3","μετὰ","ADP"
"4","τὴν","DET"
"5","τελευτὴν","NOUN"
"6","Μωυσῆ","PROPN"
"7","εἶπεν","VERB"
"8","κύριος","NOUN"
"9","τῷ","DET"
"10","Ἰησοῖ","PROPN"
"11","υἱῷ","NOUN"
"12","Ναυὴ","PROPN"
"13","τῷ","DET"
"14","ὑπουργῷ","ADJ"
"15","Μωυσῆ","PROPN"
"16","λέγων","VERB"
"17","Μωυσῆς","PROPN"
"18","ὁ","DET"
"19","θερόπων","PROPN"
"20","μου","PRON"
"21","τετελεύτηκεν","VERB"
"22",".","PUNCT"
"23","νῦν","ADV"
"24","οὖν","ADV"
"25","ἀναστὰς","VERB"
"26","διάβηθι","VERB"
"27","τὸν","DET"
"28","Ἰορδάνην","PROPN"
"29",",","PUNCT"
"30","σὺ","PRON"
"31","καὶ","CCONJ"
"32","πᾶς","DET"
"33","ὁ","DET"
"34","λαὸς","NOUN"
"35","οὗτος","DET"
"36",",","PUNCT"
"37","εἰς","ADP"
"38","τὴν","DET"
"39","γῆν","NOUN"
"40","ἢν","PRON"
"41","ἐγὼ","PRON"
"42","δίδωμι","VERB"
"43","αὐτοῖς","PRON"
"44",".","PUNCT"
"45","πᾶς","DET"
"46","ὁ","DET"
"47","τόπος","NOUN"
"48","ἐφ","ADP"
"49","ὃν","PRON"
"50","ἂν","ADV"
"51","ἐπιβῆτε","VERB"
"52","τῷ","DET"
"53","ἴχνει","NOUN"
"54","τῶν","DET"
"55","ποδῶν","NOUN"
"56","ὑμῶν","PRON"
"57",",","PUNCT"
"58","ὑμῖν","PRON"
"59","δώσω","VERB"
"60","αὐτόν","PRON"
"61",",","PUNCT"
"62","ὃν","PRON"
"63","τρόπον","NOUN"
"64","εἴρηκα","VERB"
"65","τῷ","DET"
"66","Μωυσῇ","PROPN"
"67","·","PUNCT"
"68","τὴν","DET"
"69","ἔρημον","ADJ"
"70","καὶ","CCONJ"
"71","τὸν","DET"
"72","Ἀντιλίβανον","PROPN"
"73","ἕως","ADP"
"74","τοῦ","DET"
"75","ποταμοῦ","NOUN"
"76","τοῦ","DET"
"77","μεγάλου","ADJ"
"78",",","PUNCT"
"79","ποταμοῦ","NOUN"
"80","Εὐφράτου","PROPN"
"81",",","PUNCT"
"82","καὶ","CCONJ"
"83","ἕως","ADP"
"84","τῆς","DET"
"85","θαλάσσης","NOUN"
"86","τῆς","DET"
"87","ἐσχάτης","ADJ"
"88","·","PUNCT"
"89","ἀφ","ADP"
"90","ἡλίου","NOUN"
"91","δυσμῶν","NOUN"
"92","ἱστοὶ","NOUN"
"93","τὰ","DET"
"94","δρία","NOUN"
"95","ὑμῶν","PRON"
"96",".","PUNCT"
"97","οὐκ","ADV"
"98","ἀντιστήσεται","VERB"
"99","ἄνθρωπος","NOUN"
"100","κατενώπιον","ADP"
"101","ὑμῶν","PRON"
"102","πάσας","DET"
"103","τὰς","DET"
"104","ἡμέρας","NOUN"
"105","τῆς","DET"
"106","ζωῆς","NOUN"
"107","σου","PRON"
"108","·","PUNCT"
"109","καὶ","CCONJ"
"110","ὥσπερ","ADV"
"111","ἤμην","AUX"
"112","μετὰ","ADP"
"113","Μωυσῆ","PROPN"
"114",",","PUNCT"
"115","οὕτως","ADV"
"116","ἔσομαι","AUX"
"117","καὶ","CCONJ"
"118","μετὰ","ADP"
"119","σοῦ","PRON"
"120",",","PUNCT"
"121","καὶ","CCONJ"
"122","οὐκ","ADV"
"123","ἐνκαταλείψω","VERB"
"124","σε","PRON"
"125","οὐδὲ","CCONJ"
"126","ὑπερόψομαί","VERB"
"127","σε","PRON"
"128",".","PUNCT"
"129","ἴσχυε","VERB"
"130","καὶ","CCONJ"
"131","ἀνδρίζου","VERB"
"132","·","PUNCT"
"133","σὺ","PRON"
"134","γὰρ","ADV"
"135","διελεῖς","VERB"
"136","τῷ","DET"
"137","λαῷ","NOUN"
"138","τούτῳ","DET"
"139","τὴν","DET"
"140","γῆν","NOUN"
"141","ἢν","PRON"
"142","ὤμοσα","VERB"
"143","τοῖς","DET"
"144","πατράσιν","NOUN"
"145","ὑμῶν","PRON"
"146","δοῦναι","VERB"
"147","αὐτοῖς","PRON"
"148",".","PUNCT"
"149","ἴσχυε","VERB"
"150","οὑ","ADV"
"151","ν","ADV"
"152","καὶ","CCONJ"
"153","ἀνδρίζου","VERB"
"154","φυλάσσεσθαι","VERB"
"155","καὶ","CCONJ"
"156","ποιεῖν","VERB"
"157","καθότι","SCONJ"
"158","ἐνετείλατό","VERB"
"159","σοι","PRON"
"160","ὁ","DET"
"161","παῖς","NOUN"
"162","μου","PRON"
"163",",","PUNCT"
"164","καὶ","CCONJ"
"165","οὐκ","ADV"
"166","ἐκκλινεῖς","VERB"
"167","ἀπ","ADP"
"168","αὐτῶν","PRON"
"169","εἰς","ADP"
"170","δεξιὰ","ADJ"
"171","οὐδὲ","CCONJ"
"172","ἀριστερά","ADJ"
"173",",","PUNCT"
"174","γα","SCONJ"
"175","συνῇς","VERB"
"176","ἐν","ADP"
"177","πᾶσιν","ADJ"
"178","οἷς","PRON"
"179","ἐὰν","ADV"
"180","πράσσῃς","VERB"
"181",".","PUNCT"
"182","καὶ","CCONJ"
"183","οὐκ","ADV"
"184","ἀποστήσεται","VERB"
"185","ἡ","DET"
"186","βίβλος","NOUN"
"187","τοῦ","DET"
"188","νόμου","NOUN"
"189","τούτου","DET"
"190","ἐκ","ADP"
"191","τοῦ","DET"
"192","στόματός","NOUN"
"193","σου","PRON"
"194",",","PUNCT"
"195","καὶ","CCONJ"
"196","μελετήσεις","VERB"
"197","ἐν","ADP"
"198","αὐτῇ","PRON"
"199","ἡμέρας","NOUN"
"200","καὶ","CCONJ"
"201","νυκτός","NOUN"
"202",",","PUNCT"
"203","ἵνα","SCONJ"
"204","εἰδῇς","VERB"
"205","ποιεῖν","VERB"
"206","πάντα","DET"
"207","τὰ","DET"
"208","γεγραμμένα","VERB"
"209","·","PUNCT"
"210","τότε","ADV"
"211","εὐοδωθήσῃ","VERB"
"212","καὶ","CCONJ"
"213","εὐοδώσει","VERB"
"214","τὰς","DET"
"215","ὁδούς","NOUN"
"216","σου","PRON"
"217",",","PUNCT"
"218","καὶ","CCONJ"
"219","τότε","ADV"
"220","συνήσεις","VERB"
"221",".","PUNCT"
"222","ἰδοὺ","INTJ"
"223","ἐντέταλμαί","VERB"
"224","σοι","PRON"
"225","·","PUNCT"
"226","ἴσχυε","VERB"
"227","καἰ","CCONJ"
"228","ἀνδρίζου","VERB"
"229",",","PUNCT"
"230","μὴ","ADV"
"231","δειλιάσῃς","VERB"
"232","μηδὲ","CCONJ"
"233","φοβηθῇς","VERB"
"234",",","PUNCT"
"235","ὅτι","SCONJ"
"236","μετὰ","ADP"
"237","σοῦ","PRON"
"238","κύριος","NOUN"
"239","ὁ","DET"
"240","θεός","NOUN"
"241","σου","PRON"
"242","εἰς","ADP"
"243","πάντα","ADJ"
"244","οὗ","ADV"
"245","πορεύῃ","VERB"
"246",".","PUNCT"
"247","Καὶ","CCONJ"
"248","ἐνετείλατο","VERB"
"249","Ἰησοῦς","PROPN"
"250","τοῖς","DET"
"251","γραμματεῦσιν","NOUN"
"252","τοῦ","DET"
"253","λαοῦ","NOUN"
"254","λέγων","VERB"
"255","Εἰσέλθατε","VERB"
"256","κατὰ","ADP"
"257","μέσον","ADJ"
"258","τῆς","DET"
"259","παρεμβολῆς","NOUN"
"260","τοῦ","DET"
"261","λαοῦ","NOUN"
"262",",","PUNCT"
"263","καὶ","CCONJ"
"264","ἐντείλασθε","VERB"
"265","τῷ","DET"
"266","λαῷ","NOUN"
"267","λέγοντες","VERB"
"268","Ἑτοιμάζεσθε","VERB"
"269","ἐπισιτισμόν","NOUN"
"270",",","PUNCT"
"271","ὅτι","SCONJ"
"272","ἔτι","ADV"
"273","τρεῖς","NUM"
"274","ἡμέραι","NOUN"
"275","καὶ","CCONJ"
"276","ὑμεῖς","PRON"
"277","διαβαίνετε","VERB"
"278","τὸν","DET"
"279","Ἰορδάνην","PROPN"
"280","τοῦτον","DET"
"281",",","PUNCT"
"282","εἰσελθόντες","VERB"
"283","κατασχεῖν","VERB"
"284","τὴν","DET"
"285","γῆν","NOUN"
"286","ἢν","PRON"
"287","Κύριος","NOUN"
"288","ὁ","DET"
"289","θεὸς","NOUN"
"290","τῶν","DET"
"291","πατέρων","NOUN"
"292","ὑμῶν","PRON"
"293","δίδωσιν","VERB"
"294","ὑμῖν","PRON"
"295",".","PUNCT"
"296","Καὶ","CCONJ"
"297","τῷ","DET"
"298","Ῥουβὴν","PROPN"
"299","καὶ","CCONJ"
"300","τῷ","DET"
"301","Γὰδ","PROPN"
"302","καὶ","CCONJ"
"303","τῷ","DET"
"304","ἡμίσει","ADJ"
"305","φυλῆς","NOUN"
"306","Μανασσὴ","PROPN"
"307","εἶπεν","VERB"
"308","Μνήσθητε","VERB"
"309","τὸ","DET"
"310","ῥῆμα","NOUN"
"311","ὅ","PRON"
"312","ἐνετείλατο","VERB"
"313","ὑμῖν","PRON"
"314","Μωυσῆς","PROPN"
"315","ὁ","DET"
"316","παῖς","NOUN"
"317","κυρίου","NOUN"
"318","κύριος","NOUN"
"319","ὁ","DET"
"320","θεὸς","NOUN"
"321","ὑμῶν","PRON"
"322","κατέπαυσεν","VERB"
"323","ὑμᾶς","PRON"
"324","καὶ","CCONJ"
"325","ἔδωκεν","VERB"
"326","ὑμῖν","PRON"
"327","τὴν","DET"
"328","γῆν","NOUN"
"329","ταύτην","DET"
"330",".","PUNCT"
"331","αἱ","DET"
"332","γυναῖκες","NOUN"
"333","ὑμῶν","PRON"
"334","καὶ","CCONJ"
"335","τὰ","DET"
"336","παιδία","NOUN"
"337","ὑμῶν","PRON"
"338","καὶ","CCONJ"
"339","τὰ","DET"
"340","κτήνη","NOUN"
"341","ὑμῶν","PRON"
"342","κατοικείτωσαν","VERB"
"343","ἐν","ADP"
"344","τῇ","DET"
"345","γῇ","NOUN"
"346","ᾗ","PRON"
"347","ἔδωκεν","VERB"
"348","ὑμῖν","PRON"
"349","·","PUNCT"
"350","ὑμεῖς","PRON"
"351","δὲ","ADV"
"352","διαβήσεσθε","VERB"
"353","εὔζωνοι","ADJ"
"354","πρότεροι","ADJ"
"355","τῶν","DET"
"356","ἀδελφῶν","NOUN"
"357","ὑμῶν","PRON"
"358",",","PUNCT"
"359","πᾶς","DET"
"360","ὁ","DET"
"361","ἰσχύων","VERB"
"362",",","PUNCT"
"363","καὶ","CCONJ"
"364","συμμαχήσετε","VERB"
"365","αὐτοῖς","PRON"
"366","ἕως","SCONJ"
"367","ἄν","ADV"
"368","καταπαύσῃ","VERB"
"369","κύριος","NOUN"
"370","ὁ","DET"
"371","θεὸς","NOUN"
"372","ἡμῶν","PRON"
"373","τοὺς","DET"
"374","ἀδελφοὺς","NOUN"
"375","ὑμῶν","PRON"
"376","ὥσπερ","ADV"
"377","καὶ","ADV"
"378","ὑμᾶς","PRON"
"379",",","PUNCT"
"380","καὶ","CCONJ"
"381","κληρονομήσωσιν","VERB"
"382","καὶ","ADV"
"383","οὗτοι","ADJ"
"384","τὴν","DET"
"385","γῆν","NOUN"
"386","ἢν","PRON"
"387","κύριος","NOUN"
"388","ὁ","DET"
"389","θεὸς","NOUN"
"390","ἡμῶν","PRON"
"391","δίδωσιν","VERB"
"392","αὐτοῖς","PRON"
"393","·","PUNCT"
"394","καὶ","CCONJ"
"395","ἀπελεύσεσθε","VERB"
"396","ἕκαστος","ADJ"
"397","εἰς","ADP"
"398","τὴν","DET"
"399","κληρονομίαν","NOUN"
"400","αὐτοῦ","PRON"
"401",",","PUNCT"
"402","ἢν","PRON"
"403","δέδωκεν","VERB"
"404","ὑμῖν","PRON"
"405","Μωυσῆς","PROPN"
"406","εἰς","ADP"
"407","τὸ","DET"
"408","πέραν","ADP"
"409","τοῦ","DET"
"410","Ἰορδάνου","PROPN"
"411","ἐπ","ADP"
"412","ἀνατολῶν","NOUN"
"413","ἡλίου","NOUN"
"414",".","PUNCT"
"415","καὶ","CCONJ"
"416","ἀποκριθέντες","VERB"
"417","τῷ","DET"
"418","Ἰησοῖ","PROPN"
"419","εἶπ","VERB"
"420","ἀν","ADV"
"421","Πάντα","ADJ"
"422","ὅσα","PRON"
"423","ἄν","ADV"
"424","ἐντείλῃ","VERB"
"425","ἡμῖν","PRON"
"426","ποιήσομεν","VERB"
"427",",","PUNCT"
"428","καὶ","CCONJ"
"429","εἰς","ADP"
"430","πάντα","DET"
"431","τόπον","NOUN"
"432","οὗ","ADV"
"433","ἐὰν","ADV"
"434","ἀποστείλῃς","VERB"
"435","ἡμᾶς","PRON"
"436","πορευσόμεθα","VERB"
"437",".","PUNCT"
"438","κατὰ","ADP"
"439","πάντα","ADJ"
"440","ὅσα","PRON"
"441","ἠκούσαμεν","VERB"
"442","Μωυσῆ","PROPN"
"443","ἀκουσόμεθα","VERB"
"444","σοῦ","PRON"
"445","·","PUNCT"
"446","πλὴν","ADV"
"447","ἔστω","AUX"
"448","κύριος","NOUN"
"449","ὁ","DET"
"450","θεὸς","NOUN"
"451","ἡμῶν","PRON"
"452","μετὰ","ADP"
"453","σοῦ","PRON"
"454","ὃν","PRON"
"455","τρόπον","NOUN"
"456","ἢν","AUX"
"457","μετὰ","ADP"
"458","Μωυσῆ","PROPN"
"459",".","PUNCT"
"460","ὁ","DET"
"461","δὲ","ADV"
"462","ἄνθρωπος","NOUN"
"463","ὃς","PRON"
"464","ἐὰν","ADV"
"465","ἀπειθήσῃ","VERB"
"466","σοι","PRON"
"467",",","PUNCT"
"468","καὶ","CCONJ"
"469","ὅστις","PRON"
"470","μὴ","ADV"
"471","ἀκούσῃ","VERB"
"472","τῶν","DET"
"473","ῥημάτων","NOUN"
"474","σου","PRON"
"475","καθότι","ADV"
"476","ἄν","ADV"
"477","αὐτῷ","PRON"
"478","ἐντείλῃ","VERB"
"479",",","PUNCT"
"480","ἀποθανέτω","VERB"
"481",".","PUNCT"
"482","ἀλλὰ","CCONJ"
"483","ἴσχυε","VERB"
"484","καὶ","CCONJ"
"485","ἀνδρίζου","VERB"
"486",".","PUNCT"
"487","Καὶ","CCONJ"
"488","ἀπέστειλεν","VERB"
"489","Ἰησοῦς","PROPN"
"490","υἱὸς","NOUN"
"491","Ναυὴ","PROPN"
"492","ἐκ","ADP"
"493","Σάττειν","PROPN"
"494","δύο","NUM"
"495","νεανίσκους","NOUN"
"496","κατασκοπεῦσαι","VERB"
"497","λέγων","VERB"
"498","Ἀνόβητε","X"
"499","καὶ","CCONJ"
"500","ἴδετε","VERB"
"501","τὴν","DET"
"502","γῆν","NOUN"
"503","καὶ","CCONJ"
"504","τὴν","DET"
"505","Ἰερειχώ","PROPN"
"506",".","PUNCT"
"507","καὶ","CCONJ"
"508","πορευθέντες","VERB"
"509","εἰσήλθοσαν","VERB"
"510","οἱ","DET"
"511","δύο","NUM"
"512","νεανίσκοι","NOUN"
"513","εἰς","ADP"
"514","Ἰερειχώ","PROPN"
"515",",","PUNCT"
"516","καὶ","CCONJ"
"517","εἰσήλθοσαν","VERB"
"518","εἰς","ADP"
"519","οἰκίον","NOUN"
"520","γυναικὸς","NOUN"
"521","πόρνης","NOUN"
"522","ᾗ","PRON"
"523","ὄνομα","NOUN"
"524","Ῥαάβ","PROPN"
"525",",","PUNCT"
"526","κα","PROPN"
"527","κατέλυσαν","VERB"
"528","ἐκεῖ","ADV"
"529",".","PUNCT"
"530","καὶ","CCONJ"
"531","ἀπηγγέλη","VERB"
"532","τῷ","DET"
"533","βασιλεῖ","NOUN"
"534","Ἰερειχὼ","PROPN"
"535","λέγοντες","VERB"
"536","Εἰσπεπόρευνται","VERB"
"537","ὦδε","ADV"
"538","ἄνδρες","NOUN"
"539","τῶν","DET"
"540","υἱῶν","NOUN"
"541","Ἰσραὴλ","PROPN"
"542","κατασκοπεῦσαι","VERB"
"543","τὴν","DET"
"544","γῆν","NOUN"
"545",".","PUNCT"
"546","καὶ","CCONJ"
"547","ἀπέστειλεν","VERB"
"548","ὁ","DET"
"549","βασιλεὺς","NOUN"
"550","Ἰερειχὼ","PROPN"
"551","καὶ","CCONJ"
"552","εἶπεν","VERB"
"553","πρὸς","ADP"
"554","Ῥαὰβ","PROPN"
"555","λέγων","VERB"
"556","Ἐξάγαγε","VERB"
"557","τοὺς","DET"
"558","ἄνδρας","NOUN"
"559","τοὺς","DET"
"560","εἰσπεπορευμένους","VERB"
"561","εἰς","ADP"
"562","τὴν","DET"
"563","οἰκίαν","NOUN"
"564","σου","PRON"
"565","τὴν","DET"
"566","νύκτα","NOUN"
"567","·","PUNCT"
"568","κατασκοπεῦσαι","VERB"
"569","γὰρ","ADV"
"570","τὴν","DET"
"571","γῆν","NOUN"
"572","ἥκασιν","VERB"
"573",".","PUNCT"
"574","καὶ","CCONJ"
"575","λαβοῦσα","VERB"
"576","ἡ","DET"
"577","γυνὴ","NOUN"
"578","τοὺς","DET"
"579","δύο","NUM"
"580","ἄνδρας","NOUN"
"581","ἔκρυψεν","VERB"
"582","αὐτούς","PRON"
"583",",","PUNCT"
"584","καὶ","CCONJ"
"585","εἶπεν","VERB"
"586","αὐτοῖς","PRON"
"587","λέγουσα","VERB"
"588","Εἰδεληλύθασιν","VERB"
"589","ἄσιν","ADV"
"590","πρὸς","ADP"
"591","μὲ","PRON"
"592","οἱ","DET"
"593","ἄνδρες","NOUN"
"594","·","PUNCT"
"595","ὡς","SCONJ"
"596","δὲ","ADV"
"597","ἡ","DET"
"598","πύλη","NOUN"
"599","ἐκλείετο","VERB"
"600","ἐν","ADP"
"601","τῷ","DET"
"602","σκότει","NOUN"
"603",",","PUNCT"
"604","καὶ","CCONJ"
"605","οἱ","DET"
"606","ἄνδρες","NOUN"
"607","ἐξῆλθον","VERB"
"608",".","PUNCT"
