"ID","TOKEN","LEMMA"
"1","ὕστερον","ὕστερος"
"2","δέ","δέ"
"3","φησιν","φημί"
"4","αὐτὴν","αὐτός"
"5","ὑπὸ","ὑπό"
"6","Ἑβραίων","Ἑβραῖος"
"7","κατασχεθῆναι","κατέχω"
"8",",",","
"9","δυναστεύοντος","δυναστεύω"
"10","Ἐμμώρ","Ἐμμώρ"
"11","·","·"
"12","τὸν","ὁ"
"13","γὰρ","γάρ"
"14","Ἐμμὼρ","Ἐμμὼρ"
"15","υἱὸν","υἱός"
"16","γεννῆσαι","γεννῆω"
"17","Συχέμ","Συχέμ"
"18",".","."
"19","φησὶ","φημί"
"20","δέ","δέ"
"21","·","·"
"22","Ἐνθένδε","Ἐνθένδε"
"23",",",","
"24","ξένε","ξένος"
"25",",",","
"26","ποιμενόφι","ποιμενόφι"
"27","πτόλιν","πόλις"
"28","ἤλυθ᾽","ἤλυθ᾽"
"29","Ἰακὼβ","Ἰακώβ"
"30","εὐρεῖαν","εὐρύς"
"31","Σικίμων","Σικίμων"
"32","·","·"
"33","ἐπὶ","ἐπί"
"34","δ᾽","δ᾽"
"35","ἀνδράσι","ἀνήρ"
"36","τοῖσιν","ὁ"
"37","ἔτῃσιν","ἔτῃμι"
"38","ἀρχὸς","ἀρχός"
"39","Ἐμὼρ","Ἐμὼρ"
"40","σὺν","σύν"
"41","παιδὶ","παῖς"
"42","Συχέμ","Συχέμ"
"43",",",","
"44","μάλ᾽","μάλ᾽"
"45","ἀτειρέε","ἀτειρέε"
"46","φῶτε","φώς"
"47",".","."
