"ID","TOKEN","LEMMA"
"1","Τὸ","ὁ"
"2","μὲν","μέν"
"3","τοῦ","ὁ"
"4","Κεκιλίου","Κεκιλῖος"
"5","συγγραμμάτιον","συγγραμμάτιον"
"6",",",","
"7","ὃ","ὁ"
"8","περὶ","περί"
"9","ὕψους","ὕψος"
"10","συνετάξατο","συντάσσω"
"11",",",","
"12","ἀνασκοπουμένοις","ἀνασκοπουμένος"
"13","ἡμῖν","ἡμεῖς"
"14","ὡς","ὡς"
"15","οἶσθα","οἶδα"
"16","κοινῇ","κοινός"
"17",",",","
"18","Ποστούμιε","Ποστούμιος"
"19","Φλωρεντιανὲ","Φλωρεντιανὲ"
"20","φίλτατε","φίλτατος"
"21",",",","
"22","ταπεινότερον","ταπεινότερος"
"23","ἐφάνη","φαίνω"
"24","τῆς","ὁ"
"25","ὅλης","ὅλος"
"26","ὑποθέσεως","ὑπόθεσις"
"27","καὶ","καί"
"28","ἥκιστα","ἦκα"
"29","τῶν","ὁ"
"30","καιρίων","καίριος"
"31","ἐφαπτόμενον","ἐφάπτω"
"32",",",","
"33","οὐ","οὐ"
"34","πολλήν","πολύς"
"35","τε","τε"
"36","ὠφέλειαν","ὠφέλεια"
"37",",",","
"38","ἧς","ὅς"
"39","μάλιστα","μάλα"
"40","δεῖ","δεῖ"
"41","στοχάζεσθαι","στοχάζομαι"
"42","τὸν","ὁ"
"43","γράφοντα","γράφω"
"44",",",","
"45","περιποιοῦν","περιποιόω"
"46","τοῖς","ὁ"
"47","ἐντυγχάνουσιν","ἐντυγχάνω"
"48",",",","
"49","εἴγ","εἴγ"
"50","ἐπὶ","ἐπί"
"51","πάσης","πᾶς"
"52","τεχνολογίας","τεχνολογία"
"53","δυεῖν","δύο"
"54","ἀπαιτουμένων","ἀπαιτουμένω"
"55",",",","
"56","προτέρου","πρότερος"
"57","μὲν","μέν"
"58","τοῦ","ὁ"
"59","δεῖξαι","δείκνυμι"
"60",",",","
"61","τί","τίς"
"62","τὸ","ὁ"
"63","ὑποκείμενον","ὑπόκειμαι"
"64",",",","
"65","δευτέρου","δεύτερος"
"66","δὲ","δέ"
"67","τῇ","ὁ"
"68","τάξει","τάξις"
"69",",",","
"70","τῇ","ὁ"
"71","δυνάμει","δύναμις"
"72","δὲ","δέ"
"73","κυριωτέρου","κύριος"
"74",",",","
"75","πῶς","πῶς"
"76","ἂν","ἄν"
"77","ἡμῖν","ἡμεῖς"
"78","αὐτὸ","αὐτός"
"79","τοῦτο","οὗτος"
"80","καὶ","καί"
"81","δι","δι"
"82","ὧν","ὅς"
"83","τινων","τίς"
"84","μεθόδων","μέθοδος"
"85","κτητὸν","κτητός"
"86","γένοιτο","γίγνομαι"
"87",",",","
"88","ὅμως","ὅμως"
"89","ὁ","ὁ"
"90","Κεκίλιος","Κεκίλιος"
"91",",",","
"92","ποῖον","ποῖος"
"93","μέν","μέν"
"94","τι","τίς"
"95","ὑπάρχει","ὑπάρχω"
"96","τὸ","ὁ"
"97","ὑψηλόν","ὑψηλός"
"98",",",","
"99","διὰ","διά"
"100","μυρίων","μύριοι"
"101","ὅσων","ὅσος"
"102","ὡς","ὡς"
"103","ἀγνοοῦσι","ἀγνοέω"
"104","πειρᾶται","πειράω"
"105","δεικνύναι","δείκνυμι"
"106",",",","
"107","τὸ","ὁ"
"108","δὲ","δέ"
"109","δι","δι"
"110","ὅτου","ὅστις"
"111","τρόπου","τρόπος"
"112","τὰς","ὁ"
"113","ἑαυτῶν","ἑαυτοῦ"
"114","φύσεις","φύσις"
"115","προάγειν","προάγω"
"116","ἰσχύοιμεν","ἰσχύω"
"117","ἂν","ἄν"
"118","εἰς","εἰς"
"119","ποσὴν","ποσός"
"120","μεγέθους","μέγεθος"
"121","ἐπίδοσιν","ἐπίδοσις"
"122",",",","
"123","οὐκ","οὐ"
"124","οἶδ","οἶδ"
"125","ὅπως","ὅπως"
"126","ὡς","ὡς"
"127","οὐκ","οὐ"
"128","ἀναγκαῖον","ἀναγκαῖος"
"129","παρέλιπεν","παραλείπω"
"130","·","·"
"131","πλὴν","πλήν"
"132","ἴσως","ἴσως"
"133","τουτονὶ","οὗτος"
"134","μὲν","μέν"
"135","τὸν","ὁ"
"136","ἄνδρα","ἀνήρ"
"137","οὐχ","οὐ"
"138","οὕτως","οὕτως"
"139","αἰτιᾶσθαι","αἰτιάομαι"
"140","τῶν","ὁ"
"141","ἐκλελειμμένων","ἐκλελειμμένω"
"142",",",","
"143","ὡς","ὡς"
"144","αὐτῆς","αὐτός"
"145","τῆς","ὁ"
"146","ἐπινοίας","ἐπίνοια"
"147","καὶ","καί"
"148","σπουδῆς","σπουδή"
"149","ἄξιον","ἄξιος"
"150","ἐπαινεῖν","ἐπαινέω"
"151",".","."
"152","ἐπεὶ","ἐπεί"
"153","δ","δ"
"154","ἐνεκελεύσω","ἐνεκελεύω"
"155","καὶ","καί"
"156","ἡμᾶς","ἡμεῖς"
"157","τι","τίς"
"158","πε","πε"
"159","ρὶ","ρὶ"
"160","ὕψους","ὕψος"
"161","πάντως","πάντως"
"162","εἰς","εἰς"
"163","σὴν","σός"
"164","ὑπομνηματίσασθαι","ὑπομνηματίσασθαι"
"165","χάριν","χάρις"
"166",",",","
"167","φέρε","φέρω"
"168",",",","
"169","εἴ","εἰ"
"170","τι","τίς"
"171","δὴ","δή"
"172","δοκοῦμεν","δοκέω"
"173","ἀνδράσι","ἀνήρ"
"174","πολιτικοῖς","πολιτικός"
"175","τεθεωρηκέναι","θεωρέω"
"176","χρήσιμον","χρήσιμος"
"177",",",","
"178","ἐπισκεψώμεθα","ἐπισκέπτομαι"
"179",".","."
"180","αὐτὸς","αὐτός"
"181","δ","δ"
"182","ἡμῖν","ἡμεῖς"
"183",",",","
"184","ἑταῖρε","ἑταῖρος"
"185",",",","
"186","τὰ","ὁ"
"187","ἐπὶ","ἐπί"
"188","μέρους","μέρος"
"189",",",","
"190","ὡς","ὡς"
"191","πέφυκας","φύω"
"192","καὶ","καί"
"193","καθήκει","καθήκω"
"194",",",","
"195","συνεπικρινεῖς","συνεπικρινέω"
"196","ἀληθέστατα","ἀληθής"
"197","·","·"
"198","εὖ","εὖ"
"199","γὰρ","γάρ"
"200","δὴ","δή"
"201","ὁ","ὁ"
"202","ἀποφηνάμενος","ἀποφηνάννυμι"
"203","τί","τίς"
"204","θεοῖς","θεός"
"205","ὅμοιον","ὅμοιος"
"206","ἔχομεν","ἔχω"
"207",",",","
"208","ʽεὐεργεσίαν","ʽεὐεργεσία"
"209","εἴπας","λέγω"
"210","ʽκαὶ","ʽκός"
"211","ἀλήθειαν","ἀλήθεια"
"212",".","."
"213","ʼ","ʼ"
"214","γράφων","γράφω"
"215","δὲ","δέ"
"216","πρὸς","πρός"
"217","δέ","δέ"
"218",",",","
"219","φίλτατε","φίλτατος"
"220",",",","
"221","τὸν","ὁ"
"222","παιδείας","παιδεία"
"223","ἐπιστήμονα","ἐπιστήμων"
"224",",",","
"225","σχεδὸν","σχεδόν"
"226","ἀπήλλαγμαι","ἀπαλλάσσω"
"227","καὶ","καί"
"228","τοῦ","ὁ"
"229","διὰ","διά"
"230","πλειόνων","πολύς"
"231","προϋποτίθεσθαι","προϋποτίθημι"
"232",",",","
"233","ὡς","ὡς"
