"ID","TOKEN","NER"
"1","πολλὰ","O"
"2","καὶ","O"
"3","ψευδῆ","O"
"4","κατηγορηκότος","O"
"5","ἡμῶν","O"
"6","Εὐβουλίδου","PERSON"
"7",",","O"
"8","καὶ","O"
"9","βλασφημίας","O"
"10","οὔτε","O"
"11","προσηκούσας","O"
"12","οὔτε","O"
"13","δικαίας","O"
"14","πεποιημένου","O"
"15",",","O"
"16","πειράσομαι","O"
"17","τἀληθῆ","O"
"18","καὶ","O"
"19","τὰ","O"
"20","δίκαια","O"
"21","λέγων","O"
"22",",","O"
"23","ὦ","O"
"24","ἄνδρες","O"
"25","δικασταί","O"
"26",",","O"
"27","δεῖξαι","O"
"28","καὶ","O"
"29","μετὸν","O"
"30","τῆς","O"
"31","πόλεως","O"
"32","ἡμῖν","O"
"33","καὶ","O"
"34","πεπονθότʼ","O"
"35","ἐμαυτὸν","O"
"36","οὐχὶ","O"
"37","προσήκονθʼ","O"
"38","ὑπὸ","O"
"39","τούτου","O"
"40",".","O"
"41","δέομαι","O"
"42","δʼ","O"
"43","ἁπάντων","O"
"44","ὑμῶν","O"
"45",",","O"
"46","ὦ","O"
"47","ἄνδρες","O"
"48","δικασταί","O"
"49",",","O"
"50","καὶ","O"
"51","ἱκετεύω","O"
"52","καὶ","O"
"53","ἀντιβολῶ","O"
"54",",","O"
"55","λογισαμένους","O"
"56","τό","O"
"57","τε","O"
"58","μέγεθος","O"
"59","τοῦ","O"
"60","παρόντος","O"
"61","ἀγῶνος","O"
"62","καὶ","O"
"63","τὴν","O"
"64","αἰσχύνην","O"
"65","μεθʼ","O"
"66","ἧς","O"
"67","ὑπάρχει","O"
"68","τοῖς","O"
"69","ἁλισκομένοις","O"
"70","ἀπολωλέναι","O"
"71",",","O"
"72","ἀκοῦσαι","O"
"73","καὶ","O"
"74","ἐμοῦ","O"
"75","σιωπῇ","O"
"76",",","O"
"77","μάλιστα","O"
"78","μέν","O"
"79",",","O"
"80","εἰ","O"
"81","δυνατόν","O"
"82",",","O"
"83","μετὰ","O"
"84","πλείονος","O"
"85","εὐνοίας","O"
"86","ἢ","O"
"87","τούτου","O"
"88","τοῖς","O"
"89","γὰρ","O"
"90","ἐν","O"
"91","κινδύνῳ","O"
"92","καθεστηκόσιν","O"
"93","εἰκὸς","O"
"94","εὐνοϊκωτέρους","O"
"95","ὑπάρχειν","O"
"96",",","O"
"97","εἰ","O"
"98","δὲ","O"
"99","μή","O"
"100",",","O"
"101","μετά","O"
"102","γε","O"
"103","τῆς","O"
"104","ἴσης","O"
"105",".","O"
"106","συμβαίνει","O"
"107","δέ","O"
"108","μοι","O"
"109","τὸ","O"
"110","μὲν","O"
"111","καθʼ","O"
"112","ἡμᾶς","O"
"113",",","O"
"114","ὦ","O"
"115","ἄνδρες","O"
"116","δικασταί","O"
"117",",","O"
"118","καὶ","O"
"119","τὸ","O"
"120","προσήκειν","O"
"121","μοι","O"
"122","τῆς","O"
"123","πόλεως","O"
"124",",","O"
"125","θαρρεῖν","O"
"126","καὶ","O"
"127","πολλὰς","O"
"128","ἔχειν","O"
"129","ἐλπίδας","O"
"130","καλῶς","O"
"131","ἀγωνιεῖσθαι","O"
"132",",","O"
"133","τὸν","O"
"134","καιρὸν","O"
"135","δὲ","O"
"136","καὶ","O"
"137","τὸ","O"
"138","παρωξύνθαι","O"
"139","τὴν","O"
"140","πόλιν","O"
"141","πρὸς","O"
"142","τὰς","O"
"143","ἀποψηφίσεις","O"
"144","φοβεῖσθαι","O"
"145","·","O"
"146","πολλῶν","O"
"147","γὰρ","O"
"148","ἐξεληλαμένων","O"
"149","δικαίως","O"
"150","ἐκ","O"
"151","πάντων","O"
"152","τῶν","O"
"153","δήμων","O"
"154",",","O"
"155","συγκεκοινωνήκαμεν","O"
"156","τῆς","O"
"157","δόξης","O"
"158","ταύτης","O"
"159","οἱ","O"
"160","κατεστασιασμένοι","O"
"161",",","O"
"162","καὶ","O"
"163","πρὸς","O"
"164","τὴν","O"
"165","κατʼ","O"
"166","ἐκείνων","O"
"167","αἰτίαν","O"
"168",",","O"
"169","οὐ","O"
"170","πρὸς","O"
"171","τὸ","O"
"172","καθʼ","O"
"173","αὑτὸν","O"
"174","ἕκαστος","O"
"175","ἀγωνιζόμεθα","O"
"176",",","O"
"177","ὥστʼ","O"
"178","ἐξ","O"
"179","ἀνάγκης","O"
"180","μέγαν","O"
"181","ἡμῖν","O"
"182","εἶναι","O"
"183","τὸν","O"
"184","φόβον","O"
"185",".","O"
"186","οὐ","O"
"187","μὴν","O"
"188","ἀλλὰ","O"
"189","καίπερ","O"
"190","τούτων","O"
"191","οὕτως","O"
"192","ἐχόντων","O"
"193",",","O"
"194","ἃ","O"
"195","νομίζω","O"
"196","περὶ","O"
"197","τούτων","O"
"198","αὐτῶν","O"
"199","πρῶτον","O"
"200","εἶναι","O"
"201","δίκαια","O"
"202",",","O"
"203","ἐρῶ","O"
"204","πρὸς","O"
"205","ὑμᾶς","O"
"206",".","O"
"207","ἐγὼ","O"
"208","γὰρ","O"
"209","οἴομαι","O"
"210","δεῖν","O"
"211","ὑμᾶς","O"
"212","τοῖς","O"
"213","μὲν","O"
"214","ἐξελεγχομένοις","O"
"215","ξένοις","O"
"216","οὖσιν","O"
"217","χαλεπαίνειν","O"
"218",",","O"
"219","εἰ","O"
"220","μήτε","O"
"221","πείσαντες","O"
"222","μήτε","O"
"223","δεηθέντες","O"
"224","ὑμῶν","O"
"225","λάθρᾳ","O"
"226","καὶ","O"
"227","βίᾳ","O"
"228","τῶν","O"
"229","ὑμετέρων","O"
"230","ἱερῶν","O"
"231","καὶ","O"
"232","κοινῶν","O"
"233","μετεῖχον","O"
"234",",","O"
"235","τοῖς","O"
"236","δʼ","O"
"237","ἠτυχηκόσι","O"
"238","καὶ","O"
"239","δεικνύουσι","O"
"240","πολίτας","O"
"241","ὄντας","O"
"242","αὑτοὺς","O"
"243","βοηθεῖν","O"
"244","καὶ","O"
"245","σῴζειν","O"
"246",",","O"
"247","ἐνθυμουμένους","O"
"248","ὅτι","O"
"249","πάντων","O"
"250","οἰκτρότατον","O"
"251","πάθος","O"
"252","ἡμῖν","O"
"253","ἂν","O"
"254","συμβαίη","O"
"255","τοῖς","O"
"256","ἠδικημένοις","O"
"257",",","O"
"258","εἰ","O"
"259","τῶν","O"
"260","λαμβανόντων","O"
"261","δίκην","O"
"262","ὄντες","O"
"263","ἂν","O"
"264","δικαίως","O"
"265","μεθʼ","O"
"266","ὑμῶν","O"
"267",",","O"
"268","ἐν","O"
"269","τοῖς","O"
"270","διδοῦσι","O"
"271","γενοίμεθα","O"
"272","καὶ","O"
"273","συναδικηθείημεν","O"
"274","διὰ","O"
"275","τὴν","O"
"276","τοῦ","O"
"277","πράγματος","O"
"278","ὀργήν","O"
"279",".","O"
"280","ᾤμην","O"
"281","μὲν","O"
"282","οὖν","O"
"283","ἔγωγʼ","O"
"284",",","O"
"285","ὦ","O"
"286","ἄνδρες","O"
"287","δικασταί","O"
"288",",","O"
"289","προσήκειν","O"
"290","Εὐβουλίδῃ","PERSON"
"291",",","O"
"292","καὶ","O"
"293","πᾶσιν","O"
"294","δʼ","O"
"295","ὅσοι","O"
"296","νῦν","O"
"297","ἐπὶ","O"
"298","ταῖς","O"
"299","ἀποψηφίσεσιν","O"
"300","κατηγοροῦσιν","O"
"301",",","O"
"302","ὅσʼ","O"
"303","ἴσασιν","O"
"304","ἀκριβῶς","O"
"305","λέγειν","O"
"306","καὶ","O"
"307","μηδεμίαν","O"
"308","προσάγειν","O"
"309","ἀκοὴν","O"
"310","πρὸς","O"
"311","τὸν","O"
"312","τοιοῦτον","O"
"313","ἀγῶνα","O"
"314",".","O"
"315","οὕτω","O"
"316","γὰρ","O"
"317","τοῦτʼ","O"
"318","ἄδικον","O"
"319","καὶ","O"
"320","σφόδρα","O"
"321","πάλαι","O"
"322","κέκριται","O"
"323",",","O"
"324","ὥστʼ","O"
"325","οὐδὲ","O"
"326","μαρτυρεῖν","O"
"327","ἀκοὴν","O"
"328","ἐῶσιν","O"
"329","οἱ","O"
"330","νόμοι","O"
"331",",","O"
"332","οὐδʼ","O"
"333","ἐπὶ","O"
"334","τοῖς","O"
"335","πάνυ","O"
"336","φαύλοις","O"
"337","ἐγκλήμασιν","O"
"338",",","O"
"339","εἰκότως","O"
"340","·","O"
"341","ὅπου","O"
"342","γὰρ","O"
"343","εἰδέναι","O"
"344","τινὲς","O"
"345","ἤδη","O"
"346","φήσαντες","O"
"347","ψευδεῖς","O"
"348","ἐφάνησαν","O"
"349",",","O"
"350","πῶς","O"
"351","ἅ","O"
"352","γε","O"
"353","μηδʼ","O"
"354","αὐτὸς","O"
"355","οἶδεν","O"
"356","ὁ","O"
"357","λέγων","O"
"358",",","O"
"359","προσήκει","O"
"360","πιστεύεσθαι","O"
"361",";","O"
"362","ἀλλὰ","O"
"363","μὴν","O"
"364","ὅπου","O"
"365","γε","O"
"366","μηδʼ","O"
"367","ὑπεύθυνον","O"
"368","καθιστάνθʼ","O"
"369","ἑαυτὸν","O"
"370","ἔξεστιν","O"
"371",",","O"
"372","διʼ","O"
"373","ὧν","O"
"374","ἂν","O"
"375","ἀκοῦσαι","O"
"376","τις","O"
"377","φῇ","O"
"378",",","O"
"379","βλάπτειν","O"
"380","μηδένα","O"
"381",",","O"
"382","πῶς","O"
"383","ἀνυπευθύνῳ","O"
"384","γε","O"
"385","λέγοντι","O"
"386","προσήκει","O"
"387","πιστεύειν","O"
"388","ὑμᾶς","O"
"389",";","O"
"390","ἐπειδὴ","O"
"391","τοίνυν","O"
"392","οὗτος","O"
"393","εἰδὼς","O"
"394","τοὺς","O"
"395","νόμους","O"
"396","καὶ","O"
"397","μᾶλλον","O"
"398","ἢ","O"
"399","προσῆκεν","O"
"400",",","O"
"401","ἀδίκως","O"
"402","καὶ","O"
"403","πλεονεκτικῶς","O"
"404","τὴν","O"
"405","κατηγορίαν","O"
"406","πεποίηται","O"
"407",",","O"
"408","ἀναγκαῖον","O"
"409","ἐμοὶ","O"
"410","περὶ","O"
"411","ὧν","O"
"412","ἐν","O"
"413","τοῖς","O"
"414","δημόταις","O"
"415","ὑβρίσθην","O"
"416","πρῶτον","O"
"417","εἰπεῖν","O"
"418",".","O"
"419","ἀξιῶ","O"
"420","δʼ","O"
"421",",","O"
"422","ὦ","O"
"423","ἄνδρες","O"
"424","Ἀθηναῖοι","NORP"
"425",",","O"
"426","μηδέπω","O"
"427","τὴν","O"
"428","τῶν","O"
"429","δημοτῶν","O"
"430","ἀποψήφισιν","O"
"431","ποιεῖσθαι","O"
"432","τεκμήριον","O"
"433","ὑμᾶς","O"
"434",",","O"
"435","ὡς","O"
"436","ἄρʼ","O"
"437","οὐχὶ","O"
"438","προσήκει","O"
"439","μοι","O"
"440","τῆς","O"
"441","πόλεως","O"
"442",".","O"
"443","εἰ","O"
"444","γὰρ","O"
"445","πάντʼ","O"
"446","ἐνομίζετε","O"
"447","τὰ","O"
"448","δίκαια","O"
"449","δυνήσεσθαι","O"
"450","τοὺς","O"
"451","δημότας","O"
"452","διακρῖναι","O"
"453",",","O"
"454","οὐκ","O"
"455","ἂν","O"
"456","ἐδώκατε","O"
"457","τὴν","O"
"458","εἰς","O"
"459","ὑμᾶς","O"
"460","ἔφεσιν","O"
"461","·","O"
"462","νῦν","O"
"463","δὲ","O"
"464","καὶ","O"
"465","διὰ","O"
"466","φιλονικίαν","O"
"467","καὶ","O"
"468","διὰ","O"
"469","φθόνον","O"
"470","καὶ","O"
"471","διʼ","O"
"472","ἔχθραν","O"
"473","καὶ","O"
"474","διʼ","O"
