"ID","TOKEN","LEMMA"
"1","Σωσίας","Σωσίας"
"2","Οὗτος","οὗτος"
"3","τί","τίς"
"4","πάσχεις","πάσχω"
"5","ὦ","ὦ"
"6","κακόδαιμον","κακοδαίμων"
"7","Ξανθία","Ξανθίας"
"8",";",";"
"9","Ξανθίας","Ξανθίας"
"10","φυλακὴν","φυλακή"
"11","καταλύειν","καταλύω"
"12","νυκτερινὴν","νυκτερινός"
"13","διδάσκομαι","διδάσκω"
"14",".","."
"15","Σωσίας","Σωσίας"
"16","κακὸν","κακός"
"17","ἆρα","ἆρα"
"18","ταῖς","ὁ"
"19","πλευραῖς","πλευρά"
"20","τι","τίς"
"21","προὐφείλεις","προὐφείλω"
"22","μέγα","μέγας"
"23",".","."
"24","ἆρʼ","ἆρα"
"25","οἶσθά","οἶδα"
"26","γʼ","γε"
"27","οἷον","οἷος"
"28","κνώδαλον","κνώδαλος"
"29","φυλάττομεν","φυλάσσω"
"30",";",";"
"31","Ξανθίας","Ξανθίας"
"32","οἶδʼ","οἶδα"
"33",",",","
"34","ἀλλʼ","ἀλλά"
"35","ἐπιθυμῶ","ἐπιθυμέω"
"36","σμικρὸν","μικρός"
"37","ἀπομερμηρίσαι","ἀπομερμηρίζω"
"38",".","."
"39","Σωσίας","Σωσίας"
"40","σὺ","σύ"
"41","δʼ","δέ"
"42","οὖν","οὖν"
"43","παρακινδύνευʼ","παρακινδύνευʼ"
"44",",",","
"45","ἐπεὶ","ἐπεί"
"46","καὐτοῦ","καὐτός"
"47","γʼ","γε"
"48","ἐμοῦ","ἐμός"
"49","κατὰ","κατά"
"50","τοῖν","ὁ"
"51","κόραιν","κόραιν"
"52","ὕπνου","ὕπνος"
"53","τι","τίς"
"54","καταχεῖται","καταχεῖμι"
"55","γλυκύ","γλυκύς"
"56",".","."
"57","Ξανθίας","Ξανθίας"
"58","ἀλλʼ","ἀλλά"
"59","ἦ","ἦ"
"60","παραφρονεῖς","παραφρονέω"
"61","ἐτεὸν","ἐτεός"
"62","ἢ","ἤ"
"63","κορυβαντιᾷς","κορυβαντιᾷς"
"64",";",";"
"65","Σωσίας","Σωσίας"
"66","οὔκ","οὐ"
"67",",",","
"68","ἀλλʼ","ἀλλά"
"69","ὕπνος","ὕπνος"
"70","μʼ","ἐγώ"
"71","ἔχει","ἔχω"
"72","τις","τίς"
"73","ἐκ","ἐκ"
"74","Σαβαζίου","Σαβαζίας"
"75",".","."
"76","Ξανθίας","Ξανθίας"
"77","τὸν","ὁ"
"78","αὐτὸν","αὐτός"
"79","ἄρʼ","ἄρα"
"80","ἐμοὶ","ἐγώ"
"81","βουκολεῖς","βουκολέω"
"82","Σαβάζιον","Σαβάζιος"
"83",".","."
"84","κἀμοὶ","ἐγώ"
"85","γὰρ","γάρ"
"86","ἀρτίως","ἄρτιος"
"87","ἐπεστρατεύσατο","πεστρατεύω"
"88","Μῆδός","Μῆδος"
"89","τις","τίς"
"90","ἐπὶ","ἐπί"
"91","τὰ","ὁ"
"92","βλέφαρα","βλέφαρον"
"93","νυστακτὴς","νυστακτής"
"94","ὕπνος","ὕπνος"
"95","·","·"
"96","καὶ","καί"
"97","δῆτʼ","δῆτα"
"98","ὄναρ","ὄναρ"
"99","θαυμαστὸν","θαυμαστός"
"100","εἶδον","ὁράω"
"101","ἀρτίως","ἄρτιος"
"102",".","."
"103","Σωσίας","Σωσίας"
"104","κἄγωγʼ","ἐγώ"
"105","ἀληθῶς","ἀληθῶς"
"106","οἷον","οἷος"
"107","οὐδεπώποτε","οὐδεπώποτε"
"108",".","."
"109","ἀτὰρ","ἀτάρ"
"110","σὺ","σύ"
"111","λέξον","λέγω"
"112","πρότερος","πρότερος"
"113",".","."
"114","Ξανθίας","Ξανθίας"
"115","ἐδόκουν","δοκέω"
"116","αἰετὸν","ἀετός"
"117","καταπτόμενον","καταπτόμενον"
"118","ἐς","εἰς"
"119","τὴν","ὁ"
"120","ἀγορὰν","ἀγορά"
"121","μέγαν","μέγας"
"122","πάνυ","πάνυ"
"123","ἀναρπάσαντα","ἀναρπάζω"
"124","τοῖς","ὁ"
"125","ὄνυξιν","ὄνυξ"
"126","ἀσπίδα","ἀσπίς"
"127","φέρειν","φέρω"
"128","ἐπίχαλκον","ἐπίχαλκος"
"129","ἀνεκὰς","ἀνεκάς"
"130","ἐς","εἰς"
"131","τὸν","ὁ"
"132","οὐρανόν","οὐρανός"
"133",",",","
"134","κἄπειτα","ἔπειτα"
"135","ταύτην","οὗτος"
"136","ἀποβαλεῖν","ἀποβάλλω"
"137","Κλεώνυμον","Κλεώνυμος"
"138",".","."
"139","Σωσίας","Σωσίας"
"140","οὐδὲν","οὐδείς"
"141","ἄρα","ἆρα"
"142","γρίφου","γρίφω"
"143","διαφέρει","διαφέρω"
"144","Κλεώνυμος","Κλεώνυμος"
"145",".","."
"146","Ξανθίας","Ξανθίας"
"147","πῶς","πῶς"
"148","δή","δή"
"149",";",";"
"150","Σωσίας","Σωσίας"
"151","προσερεῖ","προσερέω"
"152","τις","τίς"
"153","τοῖσι","ὁ"
"154","συμπόταις","συμπότης"
"155",",",","
"156","λέγων","λέγω"
"157","τί","τίς"
"158","ταὐτὸν","αὐτός"
"159","ἐν","ἐν"
"160","γῇ","γῆ"
"161","τʼ","τε"
"162","ἀπέβαλεν","ἀποβάλλω"
"163","κ","κ"
"164","ἀν","ἀν"
"165","οὐρανῷ","οὐρανός"
"166","κ","κ"
"167","ἀν","ἀν"
"168","τῇ","ὁ"
"169","θαλάττῃ","θάλασσα"
"170","θηρίον","θηρίον"
"171","τὴν","ὁ"
"172","ἀσπίδα","ἀσπίς"
"173",";",";"
"174","Ξανθίας","Ξανθίας"
"175","οἴμοι","οἴμοι"
"176","τί","τίς"
"177","δῆτά","δῆτα"
"178","μοι","ἐγώ"
"179","κακὸν","κακός"
"180","γενήσεται","γίγνομαι"
"181","ἰδόντι","ὁράω"
"182","τοιοῦτον","τοιοῦτος"
"183","ἐνύπνιον","ἐνύπνιον"
"184",";",";"
"185","Σωσίας","Σωσίας"
"186","μὴ","μή"
"187","φροντίσῃς","φροντίζω"
"188",".","."
"189","οὐδὲν","οὐδείς"
"190","γὰρ","γάρ"
"191","ἔσται","εἰμί"
"192","δεινὸν","δεινός"
"193","οὐ","οὐ"
"194","μὰ","μά"
"195","τοὺς","ὁ"
"196","θεούς","θεός"
"197",".","."
"198","Ξανθίας","Ξανθίας"
"199","δεινόν","δεινός"
"200","γέ","γε"
"201","ποὔστʼ","ποὔστα"
"202","ἄνθρωπος","ἄνθρωπος"
"203","ἀποβαλὼν","ἀποβάλλω"
"204","ὅπλα","ὅπλον"
"205",".","."
"206","ἀτὰρ","ἀτάρ"
"207","σὺ","σύ"
"208","τὸ","ὁ"
"209","σὸν","σός"
"210","αὖ","αὗ"
"211","λέξον","λέγω"
"212",".","."
"213","Σωσίας","Σωσίας"
"214","ἀλλʼ","ἀλλά"
"215","ἐστὶν","εἰμί"
"216","μέγα","μέγας"
"217",".","."
"218","περὶ","περί"
"219","τῆς","ὁ"
