"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","ἀπόστολος","O"
"3",",","O"
"4","οὐκ","O"
"5","ἀπʼ","O"
"6","ἀνθρώπων","O"
"7","οὐδὲ","O"
"8","διʼ","O"
"9","ἀνθρώπου","O"
"10","ἀλλὰ","O"
"11","διὰ","O"
"12","Ἰησοῦ","LOC"
"13","Χριστοῦ","LOC"
"14","καὶ","O"
"15","θεοῦ","O"
"16","πατρὸς","O"
"17","τοῦ","O"
"18","ἐγείραντος","O"
"19","αὐτὸν","O"
"20","ἐκ","O"
"21","νεκρῶν","O"
"22",",","O"
"23","καὶ","O"
"24","οἱ","O"
"25","σὺν","O"
"26","ἐμοὶ","O"
"27","πάντες","O"
"28","ἀδελφοί","O"
"29",",","O"
"30","ταῖς","O"
"31","ἐκκλησίαις","O"
"32","τῆς","O"
"33","Γαλατίας","LOC"
"34","·","O"
"35","χάρις","O"
"36","ὑμῖν","O"
"37","καὶ","O"
"38","εἰρήνη","O"
"39","ἀπὸ","O"
"40","θεοῦ","O"
"41","πατρὸς","O"
"42","καὶ","O"
"43","κυρίου","O"
"44","ἡμῶν","O"
"45","Ἰησοῦ","LOC"
"46","Χριστοῦ","LOC"
"47",",","O"
"48","τοῦ","O"
"49","δόντος","O"
"50","ἑαυτὸν","O"
"51","ὑπὲρ","O"
"52","τῶν","O"
"53","ἁμαρτιῶν","O"
"54","ἡμῶν","O"
"55","ὅπως","O"
"56","ἐξέληται","O"
"57","ἡμᾶς","O"
"58","ἐκ","O"
"59","τοῦ","O"
"60","αἰῶνος","O"
"61","τοῦ","O"
"62","ἐνεστῶτος","O"
"63","πονηροῦ","O"
"64","κατὰ","O"
"65","τὸ","O"
"66","θέλημα","O"
"67","τοῦ","O"
"68","θεοῦ","O"
"69","καὶ","O"
"70","πατρὸς","O"
"71","ἡμῶν","O"
"72",",","O"
"73","ᾧ","O"
"74","ἡ","O"
"75","δόξα","O"
"76","εἰς","O"
"77","τοὺς","O"
"78","αἰῶνας","O"
"79","τῶν","O"
"80","αἰώνων","O"
"81","·","O"
"82","ἀμήν","O"
"83",".","O"
"84","Θαυμάζω","O"
"85","ὅτι","O"
"86","οὕτως","O"
"87","ταχέως","O"
"88","μετατίθεσθε","O"
"89","ἀπὸ","O"
"90","τοῦ","O"
"91","καλέσαντος","O"
"92","ὑμᾶς","O"
"93","ἐν","O"
"94","χάριτι","O"
"95","Χριστοῦ","PERSON"
"96","εἰς","O"
"97","ἕτερον","O"
"98","εὐαγγέλιον","O"
"99",",","O"
"100","ὃ","O"
"101","οὐκ","O"
"102","ἔστιν","O"
"103","ἄλλο","O"
"104","·","O"
"105","εἰ","O"
"106","μή","O"
"107","τινές","O"
"108","εἰσιν","O"
"109","οἱ","O"
"110","ταράσσοντες","O"
"111","ὑμᾶς","O"
"112","καὶ","O"
"113","θέλοντες","O"
"114","μεταστρέψαι","O"
"115","τὸ","O"
"116","εὐαγγέλιον","O"
"117","τοῦ","O"
"118","Χριστοῦ","LOC"
"119",".","LOC"
"120","ἀλλὰ","O"
"121","καὶ","O"
"122","ἐὰν","O"
"123","ἡμεῖς","O"
"124","ἢ","O"
"125","ἄγγελος","O"
"126","ἐξ","O"
"127","οὐρανοῦ","O"
"128","εὐαγγελίζηται","O"
"129","ὑμῖν","O"
"130","παρʼ","O"
"131","ὃ","O"
"132","εὐηγγελισάμεθα","O"
"133","ὑμῖν","O"
"134",",","O"
"135","ἀνάθεμα","O"
"136","ἔστω","O"
"137",".","O"
"138","ὡς","O"
"139","προειρήκαμεν","O"
"140",",","O"
"141","καὶ","O"
"142","ἄρτι","O"
"143","πάλιν","O"
"144","λέγω","O"
"145",",","O"
"146","εἴ","O"
"147","τις","O"
"148","ὑμᾶς","O"
"149","εὐαγγελίζεται","O"
"150","παρʼ","O"
"151","ὃ","O"
"152","παρελάβετε","O"
"153",",","O"
"154","ἀνάθεμα","O"
"155","ἔστω","O"
"156",".","O"
"157","Ἄρτι","O"
"158","γὰρ","O"
"159","ἀνθρώπους","O"
"160","πείθω","O"
"161","ἢ","O"
"162","τὸν","O"
"163","θεόν","O"
"164",";","O"
"165","ἢ","O"
"166","ζητῶ","O"
"167","ἀνθρώποις","O"
"168","ἀρέσκειν","O"
"169",";","O"
"170","εἰ","O"
"171","ἔτι","O"
"172","ἀνθρώποις","O"
"173","ἤρεσκον","O"
"174",",","O"
"175","Χριστοῦ","GOD"
"176","δοῦλος","O"
"177","οὐκ","O"
"178","ἂν","O"
"179","ἤμην","O"
"180",".","O"
"181","Γνωρίζω","O"
"182","γὰρ","O"
"183","ὑμῖν","O"
"184",",","O"
"185","ἀδελφοί","O"
"186",",","O"
"187","τὸ","O"
"188","εὐαγγέλιον","O"
"189","τὸ","O"
"190","εὐαγγελισθὲν","O"
"191","ὑπʼ","O"
"192","ἐμοῦ","O"
"193","ὅτι","O"
"194","οὐκ","O"
"195","ἔστιν","O"
"196","κατὰ","O"
"197","ἄνθρωπον","O"
"198","·","O"
"199","οὐδὲ","O"
"200","γὰρ","O"
"201","ἐγὼ","O"
"202","παρὰ","O"
