"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","ἀπόστολος","FALSE"
"3",",","TRUE"
"4","οὐκ","FALSE"
"5","ἀπʼ","FALSE"
"6","ἀνθρώπων","FALSE"
"7","οὐδὲ","FALSE"
"8","διʼ","FALSE"
"9","ἀνθρώπου","FALSE"
"10","ἀλλὰ","FALSE"
"11","διὰ","FALSE"
"12","Ἰησοῦ","FALSE"
"13","Χριστοῦ","FALSE"
"14","καὶ","FALSE"
"15","θεοῦ","FALSE"
"16","πατρὸς","FALSE"
"17","τοῦ","FALSE"
"18","ἐγείραντος","FALSE"
"19","αὐτὸν","FALSE"
"20","ἐκ","FALSE"
"21","νεκρῶν","FALSE"
"22",",","TRUE"
"23","καὶ","FALSE"
"24","οἱ","FALSE"
"25","σὺν","FALSE"
"26","ἐμοὶ","FALSE"
"27","πάντες","FALSE"
"28","ἀδελφοί","FALSE"
"29",",","TRUE"
"30","ταῖς","FALSE"
"31","ἐκκλησίαις","FALSE"
"32","τῆς","FALSE"
"33","Γαλατίας","FALSE"
"34","·","TRUE"
"35","χάρις","FALSE"
"36","ὑμῖν","FALSE"
"37","καὶ","FALSE"
"38","εἰρήνη","FALSE"
"39","ἀπὸ","FALSE"
"40","θεοῦ","FALSE"
"41","πατρὸς","FALSE"
"42","καὶ","FALSE"
"43","κυρίου","FALSE"
"44","ἡμῶν","FALSE"
"45","Ἰησοῦ","FALSE"
"46","Χριστοῦ","FALSE"
"47",",","TRUE"
"48","τοῦ","FALSE"
"49","δόντος","FALSE"
"50","ἑαυτὸν","FALSE"
"51","ὑπὲρ","FALSE"
"52","τῶν","FALSE"
"53","ἁμαρτιῶν","FALSE"
"54","ἡμῶν","FALSE"
"55","ὅπως","FALSE"
"56","ἐξέληται","FALSE"
"57","ἡμᾶς","FALSE"
"58","ἐκ","FALSE"
"59","τοῦ","FALSE"
"60","αἰῶνος","FALSE"
"61","τοῦ","FALSE"
"62","ἐνεστῶτος","FALSE"
"63","πονηροῦ","FALSE"
"64","κατὰ","FALSE"
"65","τὸ","FALSE"
"66","θέλημα","FALSE"
"67","τοῦ","FALSE"
"68","θεοῦ","FALSE"
"69","καὶ","FALSE"
"70","πατρὸς","FALSE"
"71","ἡμῶν","FALSE"
"72",",","TRUE"
"73","ᾧ","FALSE"
"74","ἡ","FALSE"
"75","δόξα","FALSE"
"76","εἰς","FALSE"
"77","τοὺς","FALSE"
"78","αἰῶνας","FALSE"
"79","τῶν","FALSE"
"80","αἰώνων","FALSE"
"81","·","TRUE"
"82","ἀμήν","FALSE"
"83",".","TRUE"
"84","Θαυμάζω","FALSE"
"85","ὅτι","FALSE"
"86","οὕτως","FALSE"
"87","ταχέως","FALSE"
"88","μετατίθεσθε","FALSE"
"89","ἀπὸ","FALSE"
"90","τοῦ","FALSE"
"91","καλέσαντος","FALSE"
"92","ὑμᾶς","FALSE"
"93","ἐν","FALSE"
"94","χάριτι","FALSE"
"95","Χριστοῦ","FALSE"
"96","εἰς","FALSE"
"97","ἕτερον","FALSE"
"98","εὐαγγέλιον","FALSE"
"99",",","TRUE"
"100","ὃ","FALSE"
"101","οὐκ","FALSE"
"102","ἔστιν","FALSE"
"103","ἄλλο","FALSE"
"104","·","TRUE"
"105","εἰ","FALSE"
"106","μή","FALSE"
"107","τινές","FALSE"
"108","εἰσιν","FALSE"
"109","οἱ","FALSE"
"110","ταράσσοντες","FALSE"
"111","ὑμᾶς","FALSE"
"112","καὶ","FALSE"
"113","θέλοντες","FALSE"
"114","μεταστρέψαι","FALSE"
"115","τὸ","FALSE"
"116","εὐαγγέλιον","FALSE"
"117","τοῦ","FALSE"
"118","Χριστοῦ","FALSE"
"119",".","TRUE"
"120","ἀλλὰ","FALSE"
"121","καὶ","FALSE"
"122","ἐὰν","FALSE"
"123","ἡμεῖς","FALSE"
"124","ἢ","FALSE"
"125","ἄγγελος","FALSE"
"126","ἐξ","FALSE"
"127","οὐρανοῦ","FALSE"
"128","εὐαγγελίζηται","FALSE"
"129","ὑμῖν","FALSE"
"130","παρʼ","FALSE"
"131","ὃ","FALSE"
"132","εὐηγγελισάμεθα","FALSE"
"133","ὑμῖν","FALSE"
"134",",","TRUE"
"135","ἀνάθεμα","FALSE"
"136","ἔστω","FALSE"
"137",".","TRUE"
"138","ὡς","FALSE"
"139","προειρήκαμεν","FALSE"
"140",",","TRUE"
"141","καὶ","FALSE"
"142","ἄρτι","FALSE"
"143","πάλιν","FALSE"
"144","λέγω","FALSE"
"145",",","TRUE"
"146","εἴ","FALSE"
"147","τις","FALSE"
"148","ὑμᾶς","FALSE"
"149","εὐαγγελίζεται","FALSE"
"150","παρʼ","FALSE"
"151","ὃ","FALSE"
"152","παρελάβετε","FALSE"
"153",",","TRUE"
"154","ἀνάθεμα","FALSE"
"155","ἔστω","FALSE"
"156",".","TRUE"
"157","Ἄρτι","FALSE"
"158","γὰρ","FALSE"
"159","ἀνθρώπους","FALSE"
"160","πείθω","FALSE"
"161","ἢ","FALSE"
"162","τὸν","FALSE"
"163","θεόν","FALSE"
"164",";","TRUE"
"165","ἢ","FALSE"
"166","ζητῶ","FALSE"
"167","ἀνθρώποις","FALSE"
"168","ἀρέσκειν","FALSE"
"169",";","TRUE"
"170","εἰ","FALSE"
"171","ἔτι","FALSE"
"172","ἀνθρώποις","FALSE"
"173","ἤρεσκον","FALSE"
"174",",","TRUE"
"175","Χριστοῦ","FALSE"
"176","δοῦλος","FALSE"
"177","οὐκ","FALSE"
"178","ἂν","FALSE"
"179","ἤμην","FALSE"
"180",".","TRUE"
"181","Γνωρίζω","FALSE"
"182","γὰρ","FALSE"
"183","ὑμῖν","FALSE"
"184",",","TRUE"
