"ID","TOKEN","UPOS"
"1","ΕΚ","ADP"
"2","ΤΩΝ","DET"
"3","ΗΡΩΔΙΑΝΟΥ","PROPN"
"4","ΠΕΡΙ","ADP"
"5","ΟΜΗΡΙΚΗΣ","ADJ"
"6","ΠΡΟΣΩΔΙΑΣ","NOUN"
"7",".","PUNCT"
"8","ΕΚ","ADP"
"9","ΤΩΝ","DET"
"10","ΗΡΩΔΙΑΝΟΥ","PROPN"
"11","ΠΕΡΙ","ADP"
"12","ΙΛΙΑΚΗϹ","ADJ"
"13","ΠΡΟϹΩιΔΙΑϹ","NOUN"
"14",".","PUNCT"
"15","ΕΙϹ","SCONJ"
"16",".","PUNCT"
"17","ΤΗΝ","DET"
"18","Α","PRON"
"19",".","PUNCT"
"20","ξυνἕηκε","VERB"
"21","δαϲύνεται","VERB"
"22","τὸ","DET"
"23","ξυνἕηκεν","VERB"
"24",".","PUNCT"
"25","ἱκέϲθαι","VERB"
"26","μέϲοϲ","PROPN"
"27","ἀόριϲτοϲ","NOUN"
"28","δεύτεροϲ","ADJ"
"29","·","PUNCT"
"30","διὸ","ADV"
"31","παροξύνεται","VERB"
"32",".","PUNCT"
"33","μηρία","NOUN"
"34","μῆρα","PROPN"
"35",".","PUNCT"
"36","θαμειαί","ADJ"
"37","Πάμφιλοϲ","ADJ"
"38","λέγει","VERB"
"39","θαμεῖαι","ADJ"
"40","ὡϲ","INTJ"
"41","ὀξεῖαι","ADJ"
"42",",","PUNCT"
"43","Ἀρίϲταρχοϲ","NOUN"
"44","δὲ","ADV"
"45","ὡϲ","INTJ"
"46","πυκιναί","ADJ"
"47","·","PUNCT"
"48","ὁμοίωϲ","VERB"
"49","δὲ","ADV"
"50","καὶ","CCONJ"
"51","τὸ","DET"
"52","ταρφειαί","NOUN"
"53",".","PUNCT"
"54","ἐννῆμαρ","ADV"
"55","ἐχρῆν","VERB"
"56","τὸ","DET"
"57","ἐννῆμαρ","NOUN"
"58","προπαροξύνειν","VERB"
"59",",","PUNCT"
"60","ὡϲ","INTJ"
"61","παῤ","ADP"
"62","οὐδέτερον","ADJ"
"63","ϲυγκείμενον","VERB"
"64",".","PUNCT"
"65","ἀλλ᾿","CCONJ"
"66","ὁ","DET"
"67","τόνοϲ","DET"
"68","παρηλλάγη","ADJ"
"69",",","PUNCT"
"70","ἐπεὶ","SCONJ"
"71","καὶ","ADV"
"72","ξένη","ADJ"
"73","ἡ","DET"
"74","ϲύθεϲιϲ","NOUN"
"75","·","PUNCT"
"76","οὐδὲν","ADJ"
"77","γὰρ","ADV"
"78","τῶν","DET"
"79","εἰϲ","SCONJ"
"80","αρ","ADV"
"81","ϲυνετέθη","VERB"
"82","οὐδετέρων","ADJ"
"83",".","PUNCT"
"84","ῥα","X"
"85","δαϲυντέον","VERB"
"86","τὸ","DET"
"87","ῥα","ADV"
"88","·","PUNCT"
"89","πάϲηϲ","X"
"90","γὰρ","ADV"
"91","λέξεωϲ","VERB"
"92","τὸ","DET"
"93","ρ","NOUN"
"94","ἀρχόμενον","VERB"
"95","δαϲύνεται","VERB"
"96","πλὴν","ADP"
"97","τοῦ","DET"
"98","Ρᾶροϲ","NOUN"
"99",".","PUNCT"
"100","Β","INTJ"
"101",".","PUNCT"
"102","παλιμπλαγχθένταϲ","VERB"
"103",".","PUNCT"
"104","Λ","X"
"105",",","PUNCT"
"106","Π","ADV"
"107",".","PUNCT"
"108","μάντιν","NOUN"
"109","ἐρείομεν","VERB"
"110","ἢ","CCONJ"
"111","ἱερῆα","ADJ"
"112","ἢ","CCONJ"
"113","καὶ","ADV"
"114","ὀνειροπόλον","NOUN"
"115","μέχρι","ADP"
"116","τοῦ","PRON"
"117","ἐρείομεν","VERB"
"118","διαϲταλτέον","PROPN"
"119",",","PUNCT"
"120","εἶτα","ADV"
"121","ἢ","CCONJ"
"122","ἱερῆα","ADJ"
"123","ἢ","CCONJ"
"124","καὶ","ADV"
"125","ὀνειροπόλον","NOUN"
"126","ἵνα","SCONJ"
"127","γενικὸν","ADJ"
"128","μὲν","ADV"
"129","ᾖ","AUX"
"130","τὸ","DET"
"131","μάντιν","NOUN"
"132",",","PUNCT"
"133","εἴδη","NOUN"
"134","δὲ","ADV"
"135","τὰ","DET"
"136","ἐπιφερόμενα","VERB"
"137",".","PUNCT"
"138","οὕτωϲ","ADV"
"139","Ἡρωδιανόϲ","PROPN"
"140",".","PUNCT"
"141","τὸ","DET"
"142","ἐϲτιν","PROPN"
"143","ἐγκλιτικόν","ADJ"
"144","ἐϲτιν","PROPN"
"145",",","PUNCT"
"146","εἰ","SCONJ"
"147","μὴ","ADV"
"148","ἄρχεται","VERB"
"149","ἢ","CCONJ"
"150","μὴ","ADV"
"151","προηγεῖται","VERB"
"152","ἡ","CCONJ"
"153","οὔ","ADV"
"154","ἀπόφαϲιϲ","VERB"
"155",".","PUNCT"
"156","εἴταρ","ADV"
"157","οὕτωϲ","ADV"
"158","ὀξεῖα","ADJ"
"159","εἰϲ","SCONJ"
"160","τὸν","DET"
"161","εἴ","SCONJ"
"162","·","PUNCT"
"163","τὸ","DET"
"164","γὰρ","ADV"
"165","τάρ","ADV"
"166","ἐϲτιν","NOUN"
"167","ἐγκλιτικὸϲ","ADV"
"168","ϲύνδεϲμοϲ","PROPN"
"169","ἐπιφερόμενοϲ","VERB"
"170",".","PUNCT"
"171","καὶ","CCONJ"
"172","οὐ","ADV"
"173","δεῖ","VERB"
"174","ἀπόϲτροφον","ADP"
"175","βάλλειν","VERB"
"176","εἰϲ","SCONJ"
"177","τὸ","DET"
"178","τ","ADV"
"179",".","PUNCT"
"180","οὐ","ADV"
"181","γάρ","ADV"
"182","ἐϲτιν","PROPN"
"183","ὁ","DET"
"184","τέ","CCONJ"
"185","ϲύνδεϲμοϲ","PROPN"
"186","·","PUNCT"
"187","ἐπεφέρετο","VERB"
"188","γὰρ","ADV"
"189","ἂν","ADV"
"190","ἕτεροϲ","ADV"
