"ID","TOKEN","IS_PUNCT"
"1","ἡ","FALSE"
"2","γὰρ","FALSE"
"3","χρηστότης","FALSE"
"4","καὶ","FALSE"
"5","ἡ","FALSE"
"6","φιλανθρωπία","FALSE"
"7","τοῦ","FALSE"
"8","θεοῦ","FALSE"
"9","καὶ","FALSE"
"10","τὸ","FALSE"
"11","ἄμετρον","FALSE"
"12","τοῦ","FALSE"
"13","πλούτου","FALSE"
"14","αὐτοῦ","FALSE"
"15","τὸν","FALSE"
"16","μετανοοῦντα","FALSE"
"17","ἀπὸ","FALSE"
"18","τῶν","FALSE"
"19","ἁμαρτημάτων","FALSE"
"20",",","TRUE"
"21","ὡς","FALSE"
"22","δι᾽","FALSE"
"23","Ἰεζεκιὴλ","FALSE"
"24","μηνύει","FALSE"
"25",",","TRUE"
"26","ὡς","FALSE"
"27","δίκαιον","FALSE"
"28","καὶ","FALSE"
"29","ἀναμάρτητον","FALSE"
"30","ἔχει","FALSE"
"31","·","TRUE"
"32","καὶ","FALSE"
"33","τὸν","FALSE"
"34","ἀπὸ","FALSE"
"35","εὐσεβείας","FALSE"
"36","ἢ","FALSE"
"37","δικαιοπραξίας","FALSE"
"38","μετατιθέμενον","FALSE"
"39","ἐπὶ","FALSE"
"40","ἀδικίαν","FALSE"
"41","καὶ","FALSE"
"42","ἀθεότητα","FALSE"
"43","ὡς","FALSE"
"44","ἁμαρτωλὸν","FALSE"
"45","καὶ","FALSE"
"46","ἄδικον","FALSE"
"47","καὶ","FALSE"
"48","ἀσεβῆ","FALSE"
"49","ἐπίσταται","FALSE"
"50",".","TRUE"
"51","διὸ","FALSE"
"52","καὶ","FALSE"
"53","ὁ","FALSE"
"54","ἡμέτερος","FALSE"
"55","κύριος","FALSE"
"56","Ἰησοῦς","FALSE"
"57","Χριστὸς","FALSE"
"58","εἶπεν","FALSE"
"59","·","TRUE"
"60","Ἐν","FALSE"
"61","οἷς","FALSE"
"62","ἂν","FALSE"
"63","ὑμᾶς","FALSE"
"64","καταλάβω","FALSE"
"65",",","TRUE"
"66","ἐν","FALSE"
"67","τούτοις","FALSE"
"68","καὶ","FALSE"
"69","κρινῶ","FALSE"
"70",".","TRUE"
