"ID","TOKEN","NER"
"1","Ἀντιπάτρῳ","PERSON"
"2","ἐγώ","O"
"3",",","O"
"4","καίπερ","O"
"5","ἐπικινδύνου","O"
"6","παρ","O"
"7","ἡμῖν","O"
"8","ὄντος","O"
"9","εἰς","O"
"10","Μακεδονίαν","LOC"
"11","πέμπειν","O"
"12","ἐπιστολήν","O"
"13",",","O"
"14","οὐ","O"
"15","μόνον","O"
"16","νῦν","O"
"17","ὅτε","O"
"18","πολεμοῦμεν","O"
"19","πρὸς","O"
"20","ὑμᾶς","O"
"21",",","O"
"22","ἀλλὰ","O"
"23","καὶ","O"
"24","τῆς","O"
"25","εἰρήνης","O"
"26","οὔσης","O"
"27",",","O"
"28","ὅμως","O"
"29","γράψαι","O"
"30","πρὸς","O"
"31","σὲ","O"
"32","προειλόμην","O"
"33","περὶ","O"
"34","Διοδότου","PERSON"
"35",",","O"
"36","δίκαιον","O"
"37","εἶναι","O"
"38","νομίζων","O"
"39","ἅπαντας","O"
"40","μὲν","O"
"41","περὶ","O"
"42","πολλοῦ","O"
"43","ποιεῖσθαι","O"
"44","τοὺς","O"
"45","ἐμαυτῷ","O"
"46","πεπλησιακότας","O"
"47","καὶ","O"
"48","γεγενημένους","O"
"49","ἀξίους","O"
"50","ἡμῶν","O"
"51",",","O"
"52","οὐχ","O"
"53","ἥκιστα","O"
"54","δὲ","O"
"55","τοῦτον","O"
"56","καὶ","O"
"57","διὰ","O"
"58","τὴν","O"
"59","εὔνοιαν","O"
"60","τὴν","O"
"61","εἰς","O"
"62","ἡμᾶς","O"
"63","καὶ","O"
"64","διὰ","O"
"65","τὴν","O"
"66","ἄλλην","O"
"67","ἐπιείκειαν","O"
"68",".","O"
"69","μάλιστα","O"
"70","μὲν","O"
"71","οὖν","O"
"72","ἠβουλόμην","O"
"73","ἂν","O"
"74","αὐτὸν","O"
"75","συσταθῆναί","O"
"76","σοι","O"
"77","δι","O"
"78","ἡμῶν","O"
"79","·","O"
"80","ἐπειδὴ","O"
"81","δὲ","O"
"82","δι","O"
"83","ἑτέρων","O"
"84","ἐντετύχηκέ","O"
"85","σοι","O"
"86",",","O"
"87","λοιπόν","O"
"88","ἐστί","O"
"89","μοι","O"
"90","μαρτυρῆσαι","O"
"91","περὶ","O"
"92","αὐτοῦ","O"
"93","καὶ","O"
"94","βεβαιῶσαι","O"
"95","τὴν","O"
"96","γεγενημένην","O"
