"ID","TOKEN","UPOS"
"1","κγʹ.","PUNCT"
"2","ΑΡΤΑΠΑΝΟΥ","PROPN"
"3","ΠΕΡΙ","ADP"
"4","ΤΟΥ","DET"
"5","ΙΩΣΗΦ•","PROPN"
"6","ΑΠΟ","ADP"
"7","ΤΗΣ","DET"
"8","ΑΥΤΗΣ","DET"
"9","ΤΟΥ","DET"
"10","ΠΟΛΥΙΣΤΟΡΟΣ","PROPN"
"11","ΓΡΑΦΗΣ","NOUN"
"12","Ἀρτάπανος","PROPN"
"13","δέ","ADV"
"14","φησιν","VERB"
"15","ἐν","ADP"
"16","τῷ","DET"
"17","Περὶ","ADP"
"18","Ἰουδαίων","ADJ"
"19","τῷ","DET"
"20","Ἁβραὰμ","PROPN"
"21","Ἰωσὴφ","PROPN"
"22","ἀπόγονον","NOUN"
"23","γενέσθαι","VERB"
"24",",","PUNCT"
"25","υἱὸν","NOUN"
"26","δὲ","ADV"
"27","Ἰακώβου","PROPN"
"28","·","PUNCT"
"29","συνέσει","NOUN"
"30","δὲ","ADV"
"31","καὶ","CCONJ"
"32","φρονήσει","NOUN"
"33","παρὰ","ADP"
"34","τοὺς","DET"
"35","ἄλλους","ADJ"
"36","διενεγκόντα","VERB"
"37","ὑπὸ","ADP"
"38","τῶν","DET"
"39","ἀδελφῶν","NOUN"
"40","ἐπιβουλευθῆναι","VERB"
"41","·","PUNCT"
"42","προϊδόμενον","VERB"
"43","δὲ","ADV"
"44","τὴν","DET"
"45","ἐπισύστασιν","NOUN"
"46","δεηθῆναι","VERB"
"47","τῶν","DET"
"48","ἀστυγειτόνων","ADJ"
"49","Ἀράβων","NOUN"
"50","εἰς","ADP"
"51","τὴν","DET"
"52","Αἴγυπτον","PROPN"
"53","αὐτὸν","PRON"
"54","διακομίσαι","VERB"
"55","·","PUNCT"
"56","τοὺς","PRON"
"57","δὲ","ADV"
"58","τὸ","DET"
"59","ἐντυγχανόμενον","VERB"
"60","ποιῆσαι","VERB"
"61","·","PUNCT"
"62","εἶναι","AUX"
"63","γὰρ","ADV"
"64","τοὺς","DET"
"65","τῶν","DET"
"66","Ἀράβων","NOUN"
"67","βασιλεῖς","NOUN"
"68","ἀπογόνους","NOUN"
"69","Ἰσραήλ","PROPN"
"70",",","PUNCT"
"71","υἱοὺς","NOUN"
"72","τοῦ","DET"
"73","Ἁβραάμ","PROPN"
"74",",","PUNCT"
"75","Ἰσαὰκ","PROPN"
"76","δὲ","ADV"
"77","ἀδελφούς","NOUN"
"78",".","PUNCT"
"79","ἐλθόντα","VERB"
"80","δὲ","ADV"
"81","αὐτὸν","PRON"
"82","εἰς","ADP"
"83","τὴν","DET"
"84","Αἴγυπτον","PROPN"
"85","καὶ","CCONJ"
"86","συσταθέντα","VERB"
"87","τῷ","DET"
"88","βασιλεῖ","NOUN"
"89","διοικητὴν","NOUN"
"90","τῆς","DET"
"91","ὅλης","ADJ"
"92","γενέσθαι","VERB"
"93","χώρας","NOUN"
"94",".","PUNCT"
"95","καὶ","CCONJ"
"96","πρότερον","ADJ"
"97","ἀτάκτως","ADV"
"98","τῶν","DET"
"99","Αἰγυπτίων","ADJ"
"100","γεωμορούντων","VERB"
"101",",","PUNCT"
"102","διὰ","ADP"
"103","τὸ","DET"
"104","τὴν","DET"
"105","χώραν","NOUN"
"106","ἀδιαίρετον","ADJ"
"107","εἶναι","AUX"
"108","καὶ","CCONJ"
"109","τῶν","DET"
"110","ἐλασσόνων","ADJ"
"111","ὑπὸ","ADP"
"112","τῶν","DET"
"113","κρεισσόνων","ADJ"
"114","ἀδικουμένων","VERB"
"115",",","PUNCT"
"116","τοῦτον","ADJ"
"117","πρῶτον","ADJ"
"118","τήν","DET"
"119","τε","CCONJ"
"120","γῆν","NOUN"
"121","διελεῖν","VERB"
"122","καὶ","CCONJ"
"123","ὅροις","NOUN"
"124","διασημήνασθαι","VERB"
"125","καὶ","CCONJ"
"126","πολλὴν","ADJ"
"127","χερσευομένην","VERB"
"128","γεωργήσιμον","ADJ"
"129","ἀποτελέσαι","VERB"
"130","καί","CCONJ"
"131","τινας","ADJ"
"132","τῶν","DET"
"133","ἀρουρῶν","NOUN"
"134","τοῖς","DET"
"135","ἱερεῦσιν","NOUN"
"136","ἀποκληρῶσαι","VERB"
"137",".","PUNCT"
"138","τοῦτον","ADJ"
"139","δὲ","ADV"
"140","καὶ","ADV"
"141","μέτρα","NOUN"
"142","εὑρεῖν","VERB"
"143","καὶ","CCONJ"
"144","μεγάλως","ADV"
"145","αὐτὸν","PRON"
"146","ὑπὸ","ADP"
"147","τῶν","DET"
"148","Αἰγυπτίων","ADJ"
"149","διὰ","ADP"
"150","ταῦτα","ADJ"
"151","ἀγαπηθῆναι","VERB"
"152",".","PUNCT"
"153","γῆμαι","VERB"
"154","δ᾽","ADV"
"155","αὐτὸν","PRON"
"156","Ἡλιουπολίτου","NOUN"
"157","ἱερέως","NOUN"
"158","Ἀσενὲθ","PROPN"
"159","θυγατέρα","NOUN"
"160",",","PUNCT"
"161","ἐξ","ADP"
"162","ἧς","PRON"
"163","γεννῆσαι","VERB"
"164","παῖδας","NOUN"
"165",".","PUNCT"
"166","μετὰ","ADP"
"167","δὲ","ADV"
"168","ταῦτα","ADJ"
"169","παραγενέσθαι","VERB"
"170","πρὸς","ADP"
"171","αὐτὸν","PRON"
"172","τόν","DET"
"173","τε","CCONJ"
"174","πατέρα","NOUN"
"175","καὶ","CCONJ"
"176","τοὺς","DET"
"177","ἀδελφοὺς","NOUN"
"178","κομίζοντας","VERB"
"179","πολλὴν","ADJ"
"180","ὕπαρξιν","NOUN"
"181","καὶ","CCONJ"
"182","κατοικισθῆναι","VERB"
"183","ἐν","ADP"
"184","τῇ","DET"
"185","Ἡλίου","NOUN"
"186","πόλει","NOUN"
"187","καὶ","CCONJ"
"188","Σάει","PROPN"
"189","καὶ","CCONJ"
"190","τοὺς","DET"
