"ID","TOKEN","IS_STOP"
"1","κγʹ.","FALSE"
"2","ΑΡΤΑΠΑΝΟΥ","FALSE"
"3","ΠΕΡΙ","FALSE"
"4","ΤΟΥ","TRUE"
"5","ΙΩΣΗΦ•","FALSE"
"6","ΑΠΟ","FALSE"
"7","ΤΗΣ","FALSE"
"8","ΑΥΤΗΣ","FALSE"
"9","ΤΟΥ","TRUE"
"10","ΠΟΛΥΙΣΤΟΡΟΣ","FALSE"
"11","ΓΡΑΦΗΣ","FALSE"
"12","Ἀρτάπανος","FALSE"
"13","δέ","TRUE"
"14","φησιν","FALSE"
"15","ἐν","TRUE"
"16","τῷ","TRUE"
"17","Περὶ","TRUE"
"18","Ἰουδαίων","FALSE"
"19","τῷ","TRUE"
"20","Ἁβραὰμ","FALSE"
"21","Ἰωσὴφ","FALSE"
"22","ἀπόγονον","FALSE"
"23","γενέσθαι","FALSE"
"24",",","FALSE"
"25","υἱὸν","FALSE"
"26","δὲ","TRUE"
"27","Ἰακώβου","FALSE"
"28","·","FALSE"
"29","συνέσει","FALSE"
"30","δὲ","TRUE"
"31","καὶ","TRUE"
"32","φρονήσει","FALSE"
"33","παρὰ","TRUE"
"34","τοὺς","TRUE"
"35","ἄλλους","TRUE"
"36","διενεγκόντα","FALSE"
"37","ὑπὸ","TRUE"
"38","τῶν","TRUE"
"39","ἀδελφῶν","FALSE"
"40","ἐπιβουλευθῆναι","FALSE"
"41","·","FALSE"
"42","προϊδόμενον","FALSE"
"43","δὲ","TRUE"
"44","τὴν","TRUE"
"45","ἐπισύστασιν","FALSE"
"46","δεηθῆναι","FALSE"
"47","τῶν","TRUE"
"48","ἀστυγειτόνων","FALSE"
"49","Ἀράβων","FALSE"
"50","εἰς","TRUE"
"51","τὴν","TRUE"
"52","Αἴγυπτον","FALSE"
"53","αὐτὸν","TRUE"
"54","διακομίσαι","FALSE"
"55","·","FALSE"
"56","τοὺς","TRUE"
"57","δὲ","TRUE"
"58","τὸ","TRUE"
"59","ἐντυγχανόμενον","FALSE"
"60","ποιῆσαι","FALSE"
"61","·","FALSE"
"62","εἶναι","TRUE"
"63","γὰρ","TRUE"
"64","τοὺς","TRUE"
"65","τῶν","TRUE"
"66","Ἀράβων","FALSE"
"67","βασιλεῖς","FALSE"
"68","ἀπογόνους","FALSE"
"69","Ἰσραήλ","FALSE"
"70",",","FALSE"
"71","υἱοὺς","FALSE"
"72","τοῦ","TRUE"
"73","Ἁβραάμ","FALSE"
"74",",","FALSE"
"75","Ἰσαὰκ","FALSE"
"76","δὲ","TRUE"
"77","ἀδελφούς","FALSE"
"78",".","FALSE"
"79","ἐλθόντα","FALSE"
"80","δὲ","TRUE"
"81","αὐτὸν","TRUE"
"82","εἰς","TRUE"
"83","τὴν","TRUE"
"84","Αἴγυπτον","FALSE"
"85","καὶ","TRUE"
"86","συσταθέντα","FALSE"
"87","τῷ","TRUE"
"88","βασιλεῖ","FALSE"
"89","διοικητὴν","FALSE"
"90","τῆς","TRUE"
"91","ὅλης","FALSE"
"92","γενέσθαι","FALSE"
"93","χώρας","FALSE"
"94",".","FALSE"
"95","καὶ","TRUE"
"96","πρότερον","FALSE"
"97","ἀτάκτως","FALSE"
"98","τῶν","TRUE"
"99","Αἰγυπτίων","FALSE"
"100","γεωμορούντων","FALSE"
"101",",","FALSE"
"102","διὰ","TRUE"
"103","τὸ","TRUE"
"104","τὴν","TRUE"
"105","χώραν","FALSE"
"106","ἀδιαίρετον","FALSE"
"107","εἶναι","TRUE"
"108","καὶ","TRUE"
"109","τῶν","TRUE"
"110","ἐλασσόνων","FALSE"
"111","ὑπὸ","TRUE"
"112","τῶν","TRUE"
"113","κρεισσόνων","FALSE"
"114","ἀδικουμένων","FALSE"
"115",",","FALSE"
"116","τοῦτον","TRUE"
"117","πρῶτον","FALSE"
"118","τήν","TRUE"
"119","τε","TRUE"
"120","γῆν","FALSE"
"121","διελεῖν","FALSE"
"122","καὶ","TRUE"
"123","ὅροις","FALSE"
"124","διασημήνασθαι","FALSE"
"125","καὶ","TRUE"
"126","πολλὴν","FALSE"
"127","χερσευομένην","FALSE"
"128","γεωργήσιμον","FALSE"
"129","ἀποτελέσαι","FALSE"
"130","καί","TRUE"
"131","τινας","TRUE"
"132","τῶν","TRUE"
"133","ἀρουρῶν","FALSE"
"134","τοῖς","TRUE"
"135","ἱερεῦσιν","FALSE"
"136","ἀποκληρῶσαι","FALSE"
"137",".","FALSE"
"138","τοῦτον","TRUE"
"139","δὲ","TRUE"
"140","καὶ","TRUE"
"141","μέτρα","FALSE"
"142","εὑρεῖν","FALSE"
"143","καὶ","TRUE"
"144","μεγάλως","FALSE"
"145","αὐτὸν","TRUE"
"146","ὑπὸ","TRUE"
"147","τῶν","TRUE"
"148","Αἰγυπτίων","FALSE"
"149","διὰ","TRUE"
"150","ταῦτα","TRUE"
"151","ἀγαπηθῆναι","FALSE"
"152",".","FALSE"
"153","γῆμαι","FALSE"
"154","δ᾽","FALSE"
"155","αὐτὸν","TRUE"
"156","Ἡλιουπολίτου","FALSE"
"157","ἱερέως","FALSE"
"158","Ἀσενὲθ","FALSE"
"159","θυγατέρα","FALSE"
"160",",","FALSE"
"161","ἐξ","TRUE"
"162","ἧς","TRUE"
"163","γεννῆσαι","FALSE"
"164","παῖδας","FALSE"
"165",".","FALSE"
"166","μετὰ","TRUE"
"167","δὲ","TRUE"
"168","ταῦτα","TRUE"
"169","παραγενέσθαι","FALSE"
"170","πρὸς","TRUE"
"171","αὐτὸν","TRUE"
"172","τόν","TRUE"
"173","τε","TRUE"
"174","πατέρα","FALSE"
"175","καὶ","TRUE"
"176","τοὺς","TRUE"
"177","ἀδελφοὺς","FALSE"
"178","κομίζοντας","FALSE"
"179","πολλὴν","FALSE"
"180","ὕπαρξιν","FALSE"
"181","καὶ","TRUE"
