"ID","TOKEN","IS_PUNCT"
"1","κβʹ.","FALSE"
"2","ΘΕΟΔΟΤΟΥ","FALSE"
"3","ΠΕΡΙ","FALSE"
"4","ΤΟΥ","FALSE"
"5","ΙΑΚΩΒ","FALSE"
"6","Τὰ","FALSE"
"7","δὲ","FALSE"
"8","Σίκιμά","FALSE"
"9","φησι","FALSE"
"10","Θεόδοτος","FALSE"
"11","ἐν","FALSE"
"12","τῷ","FALSE"
"13","περὶ","FALSE"
"14","Ἰουδαίων","FALSE"
"15","ἀπὸ","FALSE"
"16","Σικιμίου","FALSE"
"17","τοῦ","FALSE"
"18","Ἑρμοῦ","FALSE"
"19","λαβεῖν","FALSE"
"20","τὴν","FALSE"
"21","ὀνομασίαν","FALSE"
"22","·","TRUE"
"23","τοῦτον","FALSE"
"24","γὰρ","FALSE"
"25","καὶ","FALSE"
"26","κτίσαι","FALSE"
"27","τὴν","FALSE"
"28","πόλιν","FALSE"
"29","·","TRUE"
"30","κεῖσθαι","FALSE"
"31","δ᾽","FALSE"
"32","αὐτήν","FALSE"
"33","φησιν","FALSE"
"34","ἐν","FALSE"
"35","τῇ","FALSE"
"36","περὶ","FALSE"
"37","Ἰουδαίων","FALSE"
"38","οὕτως","FALSE"
"39","·","TRUE"
"40","Ἡ","FALSE"
"41","δ᾽","FALSE"
"42","ἄρ᾽","FALSE"
"43","ἔην","FALSE"
"44","ἀγαθή","FALSE"
"45","τε","FALSE"
"46","καὶ","FALSE"
"47","αἰγινόμος","FALSE"
"48","καὶ","FALSE"
"49","ὑδρηλή","FALSE"
"50",",","TRUE"
"51","οὐδὲ","FALSE"
"52","μὲν","FALSE"
"53","ἔσκεν","FALSE"
"54","ὁδὸς","FALSE"
"55","δολιχὴ","FALSE"
"56","πόλιν","FALSE"
"57","εἰσαφικέσθαι","FALSE"
"58","ἀγρόθεν","FALSE"
"59",".","TRUE"
"60","οὐδέ","FALSE"
"61","ποτε","FALSE"
"62","δρία","FALSE"
"63","λαχνήεντα","FALSE"
"64","πονεῦσιν","FALSE"
"65",".","TRUE"
"66","ἐξ","FALSE"
"67","αὐτῆς","FALSE"
"68","δὲ","FALSE"
"69","μάλ᾽","FALSE"
"70","ἄγχι","FALSE"
"71","δύ᾽","FALSE"
"72","οὔρεα","FALSE"
"73","φαίνετ᾽","FALSE"
"74","ἐρυμνά","FALSE"
"75",",","TRUE"
"76","ποίης","FALSE"
"77","τε","FALSE"
"78","πλήθοντα","FALSE"
"79","καὶ","FALSE"
"80","ὕλης","FALSE"
"81","·","TRUE"
"82","τῶν","FALSE"
"83","δὲ","FALSE"
"84","μεσηγὺ","FALSE"
"85","ἀτραπιτὸς","FALSE"
"86","τέτμηται","FALSE"
"87","ἀραιή","FALSE"
"88","αὐλῶπις","FALSE"
"89","·","TRUE"
"90","ἐν","FALSE"
"91","δ᾽","FALSE"
"92","ἑτέρωθι","FALSE"
"93","ἡ","FALSE"
"94","διερὴ","FALSE"
"95","Σικίμων","FALSE"
"96","καταφαίνεται","FALSE"
"97",",","TRUE"
"98","ἱερὸν","FALSE"
"99","ἄστυ","FALSE"
"100",",","TRUE"
"101","νέρθεν","FALSE"
"102","ὑπὸ","FALSE"
"103","ῥίζῃ","FALSE"
"104","δεδμημένον","FALSE"
"105",",","TRUE"
"106","ἀμφὶ","FALSE"
"107","δὲ","FALSE"
"108","τεῖχος","FALSE"
"109","λισσὸν","FALSE"
"110","ὑπώρειαν","FALSE"
"111","ὑποδέδρομεν","FALSE"
"112","αἰπύθεν","FALSE"
"113","ἕρκος","FALSE"
"114",".","TRUE"
