"ID","TOKEN","LEMMA"
"1","ΩΡΙΓΕΝΟΥΣ","ΩΡΙΓΕΝΟΥΣ"
"2","ΕΚΛΟΓΑΙ","ΕΚΛΟΓΑΙ"
"3","ΕΙΣ","ΕΙΣ"
"4","ΤΟΥΣ","ΤΟΥΣ"
"5","ΑΡΙΘΜΟΥΣ","ΑΡΙΘΜΟΥΣ"
"6",".","."
"7","ΚΕΦ","ΚΕΦ"
"8",".","."
"9","ΙΑ΄","ΙΑ΄"
"10",".","."
"11","Στίχ","Στίχ"
"12",".","."
"13","ζ΄","ζ"
"14",".","."
"15","Τὸ","ὁ"
"16","δὲ","δέ"
"17","μάννα","μάννα"
"18",",",","
"19","ὼσεὶ","ὼσεὶ"
"20","σπέρμα","σπέρμα"
"21","κορίου","κορῖον"
"22",".","."
"23","Τὸ","ὁ"
"24","δὲ","δέ"
"25","ὡσεὶ","ὡσεί"
"26","σπέρμα","σπέρμα"
"27","κορίου","κορῖον"
"28",",",","
"29","οἱ","ὁ"
"30","λοιποὶ","λοιπός"
"31","βδελίου","βδελῖος"
"32","·","·"
"33","ἄλλος","ἄλλος"
"34","φησὶν","φημί"
"35",",",","
"36","ἐκ","ἐκ"
"37","μέλιτος","μέλι"
"38","·","·"
"39","Ἀκύλας","Ἀκύλας"
"40","καὶ","καί"
"41","Σύμμαχος","Σύμμαχος"
"42",",",","
"43","μαστοῦ","μαστός"
"44","ἔλαιον","ἔλαιον"
"45",",",","
"46","μαστοῦ","μαστός"
"47","εἰς","εἰς"
"48","λίπας","λίψ"
"49",".","."
"50","ΚΕΦ","ΚΕΦ"
"51",".","."
"52","ΙΒ΄","ΙΒ΄"
"53",".","."
"54","Στίχ","Στίχ"
"55",".","."
"56","α΄","α"
"57",",",","
"58","β΄","β"
"59",",",","
"60","ι΄","ι"
"61",",",","
"62","ιε΄","ιε΄"
"63",".","."
"64","Λοιδορήσασα","Λοιδορήσασα"
"65","Μαριὰμ","Μαρία"
"66","τὸν","ὁ"
"67","Μωσέα","Μωσεύς"
"68",",",","
"69","ἐλεπρώθη","λεπρόω"
"70",",",","
"71","ἔξω","ἔξω"
"72","τῆς","ὁ"
"73","παρεμβολῆς","παρεμβολή"
"74","γενομένη","γίγνομαι"
"75","ἑπτὰ","ἑπτά"
"76","ἡμέρας","ἡμέρα"
"77","καθίσασα","καθίζω"
"78",".","."
"79","Τοῦτο","οὗτος"
"80","δὲ","δέ"
"81","γέγονε","γίγνομαι"
"82","πρὸς","πρός"
"83","φόβον","φόβος"
"84","τοῦ","ὁ"
"85","λαοῦ","λαός"
"86",".","."
"87","Εἰ","εἰ"
"88","γὰρ","γάρ"
"89","τῆς","ὁ"
"90","ἀδελφῆς","ἀδελφή"
"91","οὐκ","οὐ"
"92","ἐφείσατο","φείδομαι"
"93",",",","
"94","οὐδὲ","οὐδέ"
"95","ἑτέρου","ἕτερος"
"96",".","."
"97","ΚΕΦ","ΚΕΦ"
"98",".","."
"99","ΙΔ΄","ΙΔ΄"
"100","Στίχ","Στίχ"
"101",".","."
"102","λς΄","λς΄"
"103",".","."
"104","Καὶ","καί"
"105","οἱ","ὁ"
"106","ἄνθρωποι","ἄνθρωπος"
"107",".","."
"108","Οἱ","ὁ"
"109","τὴν","ὁ"
"110","γῆν","γῆ"
"111","ψέγοντες","ψέγω"
"112",",",","
"113","ψεύστην","ψεύστης"
"114","τὸν","ὁ"
"115","Θεὸν","Θεὸν"
"116",",",","
"117","κατʼ","κατά"
"118","αὐτοὺς","αὐτός"
"119","εὐσεβῶς","εὐσεβῶς"
"120",",",","
"121","ἔδειξαν","δείκνυμι"
"122",",",","
"123","ἐπαινοῦντα","ἐπαινέω"
"124","τὴν","ὁ"
"125","Παλαιστίνην","Παλαιστίνη"
"126",".","."
